pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,facing-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,copying-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2572,visible,137.17600000000002,180.804,2.125,253,1.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2573,visible,135.144,181.425,2.125,253,1.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2574,visible,133.112,182.046,2.125,253,0.98,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2575,visible,131.08,182.667,2.125,253,1.0,0.74,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2576,visible,129.009,182.18900000000002,2.125,283,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2577,visible,127.73,180.49200000000002,2.125,323,0.97,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2578,visible,127.656,178.368,2.125,358,0.94,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2579,visible,128.964,176.69299999999998,2.125,38,0.93,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2580,visible,130.996,176.072,2.125,73,0.94,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2581,visible,132.952,176.90200000000002,2.125,113,0.94,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2582,visible,133.917,178.795,2.125,153,0.95,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2583,visible,133.621,180.899,2.125,188,0.98,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2584,visible,132.042,182.321,2.125,228,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2585,visible,129.918,182.395,2.125,268,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2586,visible,128.136,181.238,2.125,303,0.99,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2587,visible,126.354,180.081,2.125,303,0.96,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2588,visible,124.572,178.924,2.125,303,0.93,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2589,visible,123.60700000000001,177.03099999999998,2.125,333,0.91,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2590,visible,123.90299999999999,174.92700000000002,2.125,8,0.89,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2591,visible,125.48200000000001,173.505,2.125,48,0.87,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2592,visible,127.60600000000001,173.43099999999998,2.125,88,0.86,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2593,visible,129.281,174.739,2.125,128,0.87,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2594,visible,129.90200000000002,176.771,2.125,163,0.89,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2595,visible,130.523,178.803,2.125,163,0.89,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2596,visible,128.63,179.768,2.125,243,0.91,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2597,visible,126.52600000000001,179.472,2.125,278,0.89,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2598,visible,125.104,177.893,2.125,318,0.86,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2599,visible,124.48299999999999,175.861,2.125,343,0.84,0.75,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2600,visible,123.86200000000001,173.829,2.125,343,0.83,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2601,visible,123.241,171.797,2.125,343,0.81,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2602,visible,122.62,169.765,2.125,343,0.8,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2603,visible,121.999,167.733,2.125,343,0.78,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2604,visible,121.37799999999999,165.701,2.125,343,0.75,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2605,visible,120.757,163.66899999999998,2.125,343,0.75,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2606,visible,120.13600000000001,161.637,2.125,343,0.74,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2607,visible,119.515,159.605,2.125,343,0.7,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2608,visible,118.89399999999999,157.57299999999998,2.125,343,0.6799999999999999,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2609,visible,118.273,155.541,2.125,343,0.64,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2610,visible,118.569,153.437,2.125,8,0.6,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2611,visible,120.148,152.015,2.125,48,0.6,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2612,visible,121.727,150.593,2.125,48,0.6,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2613,visible,123.509,151.75,2.125,123,0.61,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2614,visible,124.931,153.329,2.125,138,0.64,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2615,visible,126.353,154.908,2.125,138,0.6599999999999999,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2616,visible,127.775,156.487,2.125,138,0.6799999999999999,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2617,visible,129.197,158.066,2.125,138,0.71,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2618,visible,131.153,158.89600000000002,2.125,113,0.72,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2619,visible,133.109,159.726,2.125,113,0.73,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2620,visible,135.231,159.83700000000002,2.125,93,0.73,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2621,visible,137.35299999999998,159.94799999999998,2.125,93,0.76,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2622,visible,139.475,160.059,2.125,93,0.76,0.76,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2623,visible,141.445,159.263,2.125,68,0.77,0.76,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2624,visible,142.894,157.709,2.125,43,0.78,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2625,visible,144.343,156.155,2.125,43,0.78,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2626,visible,145.792,154.601,2.125,43,0.78,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2627,visible,147.241,153.047,2.125,43,0.78,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2628,visible,148.69,151.493,2.125,43,0.77,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2629,visible,150.139,149.939,2.125,43,0.77,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2630,visible,152.248,149.68,2.125,83,0.76,0.76,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2631,visible,154.357,149.421,2.125,83,0.77,0.76,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2632,visible,156.466,149.162,2.125,83,0.76,0.76,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2633,visible,158.342,150.16,2.125,118,0.76,0.76,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2634,visible,159.468,151.96200000000002,2.125,148,0.76,0.76,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2635,visible,160.594,153.764,2.125,148,0.78,0.76,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2636,visible,164.37,159.806,7.125,148,0.8200000000000001,0.76,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2637,visible,165.49599999999998,161.608,2.125,148,0.87,0.76,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2638,visible,166.622,163.41,2.125,148,0.88,0.76,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2639,visible,170.398,169.452,7.125,148,0.9,0.76,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2640,visible,171.524,171.25400000000002,2.125,148,0.99,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2641,visible,172.65,173.05599999999998,2.125,148,1.0,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2642,visible,173.77599999999998,174.858,2.125,148,1.0,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2643,visible,174.90200000000002,176.66,2.125,148,1.0,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2644,visible,176.028,178.46200000000002,2.125,148,1.0,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2645,visible,177.15400000000002,180.264,2.125,148,1.0,0.76,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2646,visible,178.28,182.06599999999997,2.125,148,1.0,0.76,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2647,visible,179.55900000000003,183.763,2.125,143,1.0,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2648,visible,181.63,184.24099999999999,2.125,103,1.0,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2649,visible,183.6,183.445,2.125,68,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2650,visible,184.59799999999998,181.56900000000002,2.125,28,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2651,visible,184.33900000000003,179.46,2.125,353,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2652,visible,182.785,178.011,2.125,313,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2653,visible,180.66299999999998,177.9,2.125,273,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2654,visible,178.861,179.02599999999998,2.125,238,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2655,visible,178.204,181.047,2.125,198,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2656,visible,179.0,183.017,2.125,158,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2657,visible,180.782,184.174,2.125,123,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2658,visible,182.891,183.915,2.125,83,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2659,visible,184.34,182.361,2.125,43,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2660,visible,184.636,180.257,2.125,8,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2661,visible,183.51,178.455,2.125,328,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2662,visible,181.489,177.798,2.125,288,1.0,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2663,visible,179.457,178.419,2.125,253,0.96,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2664,visible,178.3,180.201,2.125,213,0.95,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2665,visible,178.37400000000002,182.325,2.125,178,0.93,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2666,visible,179.796,183.90400000000002,2.125,138,0.94,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2667,visible,181.86700000000002,184.382,2.125,103,0.95,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2668,visible,183.76,183.417,2.125,63,0.95,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2669,visible,184.59,181.46099999999998,2.125,23,0.96,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2670,visible,184.148,179.382,2.125,348,0.97,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2671,visible,182.192,178.55200000000002,2.125,293,0.94,0.77,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2672,visible,180.236,177.722,2.125,293,0.91,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2673,visible,178.28,176.892,2.125,293,0.87,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2674,visible,176.324,176.062,2.125,293,0.83,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2675,visible,174.368,175.232,2.125,293,0.83,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2676,visible,172.412,174.40200000000002,2.125,293,0.78,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2677,visible,170.456,173.572,2.125,293,0.78,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2678,visible,168.5,172.74200000000002,2.125,293,0.76,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2679,visible,166.544,171.912,2.125,293,0.74,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2680,visible,165.923,169.88,2.125,343,0.73,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2681,visible,165.30200000000002,167.84799999999998,2.125,343,0.71,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2682,visible,164.68099999999998,165.81599999999997,2.125,343,0.7,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2683,visible,165.338,163.795,2.125,18,0.69,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2684,visible,166.168,161.839,2.125,23,0.69,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2685,visible,168.06099999999998,160.874,2.125,63,0.69,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2686,visible,170.165,161.17,2.125,98,0.69,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2687,visible,171.58700000000002,162.749,2.125,138,0.7,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2688,visible,171.66099999999997,164.873,2.125,178,0.7,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2689,visible,170.50400000000002,166.655,2.125,213,0.7,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2690,visible,168.53400000000002,167.451,2.125,248,0.71,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2691,visible,166.56400000000002,168.247,2.125,248,0.69,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2692,visible,164.59400000000002,169.043,2.125,248,0.69,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2693,visible,162.562,169.66400000000002,2.125,253,0.6799999999999999,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2694,visible,160.686,168.666,2.125,298,0.6599999999999999,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2695,visible,158.81,167.668,2.125,298,0.64,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2696,visible,157.845,165.775,2.125,333,0.61,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2697,visible,158.141,163.671,2.125,8,0.62,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2698,visible,159.72,162.249,2.125,48,0.61,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2699,visible,161.844,162.175,2.125,88,0.62,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2700,visible,163.626,163.332,2.125,123,0.61,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2701,visible,164.247,165.364,2.125,163,0.62,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2702,visible,163.417,167.32,2.125,203,0.63,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2703,visible,161.385,167.94099999999997,2.125,253,0.6,0.78,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2704,visible,159.35299999999998,168.562,2.125,253,0.5900000000000001,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2705,visible,157.321,169.183,2.125,253,0.5900000000000001,0.78,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2706,visible,155.289,169.804,2.125,253,0.5700000000000001,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2707,visible,153.84,171.358,2.125,223,0.54,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2708,visible,153.54399999999998,173.46200000000002,2.125,188,0.54,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2709,visible,153.248,175.56599999999997,2.125,188,0.55,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2710,visible,154.04399999999998,177.53599999999997,2.125,158,0.56,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2711,visible,155.17,179.338,2.125,148,0.55,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2712,visible,156.296,181.14,2.125,148,0.56,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2713,visible,157.718,182.71900000000002,2.125,138,0.5800000000000001,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2714,visible,159.739,183.37599999999998,2.125,108,0.5800000000000001,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2715,visible,161.81,183.854,2.125,103,0.61,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2716,visible,163.78,183.058,2.125,68,0.63,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,2717,visible,165.75,182.262,2.125,68,0.65,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
