pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5035-bcbed37d-ac8d-4392-8752-751036a4e898,facing-5035-bcbed37d-ac8d-4392-8752-751036a4e898,copying-5035-bcbed37d-ac8d-4392-8752-751036a4e898,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2115,visible,128.22299999999998,165.66299999999998,2.125,0,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2116,visible,128.773,163.61,2.125,15,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2117,visible,129.671,161.684,2.125,25,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2118,visible,130.89,159.94299999999998,2.125,35,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2119,visible,132.518,158.577,2.125,50,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2120,visible,134.635,158.392,2.125,85,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2121,visible,136.376,159.611,2.125,125,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2122,visible,138.11700000000002,160.83,2.125,125,1.0,1.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2123,visible,139.336,162.571,2.125,145,1.0,1.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2124,visible,140.063,164.56799999999998,2.125,160,1.0,1.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2125,visible,140.79,166.565,2.125,160,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2126,visible,140.79,168.69,2.125,180,1.0,1.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2127,visible,140.063,170.687,2.125,200,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2128,visible,138.844,172.428,2.125,215,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2129,visible,137.625,174.169,2.125,215,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2130,visible,136.122,175.672,2.125,225,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2131,visible,134.196,176.57,2.125,245,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2132,visible,132.27,177.468,2.125,245,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2133,visible,130.145,177.468,2.125,270,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2134,visible,128.148,176.74099999999999,2.125,290,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2135,visible,126.52,175.375,2.125,310,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2136,visible,124.89200000000001,174.00900000000001,2.125,310,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2137,visible,123.829,172.169,2.125,330,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2138,visible,123.46,170.076,2.125,350,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2139,visible,123.645,167.959,2.125,5,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2140,visible,124.37200000000001,165.96200000000002,2.125,20,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2141,visible,125.875,164.459,2.125,45,1.0,1.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2142,visible,127.37799999999999,162.95600000000002,2.125,45,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2143,visible,129.431,162.406,2.125,75,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2144,visible,131.548,162.591,2.125,95,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2145,visible,133.665,162.776,2.125,95,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2146,visible,135.406,163.995,2.125,125,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2147,visible,135.95600000000002,166.048,2.125,165,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2148,visible,136.506,168.101,2.125,165,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2149,visible,135.95600000000002,170.15400000000002,2.125,195,1.0,1.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2150,visible,134.737,171.895,2.125,215,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2151,visible,133.518,173.636,2.125,215,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2152,visible,131.592,174.53400000000002,2.125,245,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2153,visible,129.467,174.53400000000002,2.125,270,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2154,visible,127.34200000000001,174.53400000000002,2.125,270,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2155,visible,125.345,173.80700000000002,2.125,290,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2156,visible,123.71700000000001,172.44099999999997,2.125,310,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2157,visible,122.089,171.075,2.125,310,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2158,visible,121.191,169.149,2.125,335,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2159,visible,120.822,167.05599999999998,2.125,350,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2160,visible,120.637,164.93900000000002,2.125,355,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2161,visible,121.85600000000001,163.19799999999998,2.125,35,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2162,visible,123.075,161.457,2.125,35,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2163,visible,124.70299999999999,160.091,2.125,50,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2164,visible,126.756,159.541,2.125,75,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2165,visible,128.809,158.991,2.125,75,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2166,visible,130.90200000000002,159.36,2.125,100,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2167,visible,132.828,160.25799999999998,2.125,115,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2168,visible,134.754,161.156,2.125,115,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2169,visible,135.97299999999998,162.89700000000002,2.125,145,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2170,visible,137.036,164.737,2.125,150,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2171,visible,137.221,166.854,2.125,175,1.0,1.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2172,visible,137.406,168.97099999999998,2.125,175,1.0,1.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2173,visible,137.037,171.06400000000002,2.125,190,1.0,1.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2174,visible,136.668,173.157,2.125,190,1.0,1.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2175,visible,135.606,174.997,2.125,210,1.0,1.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2176,visible,133.97799999999998,176.363,2.125,230,0.94,1.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2177,visible,132.35,177.729,2.125,230,0.91,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2178,visible,130.51,178.792,2.125,240,0.86,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2179,visible,128.417,179.16099999999997,2.125,260,0.84,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2180,visible,126.3,178.976,2.125,275,0.88,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2181,visible,124.18299999999999,178.791,2.125,275,0.83,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2182,visible,122.186,178.06400000000002,2.125,290,0.81,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2183,visible,120.445,176.845,2.125,305,0.78,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2184,visible,119.382,175.005,2.125,330,0.81,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2185,visible,118.32,173.165,2.125,330,0.8200000000000001,1.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2186,visible,118.505,171.048,2.125,5,0.81,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2187,visible,118.69,168.93099999999998,2.125,5,0.74,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2188,visible,118.875,166.81400000000002,2.125,5,0.77,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2189,visible,119.06,164.697,2.125,5,0.76,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2190,visible,119.245,162.58,2.125,5,0.77,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2191,visible,119.43,160.463,2.125,5,0.8,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2192,visible,119.615,158.346,2.125,5,0.8,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2193,visible,118.88799999999999,156.349,2.125,340,0.8200000000000001,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2194,visible,118.161,154.352,2.125,340,0.8,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2195,visible,117.434,152.355,2.125,340,0.77,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2196,visible,116.70700000000001,150.358,2.125,340,0.76,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2197,visible,115.98,148.361,2.125,340,0.73,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2198,visible,115.25299999999999,146.364,2.125,340,0.6799999999999999,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2199,visible,114.52600000000001,144.36700000000002,2.125,340,0.73,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2200,visible,113.79899999999999,142.37,2.125,340,0.75,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2201,visible,113.072,140.373,2.125,340,0.6699999999999999,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2202,visible,112.345,138.376,2.125,340,0.62,1.26,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2203,visible,111.126,136.635,2.125,325,0.5700000000000001,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2204,visible,109.76,135.007,2.125,320,0.5800000000000001,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2205,visible,107.834,134.109,2.125,295,0.5700000000000001,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2206,visible,105.741,134.47799999999998,2.125,260,0.53,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2207,visible,103.68799999999999,135.028,2.125,255,0.56,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2208,visible,102.06,136.394,2.125,230,0.55,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2209,visible,101.333,138.391,2.125,200,0.52,1.26,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2210,visible,100.60600000000001,140.388,2.125,200,0.54,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2211,visible,99.87899999999999,142.385,2.125,200,0.6,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2212,visible,99.152,144.382,2.125,200,0.5700000000000001,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2213,visible,98.425,146.379,2.125,200,0.49,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2214,visible,98.975,148.43200000000002,2.125,165,0.47,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2215,visible,99.525,150.485,2.125,165,0.48,1.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2216,visible,101.369,157.36700000000002,7.125,165,0.54,1.26,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2217,visible,103.213,164.24900000000002,7.125,165,0.55,1.26,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2218,visible,103.76299999999999,166.30200000000002,2.125,165,0.47,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2219,visible,104.31299999999999,168.355,2.125,165,0.53,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2220,visible,104.863,170.408,2.125,165,0.51,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2221,visible,105.413,172.46099999999998,2.125,165,0.51,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2222,visible,105.963,174.514,2.125,165,0.51,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2223,visible,106.51299999999999,176.567,2.125,165,0.51,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2224,visible,107.06299999999999,178.62,2.125,165,0.52,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2225,visible,106.87799999999999,180.737,2.125,185,0.55,1.26,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2226,visible,105.98,182.66299999999998,2.125,205,0.5700000000000001,1.26,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2227,visible,105.08200000000001,184.58900000000003,2.125,205,0.53,1.26,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2228,visible,103.156,185.487,2.125,245,0.5700000000000001,1.26,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2229,visible,101.23,186.385,2.125,245,0.53,1.26,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2230,visible,99.602,187.75099999999998,2.125,230,0.48,1.26,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2231,visible,98.383,189.49200000000002,2.125,215,0.52,1.26,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2232,visible,97.656,191.489,2.125,200,0.53,1.26,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2233,visible,97.656,193.614,2.125,180,0.49,1.26,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2234,visible,97.656,195.739,2.125,180,0.51,1.26,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2235,visible,102.236,201.197,7.125,140,0.53,1.26,False,False,False,False,False,False,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2236,visible,106.816,206.655,7.125,140,0.55,1.26,False,False,False,False,False,False,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2237,visible,108.90899999999999,207.024,2.125,100,0.52,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2238,visible,115.926,208.261,7.125,100,0.51,1.26,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2239,visible,118.01899999999999,208.63,2.125,100,0.44,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2240,visible,120.11200000000001,208.99900000000002,2.125,100,0.46,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2241,visible,127.12899999999999,210.236,7.125,100,0.46,1.26,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2242,visible,129.222,210.605,2.125,100,0.42,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2243,visible,136.239,211.842,7.125,100,0.4,1.26,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2244,visible,138.332,212.21099999999998,2.125,100,0.41,1.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2245,visible,140.425,212.58,2.125,100,0.4300000000000001,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2246,visible,142.518,212.949,2.125,100,0.5,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2247,visible,144.611,213.31799999999998,2.125,100,0.56,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2248,visible,151.628,214.555,7.125,100,0.56,1.27,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2249,visible,153.721,214.924,2.125,100,0.71,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2250,visible,160.738,216.16099999999997,7.125,100,0.7,1.27,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2251,visible,162.83100000000002,216.53,2.125,100,0.79,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2252,visible,164.924,216.899,2.125,100,0.85,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2253,visible,167.017,217.268,2.125,100,0.84,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2254,visible,169.11,217.637,2.125,100,0.88,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2255,visible,171.203,218.00599999999997,2.125,100,0.87,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2256,visible,173.296,218.375,2.125,100,0.92,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2257,visible,175.389,218.74400000000003,2.125,100,0.9,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2258,visible,177.482,219.113,2.125,100,0.91,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2259,visible,179.575,219.482,2.125,100,0.94,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2260,visible,181.668,219.851,2.125,100,0.85,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2261,visible,183.761,220.22,2.125,100,0.84,1.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,2262,visible,185.854,220.58900000000003,2.125,100,0.8200000000000001,1.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
