pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2049-efe2cd11-0391-4158-9390-80a98d380ed3,facing-2049-efe2cd11-0391-4158-9390-80a98d380ed3,copying-2049-efe2cd11-0391-4158-9390-80a98d380ed3,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1423,visible,199.05599999999998,130.27200000000002,7.125,119,0.2,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1424,visible,205.28799999999998,133.726,7.125,119,0.34,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1425,visible,211.52,137.18,7.125,119,0.37,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1426,visible,217.752,140.634,7.125,119,0.37,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1427,visible,224.665,142.358,7.125,104,0.4300000000000001,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1428,visible,231.578,144.082,7.125,104,0.48,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1429,visible,237.982,140.959,7.125,64,0.55,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1430,visible,239.706,134.046,7.125,14,0.62,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1431,visible,241.43,127.133,7.125,14,0.62,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1432,visible,243.15400000000002,120.22,7.125,14,0.5900000000000001,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1433,visible,244.878,113.307,7.125,14,0.53,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1434,visible,247.77599999999998,106.79799999999999,7.125,24,0.5700000000000001,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1435,visible,253.88299999999998,103.12799999999999,7.125,59,0.53,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1436,visible,259.99,99.458,7.125,59,0.34,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1437,visible,266.222,102.912,7.125,119,0.29000000000000004,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1438,visible,268.775,109.564,7.125,159,0.31000000000000005,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1439,visible,271.328,116.21600000000001,7.125,159,0.38,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1440,visible,267.344,122.12299999999999,7.125,214,0.31000000000000005,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1441,visible,260.692,124.676,7.125,249,0.22,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1442,visible,253.69799999999998,126.036,7.125,259,0.18999999999999995,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1443,visible,246.704,127.396,7.125,259,0.31999999999999995,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1444,visible,239.71,128.756,7.125,259,0.42,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1445,visible,232.71599999999998,130.116,7.125,259,0.54,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1446,visible,225.722,131.476,7.125,259,0.63,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1447,visible,218.72799999999998,132.836,7.125,259,0.63,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1448,visible,211.734,134.196,7.125,259,0.63,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1449,visible,204.74,135.556,7.125,259,0.75,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1450,visible,197.74599999999998,136.916,7.125,259,0.95,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1451,visible,190.752,138.276,7.125,259,1.0,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1452,visible,183.75799999999998,139.636,7.125,259,1.0,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1453,visible,176.764,140.996,7.125,259,1.0,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1454,visible,169.77,142.356,7.125,259,1.0,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1455,visible,162.776,143.716,7.125,259,1.0,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1456,visible,160.69,144.121,2.125,259,1.0,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1457,visible,158.60399999999998,144.526,2.125,259,1.0,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1458,visible,156.518,144.931,2.125,259,1.0,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1459,visible,154.43200000000002,145.336,2.125,259,0.96,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1460,visible,152.319,145.558,2.125,264,0.86,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1461,visible,150.20600000000002,145.78,2.125,264,0.73,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1462,visible,148.347,144.75,2.125,299,0.74,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1463,visible,146.488,143.72,2.125,299,0.75,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1464,visible,148.207,142.471,2.125,54,0.75,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1465,visible,150.327,142.619,2.125,94,0.79,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1466,visible,152.447,142.767,2.125,94,0.89,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1467,visible,154.567,142.915,2.125,94,0.97,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1468,visible,156.687,143.063,2.125,94,1.0,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1469,visible,163.795,143.56,7.125,94,1.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1470,visible,170.903,144.05700000000002,7.125,94,1.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1471,visible,178.011,144.554,7.125,94,1.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1472,visible,185.11900000000003,145.05100000000002,7.125,94,1.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1473,visible,192.227,145.548,7.125,94,1.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1474,visible,194.347,145.696,2.125,94,1.0,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1475,visible,196.467,145.844,2.125,94,1.0,0.48,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1476,visible,198.592,145.80700000000002,2.125,89,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1477,visible,200.31099999999998,144.558,2.125,54,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1478,visible,200.825,142.496,2.125,14,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1479,visible,200.063,140.512,2.125,339,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1480,visible,198.204,139.482,2.125,299,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1481,visible,196.09099999999998,139.704,2.125,264,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1482,visible,194.615,141.233,2.125,224,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1483,visible,193.585,143.092,2.125,209,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1484,visible,192.555,144.951,2.125,209,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1485,visible,191.525,146.81,2.125,209,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1486,visible,189.615,147.74200000000002,2.125,244,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1487,visible,187.516,147.41,2.125,279,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1488,visible,185.417,147.078,2.125,279,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1489,visible,185.195,144.965,2.125,354,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1490,visible,186.05900000000003,143.024,2.125,24,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1491,visible,186.923,141.083,2.125,24,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1492,visible,187.787,139.142,2.125,24,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1493,visible,188.65099999999998,137.201,2.125,24,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1494,visible,189.515,135.26,2.125,24,1.0,0.49,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1495,visible,189.47799999999998,133.135,2.125,359,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1496,visible,188.084,131.531,2.125,319,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1497,visible,186.02200000000002,131.017,2.125,284,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1498,visible,184.112,131.94899999999998,2.125,244,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1499,visible,182.924,133.711,2.125,214,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1500,visible,183.146,135.82399999999998,2.125,174,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1501,visible,184.54,137.428,2.125,139,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1502,visible,185.93400000000003,139.032,2.125,139,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1503,visible,188.05900000000003,138.995,2.125,89,0.96,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1504,visible,190.18400000000003,138.958,2.125,89,0.97,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1505,visible,192.283,139.29,2.125,99,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1506,visible,193.67700000000002,140.894,2.125,139,0.99,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1507,visible,193.899,143.007,2.125,174,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1508,visible,192.71099999999998,144.769,2.125,214,0.95,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1509,visible,190.727,145.531,2.125,249,0.94,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1510,visible,188.718,144.839,2.125,289,0.87,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1511,visible,187.46900000000002,143.12,2.125,324,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1512,visible,187.61700000000002,141.0,2.125,4,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1513,visible,188.954,139.349,2.125,39,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1514,visible,191.053,139.681,2.125,99,1.0,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1515,visible,193.15200000000002,140.013,2.125,99,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1516,visible,195.25099999999998,140.345,2.125,99,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1517,visible,197.35,140.67700000000002,2.125,99,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1518,visible,199.449,141.009,2.125,99,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1519,visible,201.548,141.341,2.125,99,1.0,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1520,visible,203.66099999999997,141.119,2.125,84,0.93,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1521,visible,205.265,139.725,2.125,49,0.87,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1522,visible,205.957,137.716,2.125,19,0.83,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1523,visible,206.649,135.707,2.125,19,0.88,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1524,visible,207.34099999999998,133.69799999999998,2.125,19,0.93,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1525,visible,208.033,131.689,2.125,19,0.9,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1526,visible,208.725,129.68,2.125,19,0.98,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1527,visible,209.05700000000002,127.581,2.125,9,0.94,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1528,visible,208.65200000000002,125.495,2.125,349,0.94,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1529,visible,207.123,124.01899999999999,2.125,314,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1530,visible,205.003,123.87100000000001,2.125,274,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1531,visible,203.18200000000002,124.965,2.125,239,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1532,visible,202.49,126.97399999999999,2.125,199,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1533,visible,203.076,129.017,2.125,164,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1534,visible,204.325,130.736,2.125,144,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1535,visible,206.334,131.428,2.125,109,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1536,visible,208.155,130.334,2.125,59,0.99,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1537,visible,209.976,129.24,2.125,59,0.97,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1538,visible,212.062,128.835,2.125,79,0.97,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1539,visible,214.12400000000002,129.349,2.125,104,0.93,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1540,visible,215.518,130.953,2.125,139,0.97,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1541,visible,215.74,133.066,2.125,174,0.85,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1542,visible,214.55200000000002,134.828,2.125,214,0.88,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1543,visible,212.56799999999998,135.59,2.125,249,0.79,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1544,visible,210.709,134.56,2.125,299,0.92,0.51,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1545,visible,208.85,133.53,2.125,299,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1546,visible,206.99099999999999,132.5,2.125,299,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1547,visible,205.132,131.47,2.125,299,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1548,visible,203.31099999999998,132.564,2.125,239,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1549,visible,201.49,133.658,2.125,239,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1550,visible,201.71200000000002,135.77100000000002,2.125,174,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1551,visible,202.47400000000002,137.755,2.125,159,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1552,visible,203.236,139.739,2.125,159,0.9,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1553,visible,203.998,141.72299999999998,2.125,159,0.78,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1554,visible,204.93,143.63299999999998,2.125,154,0.74,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1555,visible,206.324,145.237,2.125,139,0.76,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1556,visible,208.423,145.569,2.125,99,0.7,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1557,visible,210.333,144.637,2.125,64,0.65,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1558,visible,211.197,142.696,2.125,24,0.5800000000000001,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1559,visible,210.792,140.61,2.125,349,0.69,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1560,visible,209.141,139.273,2.125,309,0.83,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1561,visible,207.028,139.495,2.125,264,0.88,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1562,visible,204.908,139.347,2.125,274,0.95,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1563,visible,203.257,138.01,2.125,309,0.88,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1564,visible,202.852,135.924,2.125,349,0.97,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1565,visible,203.71599999999998,133.983,2.125,24,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1566,visible,205.62599999999998,133.05100000000002,2.125,64,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1567,visible,207.02,134.655,2.125,139,0.9,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1568,visible,208.41400000000002,136.259,2.125,139,0.94,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1569,visible,208.636,138.372,2.125,174,0.9,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,1570,visible,207.16,139.901,2.125,224,0.83,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
