pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,facing-2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,copying-2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1473,visible,172.30900000000003,71.084,7.125,135,0.22,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1474,visible,177.347,76.122,7.125,135,0.18000000000000005,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1475,visible,182.385,81.16,7.125,135,0.21,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1476,visible,187.423,86.198,7.125,135,0.23,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1477,visible,192.46099999999998,91.236,7.125,135,0.25,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1478,visible,197.49900000000002,96.274,7.125,135,0.31000000000000005,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1479,visible,202.537,101.31200000000001,7.125,135,0.37,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1480,visible,207.575,106.35,7.125,135,0.38,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1481,visible,212.613,111.38799999999999,7.125,135,0.36,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1482,visible,217.65099999999998,116.426,7.125,135,0.38,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1483,visible,222.68900000000002,121.464,7.125,135,0.41,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1484,visible,224.192,122.96700000000001,2.125,135,0.47,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1485,visible,225.695,124.47,2.125,135,0.5,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1486,visible,226.422,126.46700000000001,2.125,160,0.52,0.89,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1487,visible,226.422,128.592,2.125,180,0.5,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1488,visible,226.422,130.717,2.125,180,0.52,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1489,visible,226.422,132.842,2.125,180,0.52,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1490,visible,226.422,134.967,2.125,180,0.5,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1491,visible,226.422,137.092,2.125,180,0.49,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1492,visible,226.422,139.217,2.125,180,0.47,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1493,visible,226.422,141.342,2.125,180,0.46,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1494,visible,226.422,143.467,2.125,180,0.44,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1495,visible,226.422,145.592,2.125,180,0.4300000000000001,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1496,visible,226.422,147.717,2.125,180,0.42,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1497,visible,226.422,149.842,2.125,180,0.41,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1498,visible,226.422,151.967,2.125,180,0.45,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1499,visible,226.422,154.092,2.125,180,0.44,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1500,visible,226.422,156.217,2.125,180,0.4,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1501,visible,226.422,158.342,2.125,180,0.39,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1502,visible,226.422,160.467,2.125,180,0.35,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1503,visible,226.422,167.592,7.125,180,0.37,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1504,visible,226.422,174.717,7.125,180,0.36,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1505,visible,226.422,181.842,7.125,180,0.34,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1506,visible,226.422,188.967,7.125,180,0.35,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1507,visible,226.422,191.092,2.125,180,0.42,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1508,visible,226.422,193.217,2.125,180,0.4300000000000001,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1509,visible,226.422,195.342,2.125,180,0.44,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1510,visible,226.422,197.467,2.125,180,0.46,0.89,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1511,visible,226.237,199.584,2.125,185,0.45,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1512,visible,224.734,201.08700000000002,2.125,225,0.4300000000000001,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1513,visible,222.61700000000002,201.27200000000002,2.125,265,0.42,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1514,visible,220.77700000000002,200.209,2.125,300,0.4,0.89,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1515,visible,218.937,199.14700000000002,2.125,300,0.38,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1516,visible,217.097,198.084,2.125,300,0.36,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1517,visible,215.257,197.02200000000002,2.125,300,0.36,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1518,visible,213.417,195.959,2.125,300,0.35,0.89,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1519,visible,211.676,194.74,2.125,305,0.36,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1520,visible,211.12599999999998,192.687,2.125,345,0.34,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1521,visible,212.024,190.761,2.125,25,0.36,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1522,visible,213.95,189.863,2.125,65,0.35,0.89,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1523,visible,216.043,190.232,2.125,100,0.38,0.89,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1524,visible,218.136,190.601,2.125,100,0.39,0.89,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1525,visible,225.153,191.838,7.125,100,0.36,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1526,visible,232.17,193.075,7.125,100,0.4,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1527,visible,239.187,194.312,7.125,100,0.41,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1528,visible,246.204,195.549,7.125,100,0.4300000000000001,0.89,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1529,visible,253.22099999999998,196.78599999999997,7.125,100,0.48,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1530,visible,260.238,198.023,7.125,100,0.56,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1531,visible,262.33099999999996,198.392,2.125,100,0.5800000000000001,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1532,visible,264.42400000000004,198.761,2.125,100,0.55,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1533,visible,266.517,199.13,2.125,100,0.55,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1534,visible,268.61,199.49900000000002,2.125,100,0.55,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1535,visible,270.703,199.868,2.125,100,0.56,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1536,visible,272.796,200.237,2.125,100,0.6,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1537,visible,274.889,200.606,2.125,100,0.5800000000000001,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1538,visible,276.982,200.975,2.125,100,0.53,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1539,visible,283.999,202.21200000000002,7.125,100,0.54,0.9,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1540,visible,291.01599999999996,203.449,7.125,100,0.6,0.9,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1541,visible,293.10900000000004,203.81799999999998,2.125,100,0.65,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1542,visible,295.202,204.187,2.125,100,0.6599999999999999,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1543,visible,297.295,204.55599999999998,2.125,100,0.65,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1544,visible,299.388,204.925,2.125,100,0.64,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1545,visible,301.481,205.294,2.125,100,0.63,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1546,visible,303.574,205.66299999999998,2.125,100,0.61,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1547,visible,305.66700000000003,206.032,2.125,100,0.6,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1548,visible,307.76,206.40099999999998,2.125,100,0.5900000000000001,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1549,visible,309.853,206.77,2.125,100,0.6,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1550,visible,311.94599999999997,207.139,2.125,100,0.61,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1551,visible,314.039,207.50799999999998,2.125,100,0.64,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1552,visible,316.132,207.877,2.125,100,0.65,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1553,visible,318.225,208.24599999999998,2.125,100,0.64,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1554,visible,320.318,208.615,2.125,100,0.64,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1555,visible,322.411,208.984,2.125,100,0.63,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1556,visible,324.504,209.35299999999998,2.125,100,0.61,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1557,visible,325.567,211.19299999999998,2.125,150,0.63,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1558,visible,326.63,213.033,2.125,150,0.62,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1559,visible,327.69199999999995,214.873,2.125,150,0.63,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1560,visible,328.755,216.713,2.125,150,0.64,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1561,visible,329.81699999999995,218.553,2.125,150,0.64,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1562,visible,330.88,220.393,2.125,150,0.65,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1563,visible,331.94199999999995,222.233,2.125,150,0.62,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1564,visible,333.005,224.07299999999998,2.125,150,0.63,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1565,visible,334.06699999999995,225.91299999999998,2.125,150,0.63,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1566,visible,335.13,227.753,2.125,150,0.61,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1567,visible,336.19199999999995,229.593,2.125,150,0.63,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1568,visible,337.255,231.433,2.125,150,0.61,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1569,visible,338.31699999999995,233.273,2.125,150,0.61,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1570,visible,339.215,235.199,2.125,155,0.64,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1571,visible,340.11300000000006,237.125,2.125,155,0.65,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1572,visible,341.01099999999997,239.051,2.125,155,0.63,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1573,visible,341.909,240.977,2.125,155,0.62,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1574,visible,340.281,239.611,2.125,310,0.6599999999999999,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1575,visible,338.653,238.245,2.125,310,0.62,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1576,visible,337.025,236.87900000000002,2.125,310,0.5900000000000001,0.91,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1577,visible,335.522,235.37599999999998,2.125,315,0.5700000000000001,0.91,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1578,visible,334.972,233.32299999999998,2.125,345,0.53,0.91,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1579,visible,335.341,231.23,2.125,10,0.51,0.91,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1580,visible,335.71,229.137,2.125,10,0.49,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1581,visible,336.079,227.044,2.125,10,0.53,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1582,visible,336.44800000000004,224.951,2.125,10,0.5,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1583,visible,336.81699999999995,222.858,2.125,10,0.49,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1584,visible,337.186,220.765,2.125,10,0.45,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1585,visible,337.555,218.672,2.125,10,0.44,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1586,visible,337.92400000000004,216.579,2.125,10,0.5,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1587,visible,338.293,214.486,2.125,10,0.51,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1588,visible,338.662,212.393,2.125,10,0.51,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1589,visible,339.031,210.3,2.125,10,0.53,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1590,visible,339.4,208.207,2.125,10,0.52,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1591,visible,340.76599999999996,206.579,2.125,40,0.53,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1592,visible,342.13199999999995,204.951,2.125,40,0.52,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1593,visible,343.49800000000005,203.32299999999998,2.125,40,0.54,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1594,visible,344.86400000000003,201.695,2.125,40,0.56,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1595,visible,349.444,196.237,7.125,40,0.5900000000000001,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1596,visible,350.81,194.609,2.125,40,0.6799999999999999,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1597,visible,352.176,192.981,2.125,40,0.7,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1598,visible,353.542,191.35299999999998,2.125,40,0.72,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1599,visible,354.908,189.725,2.125,40,0.74,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1600,visible,356.274,188.097,2.125,40,0.78,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1601,visible,357.64,186.46900000000002,2.125,40,0.77,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1602,visible,359.006,184.84099999999998,2.125,40,0.76,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1603,visible,360.37199999999996,183.213,2.125,40,0.77,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1604,visible,361.73800000000006,181.585,2.125,40,0.77,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1605,visible,363.10400000000004,179.957,2.125,40,0.79,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1606,visible,364.47,178.329,2.125,40,0.81,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1607,visible,365.836,176.701,2.125,40,0.8,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1608,visible,367.202,175.07299999999998,2.125,40,0.81,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1609,visible,368.56800000000004,173.445,2.125,40,0.83,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1610,visible,369.934,171.817,2.125,40,0.8200000000000001,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1611,visible,371.3,170.18900000000002,2.125,40,0.84,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1612,visible,372.666,168.56099999999998,2.125,40,0.81,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1613,visible,374.032,166.933,2.125,40,0.81,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1614,visible,375.398,165.305,2.125,40,0.8,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1615,visible,376.764,163.67700000000002,2.125,40,0.79,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1616,visible,378.13,162.049,2.125,40,0.83,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,1617,visible,379.496,160.421,2.125,40,0.81,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
