pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,facing-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,copying-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2021,visible,281.742,92.79299999999999,7.125,197,0.35,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2022,visible,281.493,99.914,7.125,182,0.37,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2023,visible,283.096,106.85600000000001,7.125,167,0.35,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2024,visible,286.441,113.147,7.125,152,0.42,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2025,visible,291.3,118.35799999999999,7.125,137,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2026,visible,296.159,123.569,7.125,137,0.31999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2027,visible,302.20099999999996,127.345,7.125,122,0.31999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2028,visible,309.015,129.428,7.125,107,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2029,visible,316.13599999999997,129.67700000000002,7.125,92,0.21,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2030,visible,323.078,128.07399999999998,7.125,77,0.18999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2031,visible,329.369,124.729,7.125,62,0.12,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2032,visible,334.58,119.87,7.125,47,0.11,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2033,visible,338.356,113.82799999999999,7.125,32,0.15000000000000002,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2034,visible,342.13199999999995,107.786,7.125,32,0.17000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2035,visible,344.215,100.97200000000001,7.125,17,0.21,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2036,visible,344.464,93.851,7.125,2,0.12,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2037,visible,342.861,86.90899999999999,7.125,347,0.07999999999999996,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2038,visible,339.51599999999996,80.618,7.125,332,0.13,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2039,visible,334.657,75.407,7.125,317,0.16000000000000006,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2040,visible,329.798,70.196,7.125,317,0.17000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2041,visible,323.756,66.42,7.125,302,0.11,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2042,visible,316.942,64.337,7.125,287,0.06999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2043,visible,309.82099999999997,64.08800000000001,7.125,272,0.030000000000000027,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2044,visible,302.879,65.691,7.125,257,0.06999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2045,visible,296.58799999999997,69.036,7.125,242,0.08999999999999997,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2046,visible,290.297,72.381,7.125,242,0.05000000000000005,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2047,visible,285.086,77.24,7.125,227,0.12,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2048,visible,281.31,83.28200000000001,7.125,212,0.17000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2049,visible,279.22700000000003,90.096,7.125,197,0.17000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2050,visible,278.978,97.21700000000001,7.125,182,0.16000000000000006,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2051,visible,280.58099999999996,104.15899999999999,7.125,167,0.17000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2052,visible,282.184,111.101,7.125,167,0.13,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2053,visible,285.529,117.39200000000001,7.125,152,0.06999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2054,visible,290.388,122.603,7.125,137,0.09999999999999998,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2055,visible,296.43,126.37899999999999,7.125,122,0.18000000000000005,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2056,visible,303.244,128.46200000000002,7.125,107,0.23,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2057,visible,310.365,128.711,7.125,92,0.24,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2058,visible,317.486,128.96,7.125,92,0.23,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2059,visible,324.428,127.35700000000001,7.125,77,0.2,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2060,visible,330.719,124.012,7.125,62,0.21,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2061,visible,335.93,119.15299999999999,7.125,47,0.21,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2062,visible,339.70599999999996,113.111,7.125,32,0.26,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2063,visible,341.789,106.29700000000001,7.125,17,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2064,visible,342.038,99.176,7.125,2,0.34,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2065,visible,342.287,92.055,7.125,2,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2066,visible,340.684,85.113,7.125,347,0.28,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2067,visible,337.339,78.822,7.125,332,0.18999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2068,visible,332.48,73.611,7.125,317,0.18999999999999995,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2069,visible,326.438,69.835,7.125,302,0.2,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2070,visible,319.624,67.752,7.125,287,0.08999999999999997,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2071,visible,312.503,67.503,7.125,272,0.0,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2072,visible,305.382,67.25399999999999,7.125,272,0.0,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2073,visible,298.44,68.857,7.125,257,0.0,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2074,visible,292.149,72.202,7.125,242,0.0,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2075,visible,286.938,77.061,7.125,227,0.010000000000000007,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2076,visible,283.16200000000003,83.103,7.125,212,0.11,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2077,visible,281.079,89.917,7.125,197,0.2,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2078,visible,278.996,96.73100000000001,7.125,197,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2079,visible,278.747,103.852,7.125,182,0.39,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2080,visible,280.35,110.794,7.125,167,0.38,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2081,visible,283.695,117.085,7.125,152,0.4,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2082,visible,288.55400000000003,122.296,7.125,137,0.44,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2083,visible,294.596,126.072,7.125,122,0.4300000000000001,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2084,visible,301.41,128.155,7.125,107,0.37,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2085,visible,308.224,130.238,7.125,107,0.33,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2086,visible,315.345,130.487,7.125,92,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2087,visible,322.28700000000003,128.884,7.125,77,0.31000000000000005,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2088,visible,328.57800000000003,125.539,7.125,62,0.23,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2089,visible,333.789,120.68,7.125,47,0.24,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2090,visible,337.565,114.63799999999999,7.125,32,0.28,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2091,visible,341.341,108.596,7.125,32,0.28,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2092,visible,343.42400000000004,101.78200000000001,7.125,17,0.26,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2093,visible,343.673,94.661,7.125,2,0.26,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2094,visible,342.07,87.719,7.125,347,0.22,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2095,visible,338.725,81.428,7.125,332,0.25,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2096,visible,333.866,76.217,7.125,317,0.29000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2097,visible,327.824,72.441,7.125,302,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2098,visible,321.782,68.665,7.125,302,0.30000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2099,visible,314.968,66.582,7.125,287,0.22,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2100,visible,307.847,66.333,7.125,272,0.16000000000000006,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2101,visible,300.905,67.936,7.125,257,0.12,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2102,visible,294.61400000000003,71.281,7.125,242,0.11,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2103,visible,289.403,76.14,7.125,227,0.17000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2104,visible,284.192,80.999,7.125,227,0.15000000000000002,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2105,visible,280.416,87.041,7.125,212,0.21,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2106,visible,278.33299999999997,93.855,7.125,197,0.27,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2107,visible,278.084,100.976,7.125,182,0.29000000000000004,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2108,visible,279.687,107.91799999999999,7.125,167,0.39,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2109,visible,283.032,114.209,7.125,152,0.39,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2110,visible,286.377,120.5,7.125,152,0.42,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2111,visible,291.236,125.711,7.125,137,0.47,0.29,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2112,visible,297.278,129.487,7.125,122,0.46,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2113,visible,304.092,131.57,7.125,107,0.41,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2114,visible,311.21299999999997,131.819,7.125,92,0.36,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2115,visible,318.155,130.216,7.125,77,0.30000000000000004,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2116,visible,325.097,128.613,7.125,77,0.18000000000000005,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2117,visible,331.38800000000003,125.26799999999999,7.125,62,0.06000000000000005,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2118,visible,336.599,120.40899999999999,7.125,47,0.020000000000000014,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2119,visible,340.375,114.367,7.125,32,0.0,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2120,visible,342.458,107.553,7.125,17,0.030000000000000027,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2121,visible,342.707,100.432,7.125,2,0.06000000000000005,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2122,visible,342.95599999999996,93.311,7.125,2,0.12,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2123,visible,341.353,86.369,7.125,347,0.18999999999999995,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2124,visible,338.00800000000004,80.078,7.125,332,0.24,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2125,visible,333.149,74.867,7.125,317,0.22,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2126,visible,327.107,71.09100000000001,7.125,302,0.18999999999999995,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2127,visible,320.293,69.008,7.125,287,0.15000000000000002,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2128,visible,313.172,68.759,7.125,272,0.07999999999999996,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2129,visible,306.051,68.51,7.125,272,0.020000000000000014,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2130,visible,299.10900000000004,70.113,7.125,257,0.0,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2131,visible,292.818,73.458,7.125,242,0.0,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2132,visible,287.607,78.317,7.125,227,0.0,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2133,visible,283.83099999999996,84.359,7.125,212,0.0,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2134,visible,281.748,91.17299999999999,7.125,197,0.07999999999999996,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2135,visible,281.499,98.294,7.125,182,0.17000000000000004,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2136,visible,281.25,105.415,7.125,182,0.30000000000000004,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2137,visible,282.853,112.35700000000001,7.125,167,0.42,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2138,visible,286.198,118.648,7.125,152,0.47,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2139,visible,291.057,123.859,7.125,137,0.5,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2140,visible,297.099,127.635,7.125,122,0.5,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2141,visible,303.913,129.718,7.125,107,0.49,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2142,visible,310.72700000000003,131.80100000000002,7.125,107,0.37,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2143,visible,317.848,132.05,7.125,92,0.24,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2144,visible,324.79,130.447,7.125,77,0.18000000000000005,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2145,visible,331.08099999999996,127.102,7.125,62,0.2,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2146,visible,336.292,122.243,7.125,47,0.24,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2147,visible,341.50300000000004,117.384,7.125,47,0.28,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2148,visible,345.279,111.34200000000001,7.125,32,0.35,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2149,visible,347.36199999999997,104.52799999999999,7.125,17,0.35,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2150,visible,347.611,97.40700000000001,7.125,2,0.28,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2151,visible,346.00800000000004,90.465,7.125,347,0.18999999999999995,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2152,visible,342.663,84.17399999999999,7.125,332,0.12,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2153,visible,339.31800000000004,77.883,7.125,332,0.08999999999999997,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2154,visible,334.459,72.672,7.125,317,0.08999999999999997,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2155,visible,328.417,68.896,7.125,302,0.12,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2156,visible,321.603,66.813,7.125,287,0.17000000000000004,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2157,visible,314.482,66.564,7.125,272,0.15000000000000002,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2158,visible,307.54,68.167,7.125,257,0.14,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2159,visible,301.249,71.512,7.125,242,0.18000000000000005,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2160,visible,294.95799999999997,74.857,7.125,242,0.28,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2161,visible,289.747,79.71600000000001,7.125,227,0.18000000000000005,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,2162,visible,285.971,85.758,7.125,212,0.16000000000000006,0.3,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
