pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-7430-81a4eaa4-b762-45f6-926d-17d89891ff86,facing-7430-81a4eaa4-b762-45f6-926d-17d89891ff86,copying-7430-81a4eaa4-b762-45f6-926d-17d89891ff86,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1131,visible,309.353,189.247,2.125,145,0.7,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1132,visible,310.572,190.988,2.125,145,0.69,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1133,visible,311.791,192.729,2.125,145,0.69,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1134,visible,313.01,194.47,2.125,145,0.6799999999999999,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1135,visible,314.22900000000004,196.21099999999998,2.125,145,0.6699999999999999,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1136,visible,315.97,197.43,2.125,125,0.6599999999999999,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1137,visible,318.095,197.43,2.125,90,0.64,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1138,visible,320.22,197.43,2.125,90,0.63,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1139,visible,322.345,197.43,2.125,90,0.62,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1140,visible,324.086,196.21099999999998,2.125,55,0.6,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1141,visible,323.901,194.09400000000002,2.125,355,0.5800000000000001,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1142,visible,323.716,191.977,2.125,355,0.5800000000000001,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1143,visible,323.531,189.86,2.125,355,0.5800000000000001,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1144,visible,323.346,187.743,2.125,355,0.56,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1145,visible,323.161,185.62599999999998,2.125,355,0.56,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1146,visible,322.976,183.50900000000001,2.125,355,0.55,0.32,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1147,visible,324.038,181.669,2.125,30,0.54,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1148,visible,325.964,180.771,2.125,65,0.53,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1149,visible,328.05699999999996,181.14,2.125,100,0.51,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1150,visible,330.15,181.50900000000001,2.125,100,0.49,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1151,visible,332.267,181.69400000000002,2.125,95,0.49,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1152,visible,334.19300000000004,180.796,2.125,65,0.46,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1153,visible,336.119,179.898,2.125,65,0.44,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1154,visible,338.045,179.0,2.125,65,0.42,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1155,visible,339.971,178.102,2.125,65,0.41,0.32,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1156,visible,338.23,176.88299999999998,2.125,305,0.39,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1157,visible,336.13699999999994,176.514,2.125,280,0.38,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1158,visible,334.211,177.412,2.125,245,0.39,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1159,visible,332.99199999999996,179.153,2.125,215,0.38,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1160,visible,332.99199999999996,181.278,2.125,180,0.39,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1161,visible,333.89,183.204,2.125,155,0.38,0.32,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1162,visible,334.788,185.13,2.125,155,0.38,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1163,visible,334.973,187.247,2.125,175,0.37,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1164,visible,333.911,189.08700000000002,2.125,210,0.37,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1165,visible,332.849,190.92700000000002,2.125,210,0.37,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1166,visible,331.786,192.767,2.125,210,0.38,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1167,visible,330.283,194.27,2.125,225,0.38,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1168,visible,328.158,194.27,2.125,270,0.4,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1169,visible,326.033,194.27,2.125,270,0.4,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1170,visible,323.908,194.27,2.125,270,0.41,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1171,visible,321.783,194.27,2.125,270,0.42,0.32,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1172,visible,319.73,193.72,2.125,285,0.42,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1173,visible,317.89,192.657,2.125,300,0.4300000000000001,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1174,visible,316.05,191.595,2.125,300,0.4300000000000001,0.32,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1175,visible,309.88,188.032,7.125,300,0.4300000000000001,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1176,visible,304.842,182.99400000000003,7.125,315,0.45,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1177,visible,302.998,176.112,7.125,345,0.46,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1178,visible,301.154,169.23,7.125,345,0.45,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1179,visible,305.73400000000004,163.77200000000002,7.125,40,0.4300000000000001,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1180,visible,310.314,158.314,7.125,40,0.38,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1181,visible,314.894,152.856,7.125,40,0.34,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1182,visible,321.776,151.012,7.125,75,0.30000000000000004,0.32,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1183,visible,328.901,151.012,7.125,90,0.27,0.32,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1184,visible,336.026,151.012,7.125,90,0.25,0.32,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1185,visible,338.151,151.012,2.125,90,0.22,0.32,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1186,visible,340.276,151.012,2.125,90,0.22,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1187,visible,342.401,151.012,2.125,90,0.21,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1188,visible,344.398,150.285,2.125,70,0.2,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1189,visible,346.395,149.558,2.125,70,0.18999999999999995,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1190,visible,347.12199999999996,147.561,2.125,20,0.18999999999999995,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1191,visible,347.849,145.564,2.125,20,0.18000000000000005,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1192,visible,346.346,144.061,2.125,315,0.18000000000000005,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1193,visible,344.843,142.558,2.125,315,0.18000000000000005,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1194,visible,342.846,143.285,2.125,250,0.18999999999999995,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1195,visible,340.849,144.012,2.125,250,0.18000000000000005,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1196,visible,339.005,150.894,7.125,195,0.18999999999999995,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1197,visible,337.161,157.776,7.125,195,0.21,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1198,visible,335.31699999999995,164.658,7.125,195,0.22,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1199,visible,333.473,171.54,7.125,195,0.24,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1200,visible,331.629,178.422,7.125,195,0.26,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1201,visible,330.731,180.34799999999998,2.125,205,0.28,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1202,visible,329.51199999999994,182.08900000000003,2.125,215,0.29000000000000004,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1203,visible,328.61400000000003,184.015,2.125,205,0.29000000000000004,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1204,visible,328.79900000000004,186.132,2.125,175,0.30000000000000004,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1205,visible,330.30199999999996,187.635,2.125,135,0.29000000000000004,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1206,visible,332.142,188.697,2.125,120,0.28,0.33,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1207,visible,333.98199999999997,189.76,2.125,120,0.26,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1208,visible,335.82199999999995,190.822,2.125,120,0.26,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1209,visible,337.662,191.885,2.125,120,0.25,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1210,visible,339.50199999999995,192.947,2.125,120,0.25,0.33,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1211,visible,340.721,194.688,2.125,145,0.25,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1212,visible,341.09,196.78099999999998,2.125,170,0.25,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1213,visible,341.09,198.90599999999998,2.125,180,0.25,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1214,visible,341.09,201.03099999999998,2.125,180,0.25,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1215,visible,341.09,203.15599999999998,2.125,180,0.26,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1216,visible,340.19199999999995,205.082,2.125,205,0.26,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1217,visible,338.26599999999996,205.98,2.125,245,0.26,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1218,visible,336.213,205.43,2.125,285,0.25,0.33,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1219,visible,334.16,204.88,2.125,285,0.25,0.33,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1220,visible,333.098,203.04,2.125,330,0.26,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1221,visible,329.536,196.87,7.125,330,0.26,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1222,visible,325.974,190.7,7.125,330,0.26,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1223,visible,322.411,184.53,7.125,330,0.27,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1224,visible,316.953,179.95,7.125,310,0.26,0.33,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1225,visible,309.828,179.95,7.125,270,0.27,0.33,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1226,visible,304.37,184.53,7.125,230,0.27,0.33,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1227,visible,303.133,191.547,7.125,190,0.28,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1228,visible,301.89599999999996,198.56400000000002,7.125,190,0.29000000000000004,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1229,visible,300.659,205.581,7.125,190,0.29000000000000004,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1230,visible,299.422,212.59799999999998,7.125,190,0.29000000000000004,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1231,visible,296.985,219.293,7.125,200,0.29000000000000004,0.33,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1232,visible,291.527,223.873,7.125,230,0.30000000000000004,0.33,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1233,visible,284.42900000000003,224.49400000000003,7.125,265,0.31000000000000005,0.33,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1234,visible,277.547,222.65,7.125,285,0.33,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1235,visible,270.665,220.80599999999998,7.125,285,0.36,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1236,visible,263.783,218.96200000000002,7.125,285,0.39,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1237,visible,256.901,217.118,7.125,285,0.4300000000000001,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1238,visible,250.019,215.274,7.125,285,0.47,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1239,visible,243.137,213.43,7.125,285,0.51,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1240,visible,236.255,211.58599999999998,7.125,285,0.55,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1241,visible,229.373,209.74200000000002,7.125,285,0.5800000000000001,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1242,visible,222.49099999999999,207.898,7.125,285,0.6,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1243,visible,215.609,206.054,7.125,285,0.61,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1244,visible,208.727,204.21,7.125,285,0.62,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1245,visible,201.845,202.36599999999999,7.125,285,0.62,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1246,visible,199.792,201.81599999999997,2.125,285,0.62,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1247,visible,197.739,201.266,2.125,285,0.62,0.33,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1248,visible,190.857,199.422,7.125,285,0.61,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1249,visible,183.975,197.578,7.125,285,0.62,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1250,visible,177.093,195.734,7.125,285,0.62,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1251,visible,170.21099999999998,193.89,7.125,285,0.63,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1252,visible,163.329,192.046,7.125,285,0.63,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1253,visible,156.872,195.05700000000002,7.125,245,0.63,0.33,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1254,visible,150.415,198.06799999999998,7.125,245,0.65,0.34,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1255,visible,143.958,201.079,7.125,245,0.6799999999999999,0.34,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1256,visible,137.501,204.09,7.125,245,0.71,0.34,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1257,visible,130.484,205.327,7.125,260,0.74,0.34,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1258,visible,124.648,201.24,7.125,305,0.75,0.34,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1259,visible,122.90700000000001,200.021,2.125,305,0.72,0.34,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1260,visible,121.166,198.80200000000002,2.125,305,0.72,0.34,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1261,visible,119.947,197.06099999999998,2.125,325,0.71,0.34,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1262,visible,118.728,195.32,2.125,325,0.7,0.34,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1263,visible,117.509,193.579,2.125,325,0.6799999999999999,0.34,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1264,visible,115.512,192.852,2.125,290,0.6699999999999999,0.34,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1265,visible,113.515,193.579,2.125,250,0.6599999999999999,0.34,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1266,visible,112.45299999999999,195.419,2.125,210,0.6699999999999999,0.34,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1267,visible,111.391,197.25900000000001,2.125,210,0.6699999999999999,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1268,visible,110.329,199.09900000000002,2.125,210,0.6699999999999999,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1269,visible,109.266,200.93900000000002,2.125,210,0.6699999999999999,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1270,visible,108.368,202.865,2.125,205,0.6799999999999999,0.34,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1271,visible,107.47,204.791,2.125,205,0.69,0.34,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1272,visible,106.104,206.419,2.125,220,0.7,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1273,visible,104.738,208.047,2.125,220,0.69,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1274,visible,103.37200000000001,209.675,2.125,220,0.7,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1275,visible,102.006,211.303,2.125,220,0.7,0.34,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7430-81a4eaa4-b762-45f6-926d-17d89891ff86,1276,visible,100.64,212.93099999999998,2.125,220,0.69,0.34,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
