pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,facing-1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,copying-1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1617,visible,355.223,210.438,2.125,102,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1618,visible,357.30199999999996,210.88,2.125,102,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1619,visible,359.381,211.322,2.125,102,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1620,visible,361.46,211.764,2.125,102,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1621,visible,363.481,211.107,2.125,72,1.0,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1622,visible,364.76,209.41,2.125,37,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1623,visible,366.039,207.713,2.125,37,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1624,visible,367.31800000000004,206.016,2.125,37,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1625,visible,368.597,204.31900000000002,2.125,37,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1626,visible,368.856,202.21,2.125,7,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1627,visible,367.699,200.428,2.125,327,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1628,visible,366.542,198.646,2.125,327,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1629,visible,365.385,196.864,2.125,327,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1630,visible,363.583,195.738,2.125,302,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1631,visible,361.47900000000004,196.03400000000002,2.125,262,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1632,visible,359.375,196.33,2.125,262,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1633,visible,357.27099999999996,196.62599999999998,2.125,262,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1634,visible,355.167,196.922,2.125,262,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1635,visible,353.06300000000005,197.218,2.125,262,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1636,visible,350.959,197.514,2.125,262,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1637,visible,349.68,199.21099999999998,2.125,217,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1638,visible,348.884,201.18099999999998,2.125,202,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1639,visible,348.088,203.15099999999998,2.125,202,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1640,visible,347.292,205.12099999999998,2.125,202,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1641,visible,346.496,207.09099999999998,2.125,202,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1642,visible,345.7,209.06099999999998,2.125,202,1.0,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1643,visible,345.25800000000004,211.14,2.125,192,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1644,visible,346.088,213.09599999999998,2.125,157,0.99,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1645,visible,347.537,214.65,2.125,137,1.0,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1646,visible,348.986,216.204,2.125,137,0.99,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1647,visible,350.435,217.75799999999998,2.125,137,0.98,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1648,visible,351.884,219.312,2.125,137,0.98,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1649,visible,353.333,220.86599999999999,2.125,137,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1650,visible,354.49,222.648,2.125,147,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1651,visible,354.601,224.77,2.125,177,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1652,visible,354.712,226.892,2.125,177,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1653,visible,354.82300000000004,229.014,2.125,177,0.97,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1654,visible,354.934,231.136,2.125,177,0.95,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1655,visible,355.045,233.25799999999998,2.125,177,0.92,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1656,visible,355.156,235.38,2.125,177,0.9,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1657,visible,355.267,237.502,2.125,177,0.89,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1658,visible,356.097,239.458,2.125,157,0.89,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1659,visible,357.899,240.584,2.125,122,0.89,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1660,visible,359.70099999999996,241.71,2.125,122,0.9,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1661,visible,361.50300000000004,242.83599999999998,2.125,122,0.91,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1662,visible,363.61199999999997,243.095,2.125,97,0.93,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1663,visible,365.48800000000006,242.097,2.125,62,0.93,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1664,visible,366.91,240.518,2.125,42,0.94,0.51,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1665,visible,368.332,238.93900000000002,2.125,42,0.95,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1666,visible,369.754,237.36,2.125,42,0.95,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1667,visible,371.176,235.78099999999998,2.125,42,0.95,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1668,visible,372.598,234.202,2.125,42,0.93,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1669,visible,374.02,232.623,2.125,42,0.94,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1670,visible,375.44199999999995,231.044,2.125,42,0.95,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1671,visible,376.86400000000003,229.465,2.125,42,0.95,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1672,visible,378.286,227.886,2.125,42,0.96,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1673,visible,379.708,226.30700000000002,2.125,42,0.95,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1674,visible,381.13,224.72799999999998,2.125,42,0.96,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1675,visible,382.55199999999996,223.149,2.125,42,0.96,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1676,visible,383.974,221.57,2.125,42,0.98,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1677,visible,385.39599999999996,219.99099999999999,2.125,42,0.99,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1678,visible,386.81800000000004,218.412,2.125,42,1.0,0.52,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1679,visible,388.24,216.833,2.125,42,1.0,0.52,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1680,visible,389.662,215.25400000000002,2.125,42,1.0,0.52,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1681,visible,391.084,213.675,2.125,42,1.0,0.52,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1682,visible,392.506,212.09599999999998,2.125,42,1.0,0.52,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1683,visible,393.92800000000005,210.517,2.125,42,1.0,0.52,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1684,visible,395.35,208.938,2.125,42,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1685,visible,396.772,207.359,2.125,42,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1686,visible,398.194,205.78,2.125,42,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1687,visible,399.616,204.201,2.125,42,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1688,visible,401.038,202.622,2.125,42,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1689,visible,402.46,201.043,2.125,42,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1690,visible,404.014,199.59400000000002,2.125,47,1.0,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1691,visible,406.13800000000003,199.668,2.125,92,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1692,visible,408.26199999999994,199.74200000000002,2.125,92,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1693,visible,410.38599999999997,199.81599999999997,2.125,92,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1694,visible,412.51,199.89,2.125,92,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1695,visible,414.634,199.96400000000003,2.125,92,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1696,visible,416.75800000000004,200.03799999999998,2.125,92,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1697,visible,418.88199999999995,200.112,2.125,92,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1698,visible,420.95300000000003,199.63400000000001,2.125,77,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1699,visible,422.375,198.055,2.125,42,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1700,visible,423.79699999999997,196.476,2.125,42,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1701,visible,425.219,194.89700000000002,2.125,42,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1702,visible,424.923,192.793,2.125,352,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1703,visible,423.925,190.917,2.125,332,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1704,visible,422.92699999999996,189.041,2.125,332,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1705,visible,421.478,187.487,2.125,317,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1706,visible,419.399,187.045,2.125,282,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1707,visible,417.523,188.043,2.125,242,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1708,visible,416.55800000000005,189.93599999999998,2.125,207,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1709,visible,416.66900000000004,192.058,2.125,177,1.0,0.53,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1710,visible,416.78,194.18,2.125,177,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1711,visible,416.89099999999996,196.30200000000002,2.125,177,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1712,visible,417.00199999999995,198.424,2.125,177,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1713,visible,418.0,200.3,2.125,152,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1714,visible,419.80199999999996,201.426,2.125,122,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1715,visible,421.60400000000004,202.55200000000002,2.125,122,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1716,visible,423.406,203.678,2.125,122,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1717,visible,425.208,204.804,2.125,122,1.0,0.54,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1718,visible,427.17800000000005,205.6,2.125,112,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1719,visible,429.199,204.94299999999998,2.125,72,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1720,visible,430.981,203.78599999999997,2.125,57,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1721,visible,433.103,203.675,2.125,87,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1722,visible,434.8,204.954,2.125,127,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1723,visible,436.49699999999996,206.233,2.125,127,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1724,visible,437.805,207.908,2.125,142,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1725,visible,437.731,210.032,2.125,182,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1726,visible,437.11,212.06400000000002,2.125,197,0.96,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1727,visible,435.68800000000005,213.643,2.125,222,0.92,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1728,visible,434.134,215.092,2.125,227,0.9,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1729,visible,432.01199999999994,215.203,2.125,267,0.89,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1730,visible,430.042,214.407,2.125,292,0.87,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1731,visible,428.07199999999995,213.611,2.125,292,0.86,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1732,visible,426.102,212.815,2.125,292,0.85,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1733,visible,424.031,213.293,2.125,257,0.83,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1734,visible,422.60900000000004,214.872,2.125,222,0.81,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1735,visible,422.535,216.99599999999998,2.125,182,0.78,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1736,visible,423.69199999999995,218.778,2.125,147,0.73,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1737,visible,425.801,219.037,2.125,97,0.73,0.54,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1738,visible,427.91,219.296,2.125,97,0.73,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1739,visible,430.019,219.555,2.125,97,0.74,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1740,visible,432.12800000000004,219.81400000000002,2.125,97,0.73,0.54,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1741,visible,433.91,218.657,2.125,57,0.75,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1742,visible,434.70599999999996,216.687,2.125,22,0.76,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1743,visible,434.04900000000004,214.666,2.125,342,0.79,0.54,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1744,visible,433.392,212.645,2.125,342,0.8,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1745,visible,432.735,210.62400000000002,2.125,342,0.79,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1746,visible,432.07800000000003,208.60299999999998,2.125,342,0.79,0.55,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1747,visible,431.08,206.727,2.125,332,0.75,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1748,visible,429.11,205.93099999999998,2.125,292,0.73,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1749,visible,427.039,206.40900000000002,2.125,257,0.73,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1750,visible,425.76,208.106,2.125,217,0.72,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1751,visible,425.871,210.22799999999998,2.125,177,0.7,0.55,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1752,visible,425.98199999999997,212.35,2.125,177,0.6699999999999999,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1753,visible,426.093,214.472,2.125,177,0.65,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1754,visible,426.204,216.59400000000002,2.125,177,0.63,0.55,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1755,visible,427.361,218.37599999999998,2.125,147,0.64,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1756,visible,429.39300000000003,218.997,2.125,107,0.64,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1757,visible,431.517,219.071,2.125,92,0.64,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1758,visible,433.64099999999996,219.145,2.125,92,0.63,0.55,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1759,visible,435.765,219.21900000000002,2.125,92,0.62,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1760,visible,437.88699999999994,219.108,2.125,87,0.63,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
