pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,facing-0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,copying-0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1594,visible,356.056,170.515,2.125,220,0.78,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1595,visible,354.69,172.143,2.125,220,0.79,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1596,visible,352.69300000000004,172.87,2.125,250,0.76,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1597,visible,345.811,171.02599999999998,7.125,285,0.73,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1598,visible,339.975,166.93900000000002,7.125,305,0.6799999999999999,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1599,visible,334.139,162.852,7.125,305,0.62,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1600,visible,328.30300000000005,158.765,7.125,305,0.5800000000000001,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1601,visible,322.467,154.678,7.125,305,0.5700000000000001,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1602,visible,316.631,150.591,7.125,305,0.53,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1603,visible,314.89,149.372,2.125,305,0.51,0.68,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1604,visible,312.77299999999997,149.187,2.125,275,0.48,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1605,visible,311.032,150.406,2.125,235,0.46,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1606,visible,309.529,151.909,2.125,225,0.45,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1607,visible,307.788,153.128,2.125,235,0.45,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1608,visible,305.671,152.94299999999998,2.125,275,0.47,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1609,visible,304.043,151.577,2.125,310,0.46,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1610,visible,303.67400000000004,149.484,2.125,350,0.45,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1611,visible,304.736,147.644,2.125,30,0.49,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1612,visible,306.66200000000003,146.746,2.125,65,0.55,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1613,visible,308.715,147.296,2.125,105,0.5900000000000001,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1614,visible,310.08099999999996,148.924,2.125,140,0.5900000000000001,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1615,visible,312.518,155.619,7.125,160,0.5800000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1616,visible,314.955,162.314,7.125,160,0.5800000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1617,visible,317.392,169.00900000000001,7.125,160,0.5900000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1618,visible,319.829,175.704,7.125,160,0.61,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1619,visible,322.26599999999996,182.399,7.125,160,0.5900000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1620,visible,324.703,189.09400000000002,7.125,160,0.55,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1621,visible,327.14,195.78900000000002,7.125,160,0.56,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1622,visible,329.577,202.484,7.125,160,0.5700000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1623,visible,330.30400000000003,204.481,2.125,160,0.6,0.68,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1624,visible,330.48900000000003,206.59799999999998,2.125,175,0.5700000000000001,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1625,visible,329.27,208.33900000000003,2.125,215,0.54,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1626,visible,327.27299999999997,209.06599999999997,2.125,250,0.52,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1627,visible,325.276,208.33900000000003,2.125,290,0.5,0.68,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1628,visible,323.91,206.71099999999998,2.125,320,0.51,0.68,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1629,visible,322.54400000000004,205.083,2.125,320,0.53,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1630,visible,317.964,199.625,7.125,320,0.5700000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1631,visible,313.384,194.167,7.125,320,0.54,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1632,visible,308.80400000000003,188.709,7.125,320,0.5700000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1633,visible,304.224,183.25099999999998,7.125,320,0.5700000000000001,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1634,visible,302.858,181.623,2.125,320,0.5800000000000001,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1635,visible,303.756,179.697,2.125,25,0.6,0.68,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1636,visible,304.654,177.771,2.125,25,0.64,0.68,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1637,visible,306.747,178.14,2.125,100,0.64,0.68,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1638,visible,308.84,178.50900000000001,2.125,100,0.6699999999999999,0.68,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1639,visible,309.567,180.50599999999997,2.125,160,0.69,0.68,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1640,visible,312.004,187.201,7.125,160,0.6799999999999999,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1641,visible,314.441,193.896,7.125,160,0.6599999999999999,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1642,visible,316.878,200.59099999999998,7.125,160,0.6599999999999999,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1643,visible,319.315,207.28599999999997,7.125,160,0.65,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1644,visible,320.04200000000003,209.283,2.125,160,0.6599999999999999,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1645,visible,320.769,211.28,2.125,160,0.6599999999999999,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1646,visible,320.954,213.39700000000002,2.125,175,0.63,0.69,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1647,visible,319.32599999999996,214.763,2.125,230,0.61,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1648,visible,317.698,216.12900000000002,2.125,230,0.6,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1649,visible,316.07,217.495,2.125,230,0.6,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1650,visible,314.442,218.861,2.125,230,0.5800000000000001,0.69,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1651,visible,312.389,219.41099999999997,2.125,255,0.55,0.69,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1652,visible,310.46299999999997,218.513,2.125,295,0.54,0.69,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1653,visible,310.46299999999997,216.388,2.125,0,0.55,0.69,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1654,visible,310.46299999999997,214.263,2.125,0,0.5900000000000001,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1655,visible,310.46299999999997,212.138,2.125,0,0.6,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1656,visible,310.46299999999997,210.013,2.125,0,0.5900000000000001,0.69,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1657,visible,311.682,208.27200000000002,2.125,35,0.5800000000000001,0.69,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1658,visible,313.67900000000003,207.545,2.125,70,0.5800000000000001,0.69,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1659,visible,320.561,209.389,7.125,105,0.61,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1660,visible,327.443,211.233,7.125,105,0.64,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1661,visible,334.325,213.077,7.125,105,0.6699999999999999,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1662,visible,341.207,214.921,7.125,105,0.72,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1663,visible,348.089,216.765,7.125,105,0.74,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1664,visible,354.971,218.609,7.125,105,0.8200000000000001,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1665,visible,361.853,220.453,7.125,105,0.89,0.69,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1666,visible,363.906,221.003,2.125,105,0.99,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1667,visible,365.959,221.553,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1668,visible,368.01199999999994,222.10299999999998,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1669,visible,370.065,222.653,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1670,visible,372.11800000000005,223.203,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1671,visible,374.171,223.753,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1672,visible,376.224,224.303,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1673,visible,378.277,224.85299999999998,2.125,105,1.0,0.69,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1674,visible,380.33,225.403,2.125,105,1.0,0.69,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1675,visible,382.455,225.403,2.125,90,1.0,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1676,visible,384.083,224.037,2.125,50,0.97,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1677,visible,384.452,221.94400000000002,2.125,10,0.97,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1678,visible,383.55400000000003,220.018,2.125,335,0.96,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1679,visible,381.43699999999995,220.203,2.125,265,0.98,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1680,visible,379.32,220.388,2.125,265,0.96,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1681,visible,377.20300000000003,220.57299999999998,2.125,265,0.94,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1682,visible,375.086,220.75799999999998,2.125,265,0.89,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1683,visible,372.969,220.94299999999998,2.125,265,0.92,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1684,visible,370.852,221.128,2.125,265,0.89,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1685,visible,368.735,221.313,2.125,265,0.87,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1686,visible,366.61800000000005,221.498,2.125,265,0.87,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1687,visible,364.69199999999995,222.396,2.125,245,0.87,0.7,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1688,visible,363.965,224.393,2.125,200,0.87,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1689,visible,363.23800000000006,226.39,2.125,200,0.86,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1690,visible,362.51099999999997,228.387,2.125,200,0.8,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1691,visible,361.784,230.38400000000001,2.125,200,0.79,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1692,visible,360.721,232.22400000000002,2.125,210,0.78,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1693,visible,358.724,232.951,2.125,250,0.74,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1694,visible,356.727,232.22400000000002,2.125,290,0.75,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1695,visible,355.50800000000004,230.483,2.125,325,0.76,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1696,visible,355.69300000000004,228.36599999999999,2.125,5,0.75,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1697,visible,357.059,226.738,2.125,40,0.76,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1698,visible,359.152,226.36900000000003,2.125,80,0.74,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1699,visible,360.78,227.735,2.125,130,0.75,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1700,visible,362.408,229.101,2.125,130,0.7,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1701,visible,367.866,233.68099999999998,7.125,130,0.64,0.7,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1702,visible,373.324,238.261,7.125,130,0.65,0.7,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1703,visible,378.782,242.84099999999998,7.125,130,0.65,0.71,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1704,visible,384.24,247.421,7.125,130,0.6699999999999999,0.71,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1705,visible,385.86800000000005,248.787,2.125,130,0.71,0.71,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1706,visible,387.496,250.153,2.125,130,0.72,0.71,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1707,visible,389.124,251.519,2.125,130,0.74,0.71,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1708,visible,390.75199999999995,252.885,2.125,130,0.74,0.71,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1709,visible,392.67800000000005,253.783,2.125,115,0.7,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1710,visible,394.731,253.233,2.125,75,0.65,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1711,visible,396.097,251.605,2.125,40,0.63,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1712,visible,397.463,249.977,2.125,40,0.61,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1713,visible,396.097,248.34900000000002,2.125,320,0.6,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1714,visible,394.04400000000004,247.799,2.125,285,0.63,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1715,visible,392.11800000000005,248.697,2.125,245,0.63,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1716,visible,391.055,250.537,2.125,210,0.6,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1717,visible,391.605,252.59,2.125,165,0.5700000000000001,0.71,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1718,visible,393.449,259.472,7.125,165,0.5900000000000001,0.71,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1719,visible,395.293,266.35400000000004,7.125,165,0.5700000000000001,0.71,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1720,visible,397.13699999999994,273.236,7.125,165,0.55,0.71,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1721,visible,397.68699999999995,275.289,2.125,165,0.54,0.71,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1722,visible,398.906,277.03,2.125,145,0.51,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1723,visible,400.903,277.5,2.125,110,0.0,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1724,visible,402.9,276.77299999999997,2.125,70,0.44,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1725,visible,403.962,274.933,2.125,30,0.4300000000000001,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1726,visible,403.777,272.816,2.125,355,0.44,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1727,visible,402.274,271.313,2.125,315,0.44,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1728,visible,400.181,270.944,2.125,280,0.45,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1729,visible,398.341,272.007,2.125,240,0.45,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1730,visible,397.61400000000003,274.004,2.125,200,0.44,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1731,visible,398.833,275.745,2.125,145,0.46,0.71,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,1732,visible,400.05199999999996,277.486,2.125,145,0.42,0.71,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
