pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0134-b92faa73-525e-44f4-8649-86f31860977d,facing-0134-b92faa73-525e-44f4-8649-86f31860977d,copying-0134-b92faa73-525e-44f4-8649-86f31860977d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0134-b92faa73-525e-44f4-8649-86f31860977d,2257,visible,299.093,134.438,2.125,117,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2258,visible,300.401,136.113,2.125,142,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2259,visible,300.327,138.237,2.125,182,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2260,visible,299.048,139.934,2.125,217,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2261,visible,297.769,141.631,2.125,217,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2262,visible,295.665,141.92700000000002,2.125,262,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2263,visible,293.695,141.131,2.125,292,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2264,visible,292.387,139.45600000000002,2.125,322,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2265,visible,292.64599999999996,137.347,2.125,7,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2266,visible,294.068,135.768,2.125,42,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2267,visible,296.172,135.472,2.125,82,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2268,visible,298.065,136.437,2.125,117,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2269,visible,299.063,138.313,2.125,152,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2270,visible,298.80400000000003,140.422,2.125,187,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2271,visible,297.25,141.871,2.125,227,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2272,visible,295.14599999999996,142.167,2.125,262,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2273,visible,293.253,141.202,2.125,297,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2274,visible,292.255,139.326,2.125,332,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2275,visible,292.876,137.29399999999998,2.125,17,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2276,visible,294.551,135.986,2.125,52,1.0,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2277,visible,296.66,136.245,2.125,97,0.95,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2278,visible,298.23900000000003,137.667,2.125,132,0.95,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2279,visible,298.35,139.789,2.125,177,0.95,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2280,visible,297.224,141.591,2.125,212,0.9,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2281,visible,295.153,142.069,2.125,257,0.85,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2282,visible,293.26,141.10399999999998,2.125,297,0.88,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2283,visible,291.952,139.429,2.125,322,0.88,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2284,visible,290.255,138.15,2.125,307,0.89,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2285,visible,288.133,138.261,2.125,267,0.98,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2286,visible,286.579,139.71,2.125,227,0.86,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2287,visible,286.505,141.834,2.125,182,0.85,0.72,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2288,visible,286.431,143.958,2.125,182,0.85,0.72,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2289,visible,286.357,146.082,2.125,182,0.92,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2290,visible,285.561,148.05200000000002,2.125,202,0.92,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2291,visible,283.779,149.209,2.125,237,0.85,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2292,visible,281.655,149.135,2.125,272,0.78,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2293,visible,280.07599999999996,147.713,2.125,312,0.76,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2294,visible,279.41900000000004,145.692,2.125,342,0.83,0.73,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2295,visible,278.762,143.671,2.125,342,0.85,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2296,visible,278.105,141.65,2.125,342,0.72,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2297,visible,277.448,139.629,2.125,342,0.71,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2298,visible,276.791,137.608,2.125,342,0.6699999999999999,0.73,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2299,visible,275.483,135.933,2.125,322,0.77,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2300,visible,273.404,135.491,2.125,282,0.83,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2301,visible,271.528,136.489,2.125,242,0.91,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2302,visible,271.086,138.56799999999998,2.125,192,0.96,0.73,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2303,visible,270.644,140.64700000000002,2.125,192,1.0,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2304,visible,270.202,142.726,2.125,192,0.98,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2305,visible,269.76,144.805,2.125,192,0.88,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2306,visible,269.318,146.884,2.125,192,0.87,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2307,visible,268.876,148.963,2.125,192,0.89,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2308,visible,268.434,151.042,2.125,192,0.86,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2309,visible,267.992,153.121,2.125,192,0.97,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2310,visible,267.55,155.2,2.125,192,0.94,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2311,visible,267.108,157.279,2.125,192,0.96,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2312,visible,267.034,159.403,2.125,182,0.84,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2313,visible,267.691,161.424,2.125,162,0.74,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2314,visible,268.348,163.445,2.125,162,0.76,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2315,visible,269.005,165.46599999999998,2.125,162,0.64,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2316,visible,269.66200000000003,167.487,2.125,162,0.63,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2317,visible,270.319,169.50799999999998,2.125,162,0.74,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2318,visible,270.976,171.52900000000002,2.125,162,0.6799999999999999,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2319,visible,271.633,173.55,2.125,162,0.6,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2320,visible,272.29,175.571,2.125,162,0.61,0.74,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2321,visible,272.216,177.695,2.125,182,0.54,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2322,visible,270.79400000000004,179.274,2.125,222,0.53,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2323,visible,268.69,179.57,2.125,262,0.5,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2324,visible,266.888,178.44400000000002,2.125,302,0.47,0.74,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2325,visible,265.086,177.31799999999998,2.125,302,0.5800000000000001,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2326,visible,263.284,176.192,2.125,302,0.61,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2327,visible,261.482,175.06599999999997,2.125,302,0.5900000000000001,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2328,visible,259.68,173.94,2.125,302,0.56,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2329,visible,257.878,172.81400000000002,2.125,302,0.46,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2330,visible,255.985,171.84900000000002,2.125,297,0.48,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2331,visible,254.109,172.847,2.125,242,0.39,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2332,visible,252.233,173.845,2.125,242,0.34,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2333,visible,250.357,174.843,2.125,242,0.25,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2334,visible,248.481,175.84099999999998,2.125,242,0.18999999999999995,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2335,visible,246.605,176.83900000000003,2.125,242,0.23,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2336,visible,244.729,177.83700000000002,2.125,242,0.2,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2337,visible,242.85299999999998,178.835,2.125,242,0.06999999999999995,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2338,visible,240.977,179.833,2.125,242,0.06000000000000005,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2339,visible,239.101,180.831,2.125,242,0.010000000000000007,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2340,visible,237.225,181.829,2.125,242,0.07999999999999996,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2341,visible,235.34900000000002,182.827,2.125,242,0.11,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2342,visible,233.47299999999998,183.825,2.125,242,0.010000000000000007,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2343,visible,231.597,184.82299999999998,2.125,242,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2344,visible,229.72099999999998,185.821,2.125,242,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2345,visible,227.845,186.81900000000002,2.125,242,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2346,visible,225.96900000000002,187.817,2.125,242,0.010000000000000007,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2347,visible,224.093,188.815,2.125,242,0.030000000000000027,0.74,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2348,visible,221.96900000000002,188.74099999999999,2.125,272,0.05000000000000005,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2349,visible,220.52,187.187,2.125,317,0.040000000000000036,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2350,visible,220.22400000000002,185.083,2.125,352,0.11,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2351,visible,221.18900000000002,183.19,2.125,27,0.06999999999999995,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2352,visible,223.145,182.36,2.125,67,0.22,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2353,visible,224.947,183.486,2.125,122,0.27,0.74,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2354,visible,226.74900000000002,184.612,2.125,122,0.30000000000000004,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2355,visible,228.551,185.738,2.125,122,0.33,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2356,visible,230.35299999999998,186.864,2.125,122,0.24,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2357,visible,232.155,187.99,2.125,122,0.29000000000000004,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2358,visible,233.957,189.11599999999999,2.125,122,0.24,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2359,visible,235.75900000000001,190.24200000000002,2.125,122,0.26,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2360,visible,237.56099999999998,191.368,2.125,122,0.25,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2361,visible,239.67,191.627,2.125,97,0.2,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2362,visible,241.794,191.701,2.125,92,0.06999999999999995,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2363,visible,243.918,191.775,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2364,visible,246.042,191.84900000000002,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2365,visible,248.166,191.923,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2366,visible,250.29,191.997,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2367,visible,252.41400000000002,192.071,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2368,visible,254.53799999999998,192.145,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2369,visible,256.66200000000003,192.21900000000002,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2370,visible,258.786,192.293,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2371,visible,260.91,192.36700000000002,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2372,visible,263.034,192.44099999999997,2.125,92,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2373,visible,263.999,190.548,2.125,27,0.0,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2374,visible,264.964,188.655,2.125,27,0.0,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2375,visible,265.92900000000003,186.762,2.125,27,0.0,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2376,visible,266.55,184.73,2.125,17,0.0,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2377,visible,265.893,182.709,2.125,342,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2378,visible,265.236,180.688,2.125,342,0.0,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2379,visible,264.579,178.667,2.125,342,0.06000000000000005,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2380,visible,263.922,176.646,2.125,342,0.08999999999999997,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2381,visible,263.265,174.625,2.125,342,0.17000000000000004,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2382,visible,262.608,172.604,2.125,342,0.21,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2383,visible,261.95099999999996,170.583,2.125,342,0.28,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2384,visible,261.29400000000004,168.562,2.125,342,0.41,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2385,visible,260.637,166.541,2.125,342,0.4,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2386,visible,259.98,164.52,2.125,342,0.36,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2387,visible,259.323,162.499,2.125,342,0.39,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2388,visible,258.666,160.47799999999998,2.125,342,0.48,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2389,visible,258.009,158.457,2.125,342,0.41,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2390,visible,257.35200000000003,156.436,2.125,342,0.49,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2391,visible,256.695,154.415,2.125,342,0.5900000000000001,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2392,visible,256.038,152.394,2.125,342,0.6599999999999999,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2393,visible,255.38099999999997,150.373,2.125,342,0.63,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2394,visible,253.68400000000003,149.094,2.125,307,0.7,0.74,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2395,visible,251.71400000000003,148.298,2.125,292,0.73,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2396,visible,249.74400000000003,147.502,2.125,292,0.73,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2397,visible,247.774,146.70600000000002,2.125,292,0.8200000000000001,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2398,visible,245.804,145.91,2.125,292,0.8,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2399,visible,243.834,145.114,2.125,292,0.9,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2400,visible,241.864,144.31799999999998,2.125,292,0.9,0.75,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2401,visible,239.894,143.52200000000002,2.125,292,0.92,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2402,visible,237.924,142.726,2.125,292,0.87,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2403,visible,235.954,141.93,2.125,292,0.78,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2404,visible,233.984,141.134,2.125,292,0.69,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2405,visible,232.014,140.338,2.125,292,0.74,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2406,visible,230.044,139.542,2.125,292,0.78,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,2407,visible,228.074,138.746,2.125,292,0.77,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
