pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,facing-3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,copying-3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2194,visible,342.845,152.077,2.125,353,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2195,visible,342.586,149.968,2.125,353,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2196,visible,341.032,148.519,2.125,313,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2197,visible,338.91,148.408,2.125,273,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2198,visible,338.25300000000004,150.429,2.125,198,0.96,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2199,visible,338.874,152.461,2.125,163,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2200,visible,340.656,153.618,2.125,123,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2201,visible,342.78,153.54399999999998,2.125,88,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2202,visible,344.35900000000004,152.122,2.125,48,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2203,visible,344.837,150.05100000000002,2.125,13,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2204,visible,343.87199999999996,148.158,2.125,333,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2205,visible,341.916,147.328,2.125,293,0.99,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2206,visible,339.837,147.77,2.125,258,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2207,visible,337.75800000000004,148.21200000000002,2.125,258,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2208,visible,337.647,150.334,2.125,183,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2209,visible,338.926,152.031,2.125,143,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2210,visible,340.94699999999995,152.688,2.125,108,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2211,visible,343.01800000000003,153.166,2.125,103,0.9,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2212,visible,345.089,153.644,2.125,103,0.91,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2213,visible,346.764,154.952,2.125,128,0.94,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2214,visible,347.385,156.984,2.125,163,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2215,visible,346.555,158.94,2.125,203,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2216,visible,344.75300000000004,160.066,2.125,238,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2217,visible,342.649,159.77,2.125,278,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2218,visible,341.227,158.191,2.125,318,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2219,visible,340.101,156.389,2.125,328,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2220,visible,338.08,155.732,2.125,288,0.92,0.74,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2221,visible,336.059,155.075,2.125,288,0.88,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2222,visible,334.089,155.871,2.125,248,0.84,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2223,visible,332.93199999999996,157.653,2.125,213,0.9,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2224,visible,333.191,159.762,2.125,173,0.87,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2225,visible,334.745,161.211,2.125,133,0.8200000000000001,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2226,visible,336.849,161.507,2.125,98,0.6699999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2227,visible,338.651,160.381,2.125,58,0.6699999999999999,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2228,visible,339.481,158.425,2.125,23,0.55,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2229,visible,338.86,156.393,2.125,343,0.54,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2230,visible,337.43800000000005,154.814,2.125,318,0.5,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2231,visible,337.36400000000003,152.69,2.125,358,0.52,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2232,visible,338.52099999999996,150.908,2.125,33,0.63,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2233,visible,340.55300000000005,150.287,2.125,73,0.63,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2234,visible,342.509,151.11700000000002,2.125,113,0.69,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2235,visible,343.635,152.91899999999998,2.125,148,0.5800000000000001,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2236,visible,343.339,155.023,2.125,188,0.6,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2237,visible,342.341,156.899,2.125,208,0.56,0.74,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2238,visible,341.343,158.775,2.125,208,0.5,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2239,visible,340.345,160.651,2.125,208,0.51,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2240,visible,339.347,162.52700000000002,2.125,208,0.54,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2241,visible,338.349,164.403,2.125,208,0.54,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2242,visible,337.351,166.27900000000002,2.125,208,0.6799999999999999,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2243,visible,336.353,168.155,2.125,208,0.69,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2244,visible,335.355,170.03099999999998,2.125,208,0.64,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2245,visible,334.35699999999997,171.907,2.125,208,0.71,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2246,visible,333.35900000000004,173.783,2.125,208,0.5900000000000001,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2247,visible,332.361,175.65900000000002,2.125,208,0.55,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2248,visible,331.36300000000006,177.535,2.125,208,0.48,0.75,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2249,visible,329.784,178.957,2.125,228,0.54,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2250,visible,327.675,179.21599999999998,2.125,263,0.5700000000000001,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2251,visible,325.893,178.05900000000003,2.125,303,0.61,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2252,visible,325.097,176.08900000000003,2.125,338,0.74,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2253,visible,325.754,174.06799999999998,2.125,18,0.8200000000000001,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2254,visible,327.45099999999996,172.78900000000002,2.125,53,0.92,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2255,visible,329.575,172.715,2.125,88,0.88,0.75,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2256,visible,331.699,172.641,2.125,88,0.71,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2257,visible,333.82300000000004,172.567,2.125,88,0.72,0.75,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2258,visible,335.94699999999995,172.493,2.125,88,0.72,0.75,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2259,visible,337.97900000000004,171.872,2.125,73,0.64,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2260,visible,339.13599999999997,170.09,2.125,33,0.65,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2261,visible,339.06199999999995,167.96599999999998,2.125,358,0.6699999999999999,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2262,visible,338.62,165.887,2.125,348,0.8,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2263,visible,338.17800000000005,163.808,2.125,348,0.6799999999999999,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2264,visible,337.736,161.72899999999998,2.125,348,0.64,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2265,visible,338.032,159.625,2.125,8,0.6,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2266,visible,339.34,157.95,2.125,38,0.5,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2267,visible,340.648,156.275,2.125,38,0.48,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2268,visible,340.944,154.171,2.125,8,0.39,0.75,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2269,visible,340.685,152.062,2.125,353,0.41,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2270,visible,340.981,149.958,2.125,8,0.41,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2271,visible,342.43,148.404,2.125,43,0.47,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2272,visible,344.509,147.96200000000002,2.125,78,0.5,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2273,visible,346.588,147.52,2.125,78,0.46,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2274,visible,348.037,145.966,2.125,43,0.38,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2275,visible,348.148,143.844,2.125,3,0.33,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2276,visible,347.022,142.042,2.125,328,0.34,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2277,visible,345.001,141.385,2.125,288,0.45,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2278,visible,342.969,142.006,2.125,253,0.4300000000000001,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2279,visible,341.81199999999995,143.78799999999998,2.125,213,0.45,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2280,visible,341.88599999999997,145.912,2.125,178,0.46,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2281,visible,343.30800000000005,147.491,2.125,138,0.5800000000000001,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2282,visible,345.09,148.648,2.125,123,0.5700000000000001,0.75,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2283,visible,351.066,152.529,7.125,123,0.62,0.75,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2284,visible,357.042,156.41,7.125,123,0.51,0.75,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2285,visible,363.01800000000003,160.291,7.125,123,0.38,0.75,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2286,visible,366.79400000000004,166.333,7.125,148,0.4300000000000001,0.75,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2287,visible,366.421,173.44799999999998,7.125,183,0.46,0.75,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2288,visible,361.56199999999995,178.65900000000002,7.125,223,0.56,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2289,visible,356.70300000000003,183.87,7.125,223,0.42,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2290,visible,351.844,189.081,7.125,223,0.42,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2291,visible,346.985,194.292,7.125,223,0.37,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2292,visible,342.126,199.503,7.125,223,0.29000000000000004,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2293,visible,337.73900000000003,205.118,7.125,218,0.17000000000000004,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2294,visible,337.366,212.233,7.125,183,0.0,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2295,visible,336.99300000000005,219.34799999999998,7.125,183,0.0,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2296,visible,336.62,226.463,7.125,183,0.0,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2297,visible,336.24699999999996,233.578,7.125,183,0.0,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2298,visible,332.366,239.554,7.125,213,0.0,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2299,visible,325.76,242.22299999999998,7.125,248,0.0,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2300,visible,318.98400000000004,240.021,7.125,288,0.0,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2301,visible,314.69599999999997,234.331,7.125,323,0.18000000000000005,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2302,visible,315.069,227.21599999999998,7.125,3,0.31000000000000005,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2303,visible,320.36400000000003,222.44799999999998,7.125,48,0.31000000000000005,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2304,visible,325.659,217.68,7.125,48,0.18000000000000005,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2305,visible,330.954,212.912,7.125,48,0.05000000000000005,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2306,visible,336.249,208.144,7.125,48,0.010000000000000007,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2307,visible,341.54400000000004,203.37599999999998,7.125,48,0.0,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2308,visible,346.839,198.608,7.125,48,0.0,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2309,visible,352.134,193.84,7.125,48,0.05000000000000005,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2310,visible,353.126,186.78400000000002,7.125,8,0.12,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2311,visible,348.358,181.489,7.125,318,0.08999999999999997,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2312,visible,343.59,176.19400000000002,7.125,318,0.05000000000000005,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2313,visible,338.82199999999995,170.899,7.125,318,0.11,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2314,visible,334.05400000000003,165.604,7.125,318,0.06000000000000005,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2315,visible,329.286,160.309,7.125,318,0.15000000000000002,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2316,visible,324.518,155.014,7.125,318,0.22,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2317,visible,324.269,147.893,7.125,358,0.18999999999999995,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2318,visible,324.02,140.77200000000002,7.125,358,0.13,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2319,visible,323.77099999999996,133.651,7.125,358,0.030000000000000027,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2320,visible,324.763,126.595,7.125,8,0.0,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2321,visible,330.05800000000005,121.82700000000001,7.125,48,0.0,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2322,visible,337.17900000000003,121.57799999999999,7.125,88,0.0,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2323,visible,344.3,121.329,7.125,88,0.11,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2324,visible,351.421,121.08,7.125,88,0.30000000000000004,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2325,visible,357.98,123.86399999999999,7.125,113,0.44,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2326,visible,362.26800000000003,129.554,7.125,143,0.54,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2327,visible,366.556,135.244,7.125,143,0.52,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2328,visible,370.844,140.934,7.125,143,0.4300000000000001,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2329,visible,375.13199999999995,146.624,7.125,143,0.45,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2330,visible,379.42,152.314,7.125,143,0.49,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2331,visible,385.035,156.701,7.125,128,0.53,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2332,visible,392.15,157.07399999999998,7.125,93,0.7,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2333,visible,397.84,152.786,7.125,53,0.71,0.76,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2334,visible,399.44300000000004,145.844,7.125,13,0.8,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2335,visible,401.046,138.90200000000002,7.125,13,0.77,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,2336,visible,402.649,131.96,7.125,13,0.6599999999999999,0.76,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
