pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,facing-1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,copying-1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1357,visible,285.612,137.491,2.125,306,0.6799999999999999,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1358,visible,283.893,136.24200000000002,2.125,306,0.6699999999999999,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1359,visible,278.129,132.054,7.125,306,0.6599999999999999,0.18,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1360,visible,272.365,127.866,7.125,306,0.65,0.18,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1361,visible,270.64599999999996,126.617,2.125,306,0.64,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1362,visible,268.927,125.368,2.125,306,0.61,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1363,visible,267.20799999999997,124.119,2.125,306,0.62,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1364,visible,265.48900000000003,122.87,2.125,306,0.62,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1365,visible,263.77,121.62100000000001,2.125,306,0.62,0.18,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1366,visible,262.051,120.37200000000001,2.125,306,0.61,0.19,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1367,visible,260.447,118.978,2.125,311,0.5900000000000001,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1368,visible,260.115,116.87899999999999,2.125,351,0.5700000000000001,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1369,visible,259.967,114.759,2.125,356,0.56,0.19,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1370,visible,259.819,112.639,2.125,356,0.54,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1371,visible,259.671,110.51899999999999,2.125,356,0.5,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1372,visible,259.52299999999997,108.399,2.125,356,0.5,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1373,visible,259.375,106.279,2.125,356,0.48,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1374,visible,259.22700000000003,104.15899999999999,2.125,356,0.46,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1375,visible,259.079,102.039,2.125,356,0.4300000000000001,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1376,visible,258.931,99.919,2.125,356,0.4,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1377,visible,258.783,97.79899999999999,2.125,356,0.41,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1378,visible,258.635,95.679,2.125,356,0.41,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1379,visible,258.487,93.559,2.125,356,0.39,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1380,visible,258.339,91.439,2.125,356,0.39,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1381,visible,259.101,89.455,2.125,21,0.38,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1382,visible,260.63,87.979,2.125,46,0.37,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1383,visible,262.159,86.50299999999999,2.125,46,0.37,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1384,visible,263.688,85.027,2.125,46,0.35,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1385,visible,264.274,82.984,2.125,16,0.34,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1386,visible,264.126,80.86399999999999,2.125,356,0.33,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1387,visible,263.978,78.744,2.125,356,0.30000000000000004,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1388,visible,263.83,76.624,2.125,356,0.28,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1389,visible,262.35400000000004,75.095,2.125,316,0.29000000000000004,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1390,visible,260.533,74.001,2.125,301,0.28,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1391,visible,258.712,72.907,2.125,301,0.27,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1392,visible,256.89099999999996,71.813,2.125,301,0.27,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1393,visible,255.07,70.719,2.125,301,0.26,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1394,visible,253.24900000000002,69.625,2.125,301,0.26,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1395,visible,247.142,65.955,7.125,301,0.27,0.19,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1396,visible,241.035,62.285,7.125,301,0.27,0.19,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1397,visible,234.928,58.615,7.125,301,0.29000000000000004,0.19,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1398,visible,233.107,57.521,2.125,301,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1399,visible,231.28599999999997,56.427,2.125,301,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1400,visible,229.465,55.333,2.125,301,0.33,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1401,visible,227.644,54.239,2.125,301,0.33,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1402,visible,225.82299999999998,53.145,2.125,301,0.33,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1403,visible,224.002,52.051,2.125,301,0.31999999999999995,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1404,visible,222.18099999999998,50.957,2.125,301,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1405,visible,220.36,49.863,2.125,301,0.29000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1406,visible,218.53900000000002,48.769,2.125,301,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1407,visible,216.718,47.675,2.125,301,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1408,visible,214.89700000000002,46.581,2.125,301,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1409,visible,213.076,45.486999999999995,2.125,301,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1410,visible,211.255,44.393,2.125,301,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1411,visible,209.43400000000003,43.299,2.125,301,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1412,visible,207.613,42.205,2.125,301,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1413,visible,205.703,41.273,2.125,296,0.31999999999999995,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1414,visible,203.793,40.341,2.125,296,0.31999999999999995,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1415,visible,201.88299999999998,39.409,2.125,296,0.29000000000000004,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1416,visible,199.77,39.187,2.125,276,0.29000000000000004,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1417,visible,198.00799999999998,40.375,2.125,236,0.29000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1418,visible,196.24599999999998,41.563,2.125,236,0.28,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1419,visible,190.33900000000003,45.547,7.125,236,0.27,0.19,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1420,visible,184.43200000000002,49.531000000000006,7.125,236,0.26,0.19,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1421,visible,182.67,50.718999999999994,2.125,236,0.24,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1422,visible,180.908,51.907,2.125,236,0.26,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1423,visible,179.146,53.095,2.125,236,0.28,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1424,visible,177.38400000000001,54.283,2.125,236,0.28,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1425,visible,175.622,55.471000000000004,2.125,236,0.27,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1426,visible,173.86,56.659,2.125,236,0.26,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1427,visible,172.09799999999998,57.847,2.125,236,0.28,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1428,visible,170.33599999999998,59.035,2.125,236,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1429,visible,168.574,60.223,2.125,236,0.31000000000000005,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1430,visible,166.812,61.411,2.125,236,0.31999999999999995,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1431,visible,165.05,62.599,2.125,236,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1432,visible,163.28799999999998,63.787,2.125,236,0.30000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1433,visible,161.526,64.975,2.125,236,0.29000000000000004,0.19,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1434,visible,159.42700000000002,65.307,2.125,261,0.29000000000000004,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1435,visible,157.341,64.902,2.125,281,0.29000000000000004,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1436,visible,155.255,64.497,2.125,281,0.30000000000000004,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1437,visible,148.261,63.137,7.125,281,0.30000000000000004,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1438,visible,141.267,61.777,7.125,281,0.31000000000000005,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1439,visible,139.181,61.372,2.125,281,0.33,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1440,visible,137.095,60.967,2.125,281,0.34,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1441,visible,135.009,60.562,2.125,281,0.34,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1442,visible,132.923,60.157,2.125,281,0.31999999999999995,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1443,visible,130.83700000000002,59.751999999999995,2.125,281,0.31000000000000005,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1444,visible,123.84299999999999,58.391999999999996,7.125,281,0.31000000000000005,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1445,visible,116.84899999999999,57.032,7.125,281,0.30000000000000004,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1446,visible,114.76299999999999,56.626999999999995,2.125,281,0.28,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1447,visible,113.15899999999999,55.233000000000004,2.125,311,0.30000000000000004,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1448,visible,111.555,53.839,2.125,311,0.27,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1449,visible,109.95100000000001,52.445,2.125,311,0.27,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1450,visible,108.34700000000001,51.051,2.125,311,0.27,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1451,visible,106.87100000000001,49.522,2.125,316,0.27,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1452,visible,106.723,47.402,2.125,356,0.28,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1453,visible,106.575,45.282,2.125,356,0.26,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1454,visible,106.427,43.162,2.125,356,0.24,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1455,visible,106.279,41.042,2.125,356,0.23,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1456,visible,105.78200000000001,33.934,7.125,356,0.21,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1457,visible,105.634,31.814,2.125,356,0.18000000000000005,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1458,visible,105.486,29.694000000000003,2.125,356,0.17000000000000004,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1459,visible,105.338,27.574,2.125,356,0.16000000000000006,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1460,visible,104.824,25.511999999999997,2.125,346,0.17000000000000004,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1461,visible,103.00299999999999,24.418000000000003,2.125,301,0.18000000000000005,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1462,visible,101.182,23.324,2.125,301,0.18999999999999995,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1463,visible,99.361,22.23,2.125,301,0.18999999999999995,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1464,visible,97.54,21.136,2.125,301,0.18999999999999995,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1465,visible,95.556,20.374000000000002,2.125,291,0.17000000000000004,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1466,visible,93.494,20.888,2.125,256,0.18999999999999995,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1467,visible,91.432,21.401999999999997,2.125,256,0.17000000000000004,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1468,visible,89.37,21.916,2.125,256,0.18999999999999995,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1469,visible,87.30799999999999,22.43,2.125,256,0.2,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1470,visible,80.395,24.154,7.125,256,0.2,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1471,visible,73.482,25.878,7.125,256,0.24,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1472,visible,66.569,27.601999999999997,7.125,256,0.27,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1473,visible,64.507,28.116,2.125,256,0.27,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1474,visible,62.445,28.63,2.125,256,0.27,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1475,visible,60.383,29.144000000000002,2.125,256,0.23,0.2,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1476,visible,58.373999999999995,29.836,2.125,251,0.2,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1477,visible,56.845,31.311999999999998,2.125,226,0.17000000000000004,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1478,visible,56.083,33.296,2.125,201,0.16000000000000006,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1479,visible,55.321000000000005,35.28,2.125,201,0.16000000000000006,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1480,visible,54.559,37.264,2.125,201,0.15000000000000002,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1481,visible,55.423,39.205,2.125,156,0.15000000000000002,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1482,visible,56.287,41.146,2.125,156,0.13,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1483,visible,57.151,43.086999999999996,2.125,156,0.15000000000000002,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1484,visible,60.049,49.596000000000004,7.125,156,0.13,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1485,visible,62.946999999999996,56.105,7.125,156,0.14,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1486,visible,65.845,62.614,7.125,156,0.14,0.2,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1487,visible,66.709,64.555,2.125,156,0.14,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1488,visible,67.57300000000001,66.49600000000001,2.125,156,0.14,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1489,visible,68.437,68.437,2.125,156,0.15000000000000002,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1490,visible,69.467,70.296,2.125,151,0.17000000000000004,0.2,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1491,visible,71.58,70.518,2.125,96,0.16000000000000006,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1492,visible,73.693,70.74,2.125,96,0.15000000000000002,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1493,visible,75.806,70.962,2.125,96,0.17000000000000004,0.2,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1494,visible,82.89200000000001,71.707,7.125,96,0.17000000000000004,0.2,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1495,visible,89.978,72.452,7.125,96,0.16000000000000006,0.2,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,1496,visible,97.064,73.197,7.125,96,0.18999999999999995,0.2,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
