pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2953-6e410c79-2094-4548-a009-faf82961733d,facing-2953-6e410c79-2094-4548-a009-faf82961733d,copying-2953-6e410c79-2094-4548-a009-faf82961733d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2953-6e410c79-2094-4548-a009-faf82961733d,2516,visible,70.33,143.44299999999998,7.125,353,0.020000000000000014,0.72,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2517,visible,69.462,136.371,7.125,353,0.14,0.72,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2518,visible,68.594,129.299,7.125,353,0.23,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2519,visible,67.726,122.227,7.125,353,0.31999999999999995,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2520,visible,68.09899999999999,115.11200000000001,7.125,3,0.34,0.73,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2521,visible,72.958,109.90100000000001,7.125,43,0.29000000000000004,0.73,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2522,visible,80.03,109.03299999999999,7.125,83,0.18999999999999995,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2523,visible,87.102,108.165,7.125,83,0.17000000000000004,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2524,visible,94.17399999999999,107.29700000000001,7.125,83,0.12,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2525,visible,101.24600000000001,106.429,7.125,83,0.06999999999999995,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2526,visible,108.318,105.561,7.125,83,0.040000000000000036,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2527,visible,115.39,104.693,7.125,83,0.06000000000000005,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2528,visible,122.462,103.825,7.125,83,0.16000000000000006,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2529,visible,129.534,102.95700000000001,7.125,83,0.29000000000000004,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2530,visible,136.606,102.089,7.125,83,0.33,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2531,visible,143.678,101.221,7.125,83,0.34,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2532,visible,150.75,100.353,7.125,83,0.34,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2533,visible,157.822,99.485,7.125,83,0.30000000000000004,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2534,visible,164.894,98.617,7.125,83,0.25,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2535,visible,171.96599999999998,97.749,7.125,83,0.18000000000000005,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2536,visible,179.03799999999998,96.881,7.125,83,0.09999999999999998,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2537,visible,186.11,96.01299999999999,7.125,83,0.07999999999999996,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2538,visible,193.18200000000002,95.145,7.125,83,0.13,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2539,visible,200.25400000000002,94.277,7.125,83,0.11,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2540,visible,207.326,93.40899999999999,7.125,83,0.06999999999999995,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2541,visible,214.398,92.541,7.125,83,0.05000000000000005,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2542,visible,221.47,91.67299999999999,7.125,83,0.030000000000000027,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2543,visible,228.542,90.805,7.125,83,0.020000000000000014,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2544,visible,235.614,89.93700000000001,7.125,83,0.06999999999999995,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2545,visible,242.68599999999998,89.069,7.125,83,0.030000000000000027,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2546,visible,249.75799999999998,88.20100000000001,7.125,83,0.040000000000000036,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2547,visible,256.83,87.333,7.125,83,0.030000000000000027,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2548,visible,263.902,86.465,7.125,83,0.0,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2549,visible,270.974,85.59700000000001,7.125,83,0.07999999999999996,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2550,visible,278.046,84.729,7.125,83,0.15000000000000002,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2551,visible,285.118,83.861,7.125,83,0.22,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2552,visible,292.19,82.993,7.125,83,0.27,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2553,visible,299.262,82.125,7.125,83,0.35,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2554,visible,306.334,81.257,7.125,83,0.44,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2555,visible,313.406,80.389,7.125,83,0.5,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2556,visible,320.478,79.521,7.125,83,0.54,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2557,visible,327.55,78.653,7.125,83,0.55,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2558,visible,334.62199999999996,77.785,7.125,83,0.54,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2559,visible,341.694,76.917,7.125,83,0.52,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2560,visible,348.76599999999996,76.04899999999999,7.125,83,0.49,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2561,visible,355.838,75.181,7.125,83,0.56,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2562,visible,362.91,74.313,7.125,83,0.65,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2563,visible,369.98199999999997,73.445,7.125,83,0.81,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2564,visible,377.05400000000003,72.577,7.125,83,0.93,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2565,visible,384.126,71.709,7.125,83,1.0,0.73,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2566,visible,386.235,71.45,2.125,83,1.0,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2567,visible,388.111,72.44800000000001,2.125,118,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2568,visible,388.907,74.418,2.125,158,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2569,visible,389.70300000000003,76.388,2.125,158,1.0,0.73,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2570,visible,390.499,78.358,2.125,158,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2571,visible,390.20300000000003,80.462,2.125,188,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2572,visible,388.754,82.016,2.125,223,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2573,visible,386.645,82.275,2.125,263,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2574,visible,384.689,81.445,2.125,293,1.0,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2575,visible,383.724,79.55199999999999,2.125,333,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2576,visible,384.02,77.44800000000001,2.125,8,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2577,visible,385.599,76.02600000000001,2.125,48,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2578,visible,387.708,75.767,2.125,83,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2579,visible,389.49,76.92399999999999,2.125,123,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2580,visible,390.286,78.89399999999999,2.125,158,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2581,visible,389.80800000000005,80.965,2.125,193,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2582,visible,388.5,82.64,2.125,218,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2583,visible,386.421,83.08200000000001,2.125,258,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2584,visible,384.465,82.25200000000001,2.125,293,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2585,visible,384.76099999999997,80.148,2.125,8,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2586,visible,385.05699999999996,78.044,2.125,8,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2587,visible,387.166,77.785,2.125,83,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2588,visible,388.94800000000004,78.942,2.125,123,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2589,visible,389.744,80.91199999999999,2.125,158,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2590,visible,389.087,82.93299999999999,2.125,198,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2591,visible,387.39,84.212,2.125,233,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2592,visible,385.69300000000004,85.491,2.125,233,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2593,visible,383.911,84.334,2.125,303,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2594,visible,383.29,82.302,2.125,343,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2595,visible,383.94699999999995,80.281,2.125,18,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2596,visible,385.749,79.155,2.125,58,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2597,visible,387.871,79.266,2.125,93,1.0,0.74,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2598,visible,389.425,80.715,2.125,133,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2599,visible,389.86699999999996,82.794,2.125,168,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2600,visible,390.309,84.87299999999999,2.125,168,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2601,visible,389.47900000000004,86.829,2.125,203,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2602,visible,388.03,88.383,2.125,223,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2603,visible,386.06,89.179,2.125,248,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2604,visible,383.936,89.25299999999999,2.125,268,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2605,visible,381.98,88.42299999999999,2.125,293,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2606,visible,380.85400000000004,86.62100000000001,2.125,328,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2607,visible,380.965,84.499,2.125,3,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2608,visible,382.414,82.945,2.125,43,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2609,visible,384.49300000000005,82.50299999999999,2.125,78,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2610,visible,386.369,83.501,2.125,118,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2611,visible,387.334,85.39399999999999,2.125,153,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2612,visible,386.856,87.465,2.125,193,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2613,visible,385.277,88.887,2.125,228,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2614,visible,383.153,88.961,2.125,268,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2615,visible,381.371,87.804,2.125,303,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2616,visible,380.75,85.772,2.125,343,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2617,visible,381.407,83.751,2.125,18,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2618,visible,383.209,82.625,2.125,58,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2619,visible,385.33099999999996,82.736,2.125,93,1.0,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2620,visible,386.885,84.185,2.125,133,0.99,0.75,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2621,visible,387.327,86.264,2.125,168,1.0,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2622,visible,386.329,88.14,2.125,208,0.95,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2623,visible,384.436,89.105,2.125,243,0.98,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2624,visible,382.365,88.62700000000001,2.125,283,1.0,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2625,visible,380.94300000000004,87.04799999999999,2.125,318,1.0,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2626,visible,380.869,84.92399999999999,2.125,358,0.98,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2627,visible,382.026,83.14200000000001,2.125,33,0.95,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2628,visible,384.05800000000005,82.521,2.125,73,0.9,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2629,visible,386.079,83.178,2.125,108,0.89,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2630,visible,387.205,84.98,2.125,148,0.84,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2631,visible,387.094,87.102,2.125,183,0.85,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2632,visible,385.645,88.656,2.125,223,0.87,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2633,visible,383.566,89.098,2.125,258,0.91,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2634,visible,381.69,88.1,2.125,298,0.88,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2635,visible,380.725,86.20700000000001,2.125,333,0.93,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2636,visible,381.20300000000003,84.13600000000001,2.125,13,0.88,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2637,visible,382.782,82.714,2.125,48,0.84,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2638,visible,384.906,82.64,2.125,88,0.79,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2639,visible,386.68800000000005,83.79700000000001,2.125,123,0.76,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2640,visible,387.309,85.829,2.125,163,0.74,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2641,visible,386.83099999999996,87.9,2.125,193,0.76,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2642,visible,385.134,89.179,2.125,233,0.76,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2643,visible,383.43699999999995,90.458,2.125,233,0.79,0.76,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2644,visible,381.74,91.73700000000001,2.125,233,0.8,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2645,visible,380.43199999999996,93.412,2.125,218,0.79,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2646,visible,380.506,95.536,2.125,178,0.8200000000000001,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2647,visible,381.785,97.23299999999999,2.125,143,0.85,0.76,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2648,visible,383.661,98.23100000000001,2.125,118,0.83,0.77,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2649,visible,385.537,99.229,2.125,118,0.76,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2650,visible,387.413,100.227,2.125,118,0.77,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2651,visible,389.289,101.225,2.125,118,0.8,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2652,visible,391.165,102.223,2.125,118,0.75,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2653,visible,393.041,103.221,2.125,118,0.76,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2654,visible,394.917,104.219,2.125,118,0.73,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2655,visible,396.793,105.21700000000001,2.125,118,0.6799999999999999,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2656,visible,398.66900000000004,106.215,2.125,118,0.64,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2657,visible,400.545,107.213,2.125,118,0.6599999999999999,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2658,visible,402.421,108.211,2.125,118,0.6599999999999999,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2659,visible,404.29699999999997,109.209,2.125,118,0.6599999999999999,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2660,visible,406.36800000000005,109.68700000000001,2.125,103,0.63,0.77,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2661,visible,408.26099999999997,108.72200000000001,2.125,63,0.55,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2662,visible,410.154,107.757,2.125,63,0.51,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2663,visible,412.04699999999997,106.792,2.125,63,0.46,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2664,visible,413.94,105.82700000000001,2.125,63,0.49,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2665,visible,415.833,104.86200000000001,2.125,63,0.4300000000000001,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2666,visible,417.726,103.897,2.125,63,0.44,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,2667,visible,419.619,102.932,2.125,63,0.41,0.77,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
