pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-7913-8125501c-a568-487d-94b5-09e48bfbc88d,facing-7913-8125501c-a568-487d-94b5-09e48bfbc88d,copying-7913-8125501c-a568-487d-94b5-09e48bfbc88d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
7913-8125501c-a568-487d-94b5-09e48bfbc88d,146,visible,179.68099999999998,99.406,7.125,85,0.7,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,147,visible,186.138,96.395,7.125,65,0.73,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,148,visible,191.97400000000002,92.30799999999999,7.125,55,0.75,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,149,visible,198.856,90.464,7.125,75,0.76,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,150,visible,204.31400000000002,85.884,7.125,50,0.78,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,151,visible,211.331,84.647,7.125,80,0.78,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,152,visible,218.02599999999998,82.21,7.125,70,0.83,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,153,visible,225.15099999999998,82.21,7.125,90,0.86,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,154,visible,231.608,79.199,7.125,65,0.93,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,155,visible,238.706,78.578,7.125,85,0.95,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,156,visible,245.588,76.734,7.125,75,1.0,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,157,visible,252.68599999999998,76.113,7.125,85,1.0,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,158,visible,258.522,72.02600000000001,7.125,55,1.0,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,159,visible,265.62,72.64699999999999,7.125,95,1.0,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,160,visible,271.79,69.085,7.125,60,1.0,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,161,visible,278.672,67.241,7.125,75,1.0,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,162,visible,284.842,63.678000000000004,7.125,60,1.0,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,163,visible,291.724,61.833999999999996,7.125,75,1.0,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,164,visible,298.41900000000004,59.397,7.125,70,0.98,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,165,visible,305.301,57.553000000000004,7.125,75,0.96,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,166,visible,310.759,52.973,7.125,50,0.94,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,167,visible,317.64099999999996,51.129,7.125,75,0.92,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,168,visible,322.67900000000003,46.091,7.125,45,0.9,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,169,visible,329.374,43.653999999999996,7.125,70,0.87,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,170,visible,335.21,39.567,7.125,55,0.87,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,171,visible,341.905,37.13,7.125,70,0.84,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,172,visible,345.467,30.96,7.125,30,0.79,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,173,visible,349.029,24.79,7.125,30,0.75,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,174,visible,354.865,20.703000000000003,7.125,55,0.6799999999999999,0.6,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,175,visible,360.70099999999996,16.616,7.125,55,0.62,0.6,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,176,visible,366.537,12.529000000000002,7.125,55,0.5700000000000001,0.6,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,177,visible,372.37300000000005,8.442,7.125,55,0.51,0.6,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,178,visible,378.209,4.355,7.125,55,0.46,0.6,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,179,visible,384.045,2.5,7.125,55,0.0,0.6,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,180,visible,386.162,2.685,2.125,95,0.39,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,181,visible,387.903,3.904,2.125,125,0.38,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,182,visible,388.63,5.901,2.125,160,0.38,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,183,visible,389.35699999999997,7.898,2.125,160,0.42,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,184,visible,388.63,9.895,2.125,200,0.42,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,185,visible,386.704,10.793,2.125,245,0.44,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,186,visible,384.651,11.343,2.125,255,0.46,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,187,visible,382.534,11.158,2.125,275,0.48,0.6,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,188,visible,380.417,10.972999999999999,2.125,275,0.5,0.6,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,189,visible,373.319,10.352,7.125,275,0.51,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,190,visible,366.221,10.972999999999999,7.125,265,0.54,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,191,visible,360.76300000000003,15.552999999999999,7.125,230,0.56,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,192,visible,355.305,20.133,7.125,230,0.62,0.6,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,193,visible,348.848,17.122,7.125,295,0.69,0.61,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,194,visible,342.153,14.685,7.125,290,0.69,0.61,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,195,visible,335.458,17.122,7.125,250,0.6599999999999999,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,196,visible,328.76300000000003,19.559,7.125,250,0.6799999999999999,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,197,visible,322.068,21.996,7.125,250,0.71,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,198,visible,320.07099999999997,22.723000000000003,2.125,250,0.71,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,199,visible,318.074,23.45,2.125,250,0.71,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,200,visible,316.44599999999997,24.816,2.125,230,0.7,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,201,visible,314.943,26.319000000000003,2.125,225,0.71,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,202,visible,313.017,27.217,2.125,245,0.72,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,203,visible,311.954,29.057,2.125,210,0.73,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,204,visible,310.11400000000003,30.119,2.125,240,0.74,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,205,visible,303.097,31.355999999999998,7.125,260,0.73,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,206,visible,296.08,32.593,7.125,260,0.69,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,207,visible,289.063,33.83,7.125,260,0.65,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,208,visible,282.046,35.067,7.125,260,0.61,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,209,visible,279.953,35.436,2.125,260,0.5900000000000001,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,210,visible,277.86,35.805,2.125,260,0.5800000000000001,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,211,visible,275.767,36.174,2.125,260,0.5900000000000001,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,212,visible,273.67400000000004,36.543,2.125,260,0.5800000000000001,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,213,visible,271.621,37.093,2.125,255,0.5700000000000001,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,214,visible,269.88,38.312,2.125,235,0.55,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,215,visible,267.755,38.312,2.125,270,0.55,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,216,visible,266.014,39.531,2.125,235,0.54,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,217,visible,265.116,41.457,2.125,205,0.55,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,218,visible,263.276,42.52,2.125,240,0.54,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,219,visible,261.535,43.739,2.125,235,0.52,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,220,visible,260.16900000000004,45.367,2.125,220,0.51,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,221,visible,259.98400000000004,47.483999999999995,2.125,185,0.49,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,222,visible,260.16900000000004,49.601000000000006,2.125,175,0.49,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,223,visible,261.067,51.527,2.125,155,0.48,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,224,visible,262.907,52.59,2.125,120,0.5,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,225,visible,264.96,53.14,2.125,105,0.5,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,226,visible,267.013,53.69,2.125,105,0.51,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,227,visible,269.066,53.14,2.125,75,0.52,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,228,visible,271.119,52.59,2.125,75,0.52,0.61,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,229,visible,273.172,52.04,2.125,75,0.53,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,230,visible,275.098,52.938,2.125,115,0.55,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,231,visible,276.601,54.441,2.125,135,0.5700000000000001,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,232,visible,276.786,56.558,2.125,175,0.5800000000000001,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,233,visible,275.567,58.299,2.125,215,0.5900000000000001,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,234,visible,274.348,60.04,2.125,215,0.56,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
