pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3693-466a60d6-e5e5-49da-9a27-9a4920d59028,facing-3693-466a60d6-e5e5-49da-9a27-9a4920d59028,copying-3693-466a60d6-e5e5-49da-9a27-9a4920d59028,nearby-0022-0b9569c2-36e5-455c-baf6-21babc31b132,facing-0022-0b9569c2-36e5-455c-baf6-21babc31b132,copying-0022-0b9569c2-36e5-455c-baf6-21babc31b132,nearby-4341-ac5aedaa-d234-4574-b90f-2495d7207a39,facing-4341-ac5aedaa-d234-4574-b90f-2495d7207a39,copying-4341-ac5aedaa-d234-4574-b90f-2495d7207a39,nearby-6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,facing-6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,copying-6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,nearby-0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,facing-0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,copying-0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,197,visible,397.468,119.07,2.125,235,0.12,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,198,visible,395.727,120.289,2.125,235,0.13,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,199,visible,393.73,121.016,2.125,250,0.23,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,200,visible,391.61300000000006,120.831,2.125,275,0.31999999999999995,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,201,visible,389.496,120.646,2.125,275,0.41,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,202,visible,387.379,120.461,2.125,275,0.34,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,203,visible,385.26199999999994,120.27600000000001,2.125,275,0.35,0.5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,204,visible,378.164,119.655,7.125,275,0.31000000000000005,0.5,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,1.0,True,False,True,copying,True,True,0.9450000000000001
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,205,visible,371.066,119.03399999999999,7.125,275,0.35,0.5,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,2.0,True,False,True,copying,True,True,0.9650000000000001
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,206,visible,363.968,118.413,7.125,275,0.49,0.5,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,3.0,True,False,True,copying,True,True,0.94
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,207,visible,356.87,117.792,7.125,275,0.5700000000000001,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,4.0,True,False,True,copying,True,True,0.87
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,208,visible,349.772,117.171,7.125,275,0.6599999999999999,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,5.0,True,False,True,copying,True,True,0.86
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,209,visible,342.67400000000004,116.55,7.125,275,0.6699999999999999,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,6.0,True,False,True,copying,True,True,0.87
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,210,visible,335.57599999999996,115.929,7.125,275,0.71,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,7.0,True,False,True,copying,True,True,0.895
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,211,visible,328.478,115.30799999999999,7.125,275,0.8200000000000001,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,8.0,True,False,True,copying,True,True,0.89
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,212,visible,321.38,114.68700000000001,7.125,275,0.72,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,9.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,213,visible,314.282,114.066,7.125,275,0.61,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,10.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,214,visible,307.184,113.445,7.125,275,0.52,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,11.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,215,visible,300.086,112.824,7.125,275,0.45,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,12.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,216,visible,292.988,112.20299999999999,7.125,275,0.49,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,13.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,217,visible,285.89,111.58200000000001,7.125,275,0.64,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,14.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,218,visible,278.79200000000003,110.961,7.125,275,0.8,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,15.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,219,visible,271.694,110.34,7.125,275,0.99,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,16.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,220,visible,264.596,109.719,7.125,275,1.0,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,17.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,221,visible,257.498,109.098,7.125,275,1.0,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,18.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,222,visible,250.4,108.477,7.125,275,1.0,0.51,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,19.0,True,False,True,copying,True,True,1.0
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,223,visible,248.283,108.292,2.125,275,1.0,0.51,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,224,visible,246.166,108.10700000000001,2.125,275,1.0,0.51,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,225,visible,244.049,107.92200000000001,2.125,275,1.0,0.51,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,226,visible,241.93200000000002,107.73700000000001,2.125,275,1.0,0.51,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,227,visible,239.815,107.552,2.125,275,1.0,0.51,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,228,visible,237.69799999999998,107.367,2.125,275,1.0,0.51,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,229,visible,235.957,106.148,2.125,305,1.0,0.51,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,230,visible,235.407,104.095,2.125,345,1.0,0.51,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,231,visible,236.13400000000001,102.098,2.125,20,1.0,0.51,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,232,visible,238.06,101.2,2.125,65,1.0,0.51,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,233,visible,239.986,100.302,2.125,65,0.96,0.51,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,234,visible,241.912,99.404,2.125,65,0.85,0.51,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,235,visible,243.838,98.506,2.125,65,0.78,0.51,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,236,visible,245.835,99.23299999999999,2.125,110,0.63,0.51,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,237,visible,247.832,99.96,2.125,110,0.53,0.52,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,238,visible,249.829,100.68700000000001,2.125,110,0.72,0.52,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,239,visible,256.524,103.124,7.125,110,0.74,0.52,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1.0,True,False,True,copying,True,True,0.6
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,240,visible,263.219,105.561,7.125,110,0.8200000000000001,0.52,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,2.0,True,False,True,copying,True,True,0.6599999999999999
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,241,visible,269.914,107.99799999999999,7.125,110,1.0,0.52,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,3.0,True,False,True,copying,True,True,0.65
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,242,visible,276.60900000000004,110.435,7.125,110,0.95,0.52,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,4.0,True,False,True,copying,True,True,0.62
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,243,visible,278.606,111.162,2.125,110,0.92,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,244,visible,280.603,111.889,2.125,110,0.92,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,245,visible,282.6,112.616,2.125,110,0.86,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,246,visible,284.597,113.34299999999999,2.125,110,0.79,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,247,visible,286.594,114.07,2.125,110,0.86,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,9.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,248,visible,288.687,114.439,2.125,100,0.79,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,249,visible,290.527,113.376,2.125,60,0.72,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,250,visible,291.425,111.45,2.125,25,0.8,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,12.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,251,visible,290.875,109.397,2.125,345,0.69,0.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,13.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,252,visible,289.247,108.031,2.125,310,0.72,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,14.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,253,visible,287.154,107.662,2.125,280,0.8,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,15.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,254,visible,285.061,107.29299999999999,2.125,280,0.79,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,16.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,255,visible,282.968,106.92399999999999,2.125,280,0.72,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,17.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,256,visible,281.128,107.98700000000001,2.125,240,0.72,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,18.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,257,visible,279.288,109.04899999999999,2.125,240,0.76,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,19.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,258,visible,277.448,110.11200000000001,2.125,240,0.73,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,20.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,259,visible,275.608,111.17399999999999,2.125,240,0.89,0.52,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,21.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,260,visible,269.438,114.73700000000001,7.125,240,1.0,0.52,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,22.0,True,False,True,copying,False,False,0.7333333333333333
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,261,visible,263.268,118.29899999999999,7.125,240,1.0,0.52,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,23.0,True,False,True,copying,False,False,0.6566666666666666
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,262,visible,257.098,121.86200000000001,7.125,240,1.0,0.52,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,24.0,True,False,True,copying,False,False,0.7366666666666667
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,263,visible,250.928,125.42399999999999,7.125,240,1.0,0.52,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,25.0,True,False,True,copying,False,False,0.85
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,264,visible,249.088,126.48700000000001,2.125,240,1.0,0.52,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,False,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,265,visible,247.248,127.54899999999999,2.125,240,1.0,0.53,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,False,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,266,visible,245.408,128.612,2.125,240,1.0,0.53,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,267,visible,243.56799999999998,129.674,2.125,240,1.0,0.53,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,268,visible,242.065,131.17700000000002,2.125,225,1.0,0.53,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,269,visible,241.696,133.27,2.125,190,1.0,0.53,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,270,visible,241.146,135.32299999999998,2.125,195,1.0,0.53,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,271,visible,239.643,136.826,2.125,225,0.97,0.53,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,272,visible,238.14,138.329,2.125,225,0.95,0.53,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,273,visible,236.08700000000002,138.879,2.125,255,0.94,0.53,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,274,visible,234.03400000000002,139.429,2.125,255,0.87,0.53,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,275,visible,231.981,139.97899999999998,2.125,255,0.86,0.53,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,276,visible,229.928,140.529,2.125,255,0.8200000000000001,0.53,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,277,visible,228.709,142.27,2.125,215,0.6799999999999999,0.53,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,278,visible,227.64700000000002,144.11,2.125,210,0.73,0.53,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,279,visible,228.016,146.203,2.125,170,0.75,0.53,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,280,visible,228.385,148.296,2.125,170,0.6699999999999999,0.53,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,281,visible,228.75400000000002,150.389,2.125,170,0.61,0.53,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,282,visible,227.535,152.13,2.125,215,0.65,0.53,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,283,visible,226.31599999999997,153.871,2.125,215,0.64,0.53,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,284,visible,224.22299999999998,154.24,2.125,260,0.46,0.53,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,2.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,285,visible,222.17,154.79,2.125,255,0.42,0.53,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,3.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,286,visible,220.804,156.418,2.125,220,0.4,0.53,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,4.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,287,visible,220.804,158.543,2.125,180,0.4,0.53,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,5.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,288,visible,222.023,160.284,2.125,145,0.36,0.53,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,6.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,289,visible,223.24200000000002,162.025,2.125,145,0.38,0.53,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,7.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,290,visible,225.295,162.575,2.125,105,0.39,0.53,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,291,visible,227.34799999999998,163.125,2.125,105,0.31999999999999995,0.53,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,9.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,292,visible,229.188,162.063,2.125,60,0.41,0.53,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,10.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,293,visible,230.25,160.22299999999998,2.125,30,0.51,0.53,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,11.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,294,visible,230.61900000000003,158.13,2.125,10,0.46,0.53,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,12.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,295,visible,230.988,156.037,2.125,10,0.39,0.53,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,296,visible,231.357,153.944,2.125,10,0.37,0.53,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,297,visible,231.726,151.851,2.125,10,0.37,0.53,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,298,visible,232.963,144.834,7.125,10,0.42,0.53,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,1.0,False,False,True,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,299,visible,234.2,137.817,7.125,10,0.5,0.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,2.0,False,False,True,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,300,visible,235.437,130.8,7.125,10,0.71,0.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,3.0,False,False,True,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,301,visible,236.674,123.78299999999999,7.125,10,0.8200000000000001,0.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,4.0,False,False,True,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,302,visible,237.043,121.69,2.125,10,0.87,0.54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,303,visible,237.412,119.59700000000001,2.125,10,0.95,0.54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,304,visible,237.78099999999998,117.50399999999999,2.125,10,1.0,0.54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,305,visible,239.018,110.48700000000001,7.125,10,1.0,0.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,306,visible,240.255,103.47,7.125,10,1.0,0.54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,2.0,False,False,False,exploring,True,False,
4341-ac5aedaa-d234-4574-b90f-2495d7207a39,307,visible,240.62400000000002,101.37700000000001,2.125,10,1.0,0.54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
