pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,facing-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,copying-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2501,visible,320.578,97.08,2.125,221,1.0,0.69,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2502,visible,320.541,99.205,2.125,181,1.0,0.69,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2503,visible,322.584,99.791,2.125,106,1.0,0.69,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2504,visible,324.627,100.37700000000001,2.125,106,1.0,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2505,visible,325.721,98.556,2.125,31,0.9,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2506,visible,325.389,96.45700000000001,2.125,351,0.83,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2507,visible,323.913,94.928,2.125,316,0.83,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2508,visible,322.437,93.399,2.125,316,0.75,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2509,visible,320.351,92.994,2.125,281,0.85,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2510,visible,319.41900000000004,94.904,2.125,206,0.91,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2511,visible,319.933,96.96600000000001,2.125,166,0.94,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2512,visible,320.447,99.02799999999999,2.125,166,0.86,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2513,visible,322.166,100.277,2.125,126,0.83,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2514,visible,324.286,100.12899999999999,2.125,86,0.69,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2515,visible,325.937,98.792,2.125,51,0.61,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2516,visible,326.342,96.706,2.125,11,0.63,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2517,visible,324.623,95.45700000000001,2.125,306,0.64,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2518,visible,322.904,94.208,2.125,306,0.64,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2519,visible,321.185,92.959,2.125,306,0.7,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2520,visible,319.466,91.71,2.125,306,0.79,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2521,visible,317.747,90.461,2.125,306,0.89,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2522,visible,316.028,89.212,2.125,306,0.93,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2523,visible,314.309,87.963,2.125,306,0.9,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2524,visible,312.59,86.714,2.125,306,0.99,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2525,visible,310.871,85.465,2.125,306,1.0,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2526,visible,308.785,85.06,2.125,281,1.0,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2527,visible,306.926,86.09,2.125,241,1.0,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2528,visible,306.704,88.20299999999999,2.125,186,1.0,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2529,visible,306.482,90.316,2.125,186,1.0,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2530,visible,306.26,92.429,2.125,186,1.0,0.7,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2531,visible,306.038,94.542,2.125,186,1.0,0.7,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2532,visible,306.902,96.48299999999999,2.125,156,1.0,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2533,visible,308.812,97.415,2.125,116,1.0,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2534,visible,310.874,96.90100000000001,2.125,76,1.0,0.7,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2535,visible,312.268,95.29700000000001,2.125,41,0.97,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2536,visible,312.49,93.184,2.125,6,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2537,visible,311.302,91.42200000000001,2.125,326,1.0,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2538,visible,309.259,90.836,2.125,286,0.96,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2539,visible,307.25,91.52799999999999,2.125,251,0.96,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2540,visible,306.001,93.24700000000001,2.125,216,0.91,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2541,visible,306.149,95.367,2.125,176,0.88,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2542,visible,307.625,96.896,2.125,136,0.89,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2543,visible,309.711,97.301,2.125,101,0.89,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2544,visible,311.57,96.271,2.125,61,0.88,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2545,visible,313.42900000000003,95.241,2.125,61,0.89,0.71,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2546,visible,312.915,93.179,2.125,346,0.87,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2547,visible,312.401,91.117,2.125,346,0.71,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2548,visible,311.887,89.055,2.125,346,0.71,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2549,visible,311.373,86.993,2.125,346,0.63,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2550,visible,310.85900000000004,84.931,2.125,346,0.6599999999999999,0.71,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2551,visible,311.264,82.845,2.125,11,0.6799999999999999,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2552,visible,312.658,81.241,2.125,41,0.62,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2553,visible,314.757,80.90899999999999,2.125,81,0.5800000000000001,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2554,visible,316.66700000000003,81.84100000000001,2.125,116,0.56,0.71,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2555,visible,316.999,83.94,2.125,171,0.61,0.71,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2556,visible,317.33099999999996,86.039,2.125,171,0.5900000000000001,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2557,visible,317.663,88.13799999999999,2.125,171,0.64,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2558,visible,317.995,90.23700000000001,2.125,171,0.64,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2559,visible,318.327,92.336,2.125,171,0.63,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2560,visible,318.659,94.435,2.125,171,0.6799999999999999,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2561,visible,318.991,96.53399999999999,2.125,171,0.65,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2562,visible,319.323,98.633,2.125,171,0.64,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2563,visible,319.655,100.73200000000001,2.125,171,0.52,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2564,visible,319.987,102.831,2.125,171,0.55,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2565,visible,320.319,104.93,2.125,171,0.5800000000000001,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2566,visible,320.651,107.029,2.125,171,0.5,0.71,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2567,visible,320.983,109.12799999999999,2.125,171,0.5,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2568,visible,319.889,110.949,2.125,211,0.55,0.72,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2569,visible,318.127,112.137,2.125,236,0.54,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2570,visible,316.365,113.325,2.125,236,0.55,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2571,visible,314.603,114.51299999999999,2.125,236,0.5700000000000001,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2572,visible,312.841,115.70100000000001,2.125,236,0.49,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2573,visible,311.079,116.889,2.125,236,0.54,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2574,visible,309.317,118.07700000000001,2.125,236,0.53,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2575,visible,307.555,119.265,2.125,236,0.45,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2576,visible,305.793,120.45299999999999,2.125,236,0.5800000000000001,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2577,visible,304.031,121.641,2.125,236,0.5700000000000001,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2578,visible,302.269,122.829,2.125,236,0.52,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2579,visible,300.507,124.01700000000001,2.125,236,0.53,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2580,visible,298.745,125.205,2.125,236,0.6,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2581,visible,296.983,126.39299999999999,2.125,236,0.5900000000000001,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2582,visible,295.221,127.581,2.125,236,0.74,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2583,visible,293.459,128.769,2.125,236,0.77,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2584,visible,291.697,129.957,2.125,236,0.8,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2585,visible,289.935,131.145,2.125,236,0.91,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2586,visible,288.173,132.333,2.125,236,1.0,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2587,visible,286.411,133.52100000000002,2.125,236,1.0,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2588,visible,280.504,137.505,7.125,236,0.99,0.72,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2589,visible,278.742,138.69299999999998,2.125,236,0.97,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2590,visible,276.98,139.881,2.125,236,0.98,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2591,visible,275.218,141.069,2.125,236,0.95,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2592,visible,273.45599999999996,142.257,2.125,236,0.95,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2593,visible,271.694,143.445,2.125,236,0.86,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2594,visible,269.932,144.63299999999998,2.125,236,0.8200000000000001,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2595,visible,268.17,145.821,2.125,236,0.77,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2596,visible,266.408,147.009,2.125,236,0.86,0.72,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2597,visible,264.64599999999996,148.197,2.125,236,0.6599999999999999,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2598,visible,262.884,149.385,2.125,236,0.62,0.72,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2599,visible,261.122,150.57299999999998,2.125,236,0.52,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2600,visible,259.36,151.761,2.125,236,0.54,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2601,visible,257.598,152.94899999999998,2.125,236,0.5700000000000001,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2602,visible,255.83599999999998,154.137,2.125,236,0.5900000000000001,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2603,visible,254.074,155.325,2.125,236,0.5800000000000001,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2604,visible,252.312,156.513,2.125,236,0.48,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2605,visible,250.55,157.701,2.125,236,0.51,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2606,visible,248.78799999999998,158.889,2.125,236,0.52,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2607,visible,247.02599999999998,160.077,2.125,236,0.52,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2608,visible,245.264,161.265,2.125,236,0.51,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2609,visible,243.502,162.453,2.125,236,0.54,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2610,visible,241.389,162.231,2.125,276,0.6699999999999999,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2611,visible,239.27599999999998,162.009,2.125,276,0.64,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2612,visible,237.16299999999998,161.787,2.125,276,0.72,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2613,visible,235.05,161.565,2.125,276,0.73,0.73,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2614,visible,233.007,160.97899999999998,2.125,286,0.71,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2615,visible,231.53099999999998,159.45,2.125,316,0.63,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2616,visible,231.017,157.388,2.125,346,0.65,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2617,visible,230.503,155.326,2.125,346,0.5800000000000001,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2618,visible,230.908,153.24,2.125,11,0.5800000000000001,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2619,visible,232.157,151.52100000000002,2.125,36,0.62,0.73,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2620,visible,234.016,150.491,2.125,61,0.5800000000000001,0.73,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2621,visible,235.875,149.461,2.125,61,0.5800000000000001,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2622,visible,237.734,148.431,2.125,61,0.6799999999999999,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2623,visible,239.593,147.401,2.125,61,0.6,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2624,visible,241.452,146.371,2.125,61,0.6599999999999999,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2625,visible,243.31099999999998,145.341,2.125,61,0.71,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2626,visible,245.17,144.311,2.125,61,0.73,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2627,visible,247.02900000000002,143.281,2.125,61,0.6599999999999999,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2628,visible,248.888,142.251,2.125,61,0.71,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2629,visible,250.747,141.221,2.125,61,0.72,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2630,visible,252.606,140.191,2.125,61,0.81,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2631,visible,254.465,139.161,2.125,61,0.77,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2632,visible,256.324,138.131,2.125,61,0.85,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2633,visible,258.183,137.101,2.125,61,0.86,0.73,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2634,visible,260.04200000000003,136.071,2.125,61,0.86,0.73,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2635,visible,261.901,135.041,2.125,61,0.81,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2636,visible,263.76,134.011,2.125,61,0.75,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2637,visible,265.619,132.981,2.125,61,0.79,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2638,visible,267.478,131.951,2.125,61,0.77,0.74,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2639,visible,269.337,130.921,2.125,61,0.79,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2640,visible,271.19599999999997,129.891,2.125,61,0.6699999999999999,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2641,visible,273.055,128.861,2.125,61,0.55,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2642,visible,274.914,127.831,2.125,61,0.63,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,2643,visible,276.77299999999997,126.801,2.125,61,0.5900000000000001,0.74,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
