pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-8890-a8100858-f13c-4114-bd5c-3dbb73a56623,facing-8890-a8100858-f13c-4114-bd5c-3dbb73a56623,copying-8890-a8100858-f13c-4114-bd5c-3dbb73a56623,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1463,visible,227.15,40.11,7.125,297,0.72,0.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1464,visible,220.80200000000002,36.875,7.125,297,0.79,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1465,visible,214.454,33.64,7.125,297,0.8200000000000001,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1466,visible,208.106,30.405,7.125,297,0.81,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1467,visible,201.75799999999998,27.17,7.125,297,0.7,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1468,visible,195.41,23.935,7.125,297,0.47,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1469,visible,188.354,24.927,7.125,262,0.29000000000000004,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1470,visible,181.298,25.919,7.125,262,0.16000000000000006,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1471,visible,174.24200000000002,26.910999999999998,7.125,262,0.24,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1472,visible,167.18599999999998,27.903000000000002,7.125,262,0.36,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1473,visible,160.13,28.895,7.125,262,0.47,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1474,visible,153.07399999999998,29.886999999999997,7.125,262,0.65,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1475,visible,146.018,30.879,7.125,262,0.83,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1476,visible,138.96200000000002,31.871,7.125,262,0.95,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1477,visible,131.906,32.863,7.125,262,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1478,visible,124.85,33.855,7.125,262,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1479,visible,118.559,37.2,7.125,242,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1480,visible,112.26799999999999,40.545,7.125,242,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1481,visible,105.977,43.89,7.125,242,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1482,visible,99.686,47.235,7.125,242,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1483,visible,93.395,50.58,7.125,242,1.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1484,visible,87.104,53.925,7.125,242,0.88,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1485,visible,80.813,57.27,7.125,242,0.71,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1486,visible,74.52199999999999,60.615,7.125,242,0.56,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1487,visible,68.23100000000001,63.96,7.125,242,0.31999999999999995,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1488,visible,61.94,67.305,7.125,242,0.27,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1489,visible,55.648999999999994,70.65,7.125,242,0.17000000000000004,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1490,visible,49.358000000000004,73.995,7.125,242,0.16000000000000006,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1491,visible,43.067,77.34,7.125,242,0.22,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1492,visible,38.779,83.03,7.125,217,0.29000000000000004,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1493,visible,34.491,88.72,7.125,217,0.29000000000000004,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1494,visible,30.203000000000003,94.41,7.125,217,0.25,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1495,visible,25.915,100.1,7.125,217,0.18000000000000005,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1496,visible,21.627,105.79,7.125,217,0.010000000000000007,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1497,visible,17.339000000000002,111.48,7.125,217,0.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1498,visible,15.857999999999999,118.449,7.125,192,0.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1499,visible,14.377,125.41799999999999,7.125,192,0.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1500,visible,12.895999999999999,132.387,7.125,192,0.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1501,visible,15.097999999999999,139.16299999999998,7.125,162,0.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1502,visible,17.3,145.939,7.125,162,0.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1503,visible,19.502,152.715,7.125,162,0.0,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1504,visible,23.889,158.33,7.125,142,0.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1505,visible,28.276,163.945,7.125,142,0.0,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1506,visible,32.663000000000004,169.56,7.125,142,0.11,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1507,visible,37.05,175.175,7.125,142,0.25,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1508,visible,41.437,180.79,7.125,142,0.42,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1509,visible,45.824,186.405,7.125,142,0.5,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1510,visible,50.211000000000006,192.02,7.125,142,0.64,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1511,visible,54.598,197.635,7.125,142,0.6799999999999999,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1512,visible,58.985,203.25,7.125,142,0.76,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1513,visible,56.316,209.856,7.125,202,0.79,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1514,visible,53.647,216.46200000000002,7.125,202,0.8200000000000001,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1515,visible,50.978,223.06799999999998,7.125,202,0.8200000000000001,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1516,visible,48.309,229.674,7.125,202,0.85,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1517,visible,47.441,236.74599999999998,7.125,187,0.88,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1518,visible,46.573,243.81799999999998,7.125,187,0.8200000000000001,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1519,visible,45.705,250.89,7.125,187,0.94,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1520,visible,44.224,257.85900000000004,7.125,192,0.93,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1521,visible,37.109,258.232,7.125,267,0.85,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1522,visible,31.419,253.94400000000002,7.125,307,0.64,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1523,visible,29.217,247.168,7.125,342,0.6699999999999999,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1524,visible,31.886,240.562,7.125,22,0.6599999999999999,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1525,visible,37.861999999999995,236.68099999999998,7.125,57,0.78,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1526,visible,43.838,232.8,7.125,57,1.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1527,visible,50.18600000000001,236.035,7.125,117,0.99,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1528,visible,56.534,239.27,7.125,117,1.0,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1529,visible,62.882,242.505,7.125,117,1.0,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1530,visible,69.23,245.74,7.125,117,1.0,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1531,visible,75.27199999999999,249.516,7.125,122,1.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1532,visible,77.47399999999999,256.29200000000003,7.125,162,0.95,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1533,visible,76.60600000000001,263.36400000000003,7.125,187,0.9,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1534,visible,75.738,270.436,7.125,187,0.91,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1535,visible,77.34100000000001,277.378,7.125,167,0.94,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1536,visible,83.031,277.5,7.125,127,0.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1537,visible,90.152,277.5,7.125,92,0.0,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1538,visible,95.76700000000001,273.113,7.125,52,0.54,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1539,visible,97.85,266.29900000000004,7.125,17,0.29000000000000004,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1540,visible,95.066,259.74,7.125,337,0.26,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1541,visible,89.024,255.96400000000003,7.125,302,0.35,0.67,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1542,visible,82.055,254.483,7.125,282,0.5800000000000001,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1543,visible,75.086,253.002,7.125,282,0.8,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1544,visible,68.117,251.521,7.125,282,0.94,0.67,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1545,visible,61.148,250.04,7.125,282,0.99,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1546,visible,54.178999999999995,248.55900000000003,7.125,282,1.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1547,visible,47.21,247.078,7.125,282,0.89,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1548,visible,40.241,245.597,7.125,282,0.86,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1549,visible,33.272,244.11599999999999,7.125,282,0.79,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1550,visible,27.23,240.34,7.125,302,0.79,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1551,visible,22.371,235.12900000000002,7.125,317,0.74,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1552,visible,17.512,229.918,7.125,317,0.6599999999999999,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1553,visible,12.652999999999999,224.707,7.125,317,0.48,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1554,visible,8.772,218.731,7.125,327,0.28,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1555,visible,9.021,211.61,7.125,2,0.13,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1556,visible,12.255999999999998,205.262,7.125,27,0.12,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1557,visible,15.491,198.91400000000002,7.125,27,0.18000000000000005,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1558,visible,17.574,192.1,7.125,17,0.30000000000000004,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1559,visible,15.970999999999998,185.158,7.125,347,0.31000000000000005,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1560,visible,11.584000000000001,179.543,7.125,322,0.2,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1561,visible,4.77,177.46,7.125,287,0.06999999999999995,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1562,visible,2.5,175.377,7.125,287,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1563,visible,2.5,173.294,7.125,287,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1564,visible,2.5,168.52599999999998,7.125,312,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1565,visible,2.5,161.584,7.125,347,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1566,visible,5.735,155.236,7.125,27,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1567,visible,11.35,150.849,7.125,52,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1568,visible,16.965,146.46200000000002,7.125,52,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1569,visible,22.58,142.075,7.125,52,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1570,visible,28.195,137.688,7.125,52,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1571,visible,32.483000000000004,131.998,7.125,37,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1572,visible,32.11,124.883,7.125,357,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1573,visible,27.723000000000003,119.26799999999999,7.125,322,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1574,visible,20.754,117.787,7.125,282,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1575,visible,14.195,120.571,7.125,247,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1576,visible,8.984,125.43,7.125,227,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1577,visible,2.5,127.632,7.125,252,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1578,visible,2.5,124.963,7.125,292,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1579,visible,2.5,118.98700000000001,7.125,327,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1580,visible,3.3680000000000003,111.915,7.125,7,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1581,visible,8.136000000000001,106.62,7.125,42,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1582,visible,15.192,105.62799999999999,7.125,82,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1583,visible,21.54,108.863,7.125,117,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1584,visible,24.324,115.42200000000001,7.125,157,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1585,visible,22.843000000000004,122.391,7.125,192,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1586,visible,16.867,126.272,7.125,237,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1587,visible,10.890999999999998,130.153,7.125,237,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1588,visible,4.915,134.034,7.125,237,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1589,visible,2.5,140.382,7.125,207,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1590,visible,4.103,147.32399999999998,7.125,167,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1591,visible,9.398,152.092,7.125,132,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1592,visible,16.519000000000002,152.341,7.125,92,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1593,visible,22.495,148.46,7.125,57,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1594,visible,24.578000000000003,141.64600000000002,7.125,17,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1595,visible,22.375999999999998,134.87,7.125,342,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1596,visible,16.334,131.094,7.125,302,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1597,visible,9.219,131.467,7.125,267,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1598,visible,4.008,136.326,7.125,227,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1599,visible,2.5,141.185,7.125,227,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1600,visible,2.5,146.04399999999998,7.125,227,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1601,visible,2.5,150.903,7.125,227,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1602,visible,2.5,155.762,7.125,227,0.0,0.68,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1603,visible,2.5,162.731,7.125,192,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1604,visible,5.845,169.02200000000002,7.125,152,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1605,visible,12.193,172.257,7.125,117,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1606,visible,19.135,170.65400000000002,7.125,77,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1607,visible,26.076999999999998,169.051,7.125,77,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1608,visible,33.149,169.919,7.125,97,0.0,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,1609,visible,38.444,174.687,7.125,132,0.020000000000000014,0.68,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
