pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,facing-1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,copying-1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,nearby-4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,facing-4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,copying-4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,nearby-4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,facing-4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,copying-4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,909,visible,41.50899999999999,209.378,7.125,75,0.11,0.25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,910,visible,46.967,204.798,7.125,50,0.11,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,True,False,0.89
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,911,visible,52.425,200.218,7.125,50,0.09999999999999998,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,True,False,0.91
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,912,visible,57.883,195.638,7.125,50,0.08999999999999997,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,True,False,0.91
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,913,visible,63.341,191.058,7.125,50,0.08999999999999997,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,True,False,0.88
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,914,visible,68.79899999999999,186.47799999999998,7.125,50,0.06999999999999995,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,True,False,0.83
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,915,visible,74.257,181.898,7.125,50,0.08999999999999997,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,True,False,0.78
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,916,visible,79.715,177.31799999999998,7.125,50,0.09999999999999998,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.77
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,917,visible,85.17299999999999,172.738,7.125,50,0.12,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.77
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,918,visible,90.631,168.158,7.125,50,0.12,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.76
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,919,visible,96.089,163.578,7.125,50,0.12,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.75
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,920,visible,101.54700000000001,158.998,7.125,50,0.15000000000000002,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.76
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,921,visible,107.005,154.418,7.125,50,0.16000000000000006,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.78
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,922,visible,112.463,149.838,7.125,50,0.17000000000000004,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.8200000000000001
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,923,visible,117.921,145.25799999999998,7.125,50,0.18999999999999995,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.79
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,924,visible,123.37899999999999,140.678,7.125,50,0.2,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.73
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,925,visible,128.83700000000002,136.09799999999998,7.125,50,0.23,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.65
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,926,visible,134.295,131.518,7.125,50,0.21,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.63
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,927,visible,139.753,126.93799999999999,7.125,50,0.23,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.64
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,928,visible,145.211,122.35799999999999,7.125,50,0.25,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.62
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,929,visible,150.66899999999998,117.77799999999999,7.125,50,0.25,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.6699999999999999
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,930,visible,156.127,113.198,7.125,50,0.30000000000000004,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.7
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,931,visible,161.585,108.618,7.125,50,0.30000000000000004,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.73
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,932,visible,167.043,104.038,7.125,50,0.31000000000000005,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.73
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,933,visible,172.50099999999998,99.458,7.125,50,0.28,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.75
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,934,visible,177.959,94.87799999999999,7.125,50,0.30000000000000004,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.73
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,935,visible,183.417,90.29799999999999,7.125,50,0.35,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.6699999999999999
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,936,visible,188.875,85.71799999999999,7.125,50,0.35,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.63
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,937,visible,194.333,81.138,7.125,50,0.35,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.64
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,938,visible,199.791,76.558,7.125,50,0.34,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.61
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,939,visible,205.24900000000002,71.97800000000001,7.125,50,0.31999999999999995,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.61
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,940,visible,210.707,67.398,7.125,50,0.28,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.62
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,941,visible,216.165,62.818000000000005,7.125,50,0.26,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.6
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,942,visible,221.623,58.238,7.125,50,0.28,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.55
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,943,visible,227.081,53.658,7.125,50,0.31000000000000005,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.55
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,944,visible,232.53900000000002,49.078,7.125,50,0.33,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.5700000000000001
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,945,visible,237.997,44.498000000000005,7.125,50,0.37,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.61
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,946,visible,245.095,43.876999999999995,7.125,85,0.37,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.6699999999999999
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,947,visible,252.19299999999998,43.256,7.125,85,0.4300000000000001,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.77
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,948,visible,259.291,42.635,7.125,85,0.46,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.83
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,949,visible,266.389,42.013999999999996,7.125,85,0.46,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,0.92
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,950,visible,273.487,41.393,7.125,85,0.4300000000000001,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,1.0
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,951,visible,280.585,40.772,7.125,85,0.39,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,1.0
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,952,visible,287.683,40.150999999999996,7.125,85,0.36,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,1.0
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,953,visible,294.781,39.53,7.125,85,0.33,0.25,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,,True,False,True,copying,False,False,1.0
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,954,visible,301.879,38.909,7.125,85,0.31999999999999995,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,955,visible,308.97700000000003,38.288000000000004,7.125,85,0.35,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,956,visible,316.075,37.667,7.125,85,0.35,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,957,visible,323.173,37.046,7.125,85,0.35,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,958,visible,330.27099999999996,36.425,7.125,85,0.31999999999999995,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,959,visible,337.369,35.804,7.125,85,0.33,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,960,visible,344.467,35.183,7.125,85,0.36,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,961,visible,351.565,34.562,7.125,85,0.38,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,962,visible,358.663,33.941,7.125,85,0.44,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,963,visible,365.76099999999997,33.32,7.125,85,0.45,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,964,visible,372.45599999999996,35.757,7.125,110,0.45,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,965,visible,378.292,39.844,7.125,125,0.45,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,966,visible,384.12800000000004,43.931000000000004,7.125,125,0.46,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,967,visible,389.964,48.018,7.125,125,0.45,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,968,visible,395.8,52.105,7.125,125,0.4300000000000001,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,969,visible,401.63599999999997,56.192,7.125,125,0.42,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,970,visible,407.472,60.278999999999996,7.125,125,0.39,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,971,visible,413.30800000000005,64.366,7.125,125,0.41,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,972,visible,419.144,68.453,7.125,125,0.36,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,973,visible,424.98,72.54,7.125,125,0.37,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,974,visible,430.816,76.627,7.125,125,0.36,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,975,visible,436.274,81.207,7.125,130,0.36,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,976,visible,440.85400000000004,86.665,7.125,140,0.35,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,977,visible,442.091,93.682,7.125,170,0.33,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,978,visible,443.32800000000003,100.699,7.125,170,0.34,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,979,visible,437.87,105.279,7.125,230,0.34,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,980,visible,430.853,106.516,7.125,260,0.31999999999999995,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,981,visible,423.971,104.67200000000001,7.125,285,0.34,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,982,visible,417.089,102.82799999999999,7.125,285,0.34,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,983,visible,410.394,100.391,7.125,290,0.34,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,984,visible,406.832,94.221,7.125,330,0.36,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,985,visible,403.269,88.051,7.125,330,0.33,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,986,visible,402.648,80.953,7.125,355,0.34,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,987,visible,405.085,74.258,7.125,20,0.33,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,988,visible,411.542,71.247,7.125,65,0.34,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,989,visible,417.999,68.236,7.125,65,0.31000000000000005,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,990,visible,424.881,70.08,7.125,105,0.33,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,991,visible,430.339,74.66,7.125,130,0.39,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,992,visible,435.79699999999997,79.24,7.125,130,0.39,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,993,visible,440.37699999999995,84.698,7.125,140,0.39,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,994,visible,439.756,91.796,7.125,185,0.38,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,995,visible,436.19300000000004,97.96600000000001,7.125,210,0.34,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,996,visible,430.023,101.52799999999999,7.125,240,0.30000000000000004,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,997,visible,422.925,100.90700000000001,7.125,275,0.26,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,998,visible,417.089,96.82,7.125,305,0.28,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,999,visible,413.526,90.65,7.125,330,0.29000000000000004,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1000,visible,409.964,84.48,7.125,330,0.29000000000000004,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1001,visible,412.975,78.023,7.125,25,0.33,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1002,visible,418.43300000000005,73.443,7.125,50,0.34,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1003,visible,425.12800000000004,71.006,7.125,70,0.38,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1004,visible,429.215,65.17,7.125,35,0.4300000000000001,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1005,visible,433.30199999999996,59.333999999999996,7.125,35,0.47,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1006,visible,435.14599999999996,52.452,7.125,15,0.51,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1007,visible,432.709,45.757,7.125,340,0.47,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1008,visible,428.129,40.299,7.125,320,0.4300000000000001,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1009,visible,422.671,35.719,7.125,310,0.41,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1010,visible,417.213,31.139,7.125,310,0.36,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1011,visible,410.33099999999996,29.295,7.125,285,0.34,0.26,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1012,visible,403.233,28.674,7.125,275,0.35,0.26,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1013,visible,396.776,31.685,7.125,245,0.33,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1014,visible,392.689,37.521,7.125,215,0.31999999999999995,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1015,visible,390.25199999999995,44.216,7.125,200,0.31000000000000005,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1016,visible,390.87300000000005,51.31399999999999,7.125,175,0.30000000000000004,0.26,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1017,visible,394.435,57.483999999999995,7.125,150,0.27,0.26,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1018,visible,400.27099999999996,61.571000000000005,7.125,125,0.24,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1019,visible,407.369,62.192,7.125,95,0.25,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1020,visible,413.82599999999996,59.181000000000004,7.125,65,0.28,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1021,visible,418.86400000000003,54.143,7.125,45,0.34,0.26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1022,visible,423.902,49.105,7.125,45,0.36,0.26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1023,visible,428.94,44.067,7.125,45,0.38,0.26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1024,visible,433.978,39.029,7.125,45,0.41,0.26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1025,visible,439.01599999999996,33.991,7.125,45,0.39,0.26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1026,visible,444.05400000000003,28.953000000000003,7.125,45,0.38,0.26,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1027,visible,447.065,22.496,7.125,25,0.34,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1028,visible,446.444,15.398,7.125,355,0.31000000000000005,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,1029,visible,445.82300000000004,8.3,7.125,355,0.29000000000000004,0.26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,True,False,
