pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-6841-42a3b948-ba63-4fe5-8492-cada7868465f,facing-6841-42a3b948-ba63-4fe5-8492-cada7868465f,copying-6841-42a3b948-ba63-4fe5-8492-cada7868465f,nearby-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,facing-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,copying-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,nearby-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,facing-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,copying-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,nearby-6486-c0c31169-4698-4fbb-8305-ac28df787feb,facing-6486-c0c31169-4698-4fbb-8305-ac28df787feb,copying-6486-c0c31169-4698-4fbb-8305-ac28df787feb,nearby-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,facing-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,copying-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
6841-42a3b948-ba63-4fe5-8492-cada7868465f,114,visible,222.037,187.827,2.125,330,1.0,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,115,visible,220.975,185.987,2.125,330,1.0,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,116,visible,219.912,184.14700000000002,2.125,330,1.0,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,117,visible,220.639,182.15,2.125,20,1.0,0.26,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,118,visible,221.36599999999999,180.153,2.125,20,1.0,0.26,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,119,visible,222.093,178.15599999999998,2.125,20,1.0,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,120,visible,222.82,176.15900000000002,2.125,20,1.0,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,121,visible,224.03900000000002,174.418,2.125,35,0.98,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,122,visible,225.667,173.05200000000002,2.125,50,0.9,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,123,visible,227.295,171.68599999999998,2.125,50,0.91,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,124,visible,229.135,170.62400000000002,2.125,60,0.92,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,125,visible,231.188,170.074,2.125,75,0.92,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,126,visible,233.28099999999998,169.705,2.125,80,0.92,0.26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,127,visible,235.398,169.52,2.125,85,0.92,0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,128,visible,237.515,169.705,2.125,95,0.89,0.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,129,visible,239.512,170.43200000000002,2.125,110,0.89,0.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,130,visible,241.14,171.798,2.125,130,0.88,0.26,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,131,visible,242.768,173.16400000000002,2.125,130,0.87,0.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,132,visible,244.396,174.53,2.125,130,0.84,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,133,visible,245.458,176.37,2.125,150,0.87,0.27,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,134,visible,245.827,178.463,2.125,170,0.83,0.27,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,135,visible,244.46099999999998,180.09099999999998,2.125,220,0.85,0.27,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,136,visible,243.095,181.71900000000002,2.125,220,0.88,0.27,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,137,visible,241.09799999999998,182.446,2.125,250,0.86,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,138,visible,239.101,183.173,2.125,250,0.88,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,139,visible,237.104,183.9,2.125,250,0.85,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,140,visible,235.107,184.627,2.125,250,0.84,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,141,visible,232.982,184.627,2.125,270,0.84,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,142,visible,231.142,183.565,2.125,300,0.83,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,143,visible,229.30200000000002,182.502,2.125,300,0.77,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,144,visible,227.46200000000002,181.44,2.125,300,0.78,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,145,visible,225.622,180.377,2.125,300,0.77,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,146,visible,223.782,179.315,2.125,300,0.72,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,147,visible,221.942,178.252,2.125,300,0.72,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,148,visible,220.102,177.19,2.125,300,0.71,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,149,visible,218.262,176.127,2.125,300,0.76,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,150,visible,216.422,175.065,2.125,300,0.78,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,151,visible,214.329,174.696,2.125,280,0.77,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,152,visible,212.403,175.59400000000002,2.125,245,0.75,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,153,visible,211.505,177.52,2.125,205,0.8,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,154,visible,211.87400000000002,179.613,2.125,170,0.79,0.27,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,155,visible,213.377,181.11599999999999,2.125,135,0.78,0.27,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,156,visible,215.47,181.485,2.125,100,0.79,0.27,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,157,visible,216.97299999999998,179.982,2.125,45,0.78,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,158,visible,218.476,178.479,2.125,45,0.74,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,159,visible,219.979,176.976,2.125,45,0.69,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,160,visible,221.482,175.47299999999998,2.125,45,0.6599999999999999,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,161,visible,222.985,173.97,2.125,45,0.65,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,162,visible,224.488,172.467,2.125,45,0.65,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,163,visible,225.99099999999999,170.96400000000003,2.125,45,0.65,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,164,visible,227.49400000000003,169.46099999999998,2.125,45,0.6599999999999999,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,165,visible,228.997,167.958,2.125,45,0.63,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,166,visible,230.5,166.455,2.125,45,0.6,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,167,visible,232.24099999999999,165.236,2.125,55,0.5900000000000001,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,168,visible,234.294,164.68599999999998,2.125,75,0.6,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
