pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,facing-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,copying-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1500,visible,245.43599999999998,241.75900000000001,2.125,227,0.9,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1501,visible,244.99400000000003,243.838,2.125,192,0.91,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1502,visible,245.824,245.794,2.125,157,0.92,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1503,visible,247.717,246.75900000000001,2.125,117,0.93,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1504,visible,249.821,246.463,2.125,82,0.92,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1505,visible,251.243,244.88400000000001,2.125,42,0.9,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1506,visible,251.502,242.775,2.125,7,0.87,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1507,visible,250.345,240.993,2.125,327,0.85,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1508,visible,248.375,240.197,2.125,292,0.84,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1509,visible,246.354,240.854,2.125,252,0.83,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1510,visible,245.075,242.551,2.125,217,0.83,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1511,visible,245.18599999999998,244.673,2.125,177,0.84,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1512,visible,246.635,246.227,2.125,137,0.84,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1513,visible,248.71400000000003,246.669,2.125,102,0.83,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1514,visible,250.59,245.671,2.125,62,0.8200000000000001,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1515,visible,251.386,243.701,2.125,22,0.8,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1516,visible,250.908,241.63,2.125,347,0.78,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1517,visible,249.21099999999998,240.351,2.125,307,0.77,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1518,visible,247.08700000000002,240.27700000000002,2.125,272,0.76,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1519,visible,245.412,241.585,2.125,232,0.77,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1520,visible,244.791,243.61700000000002,2.125,197,0.78,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1521,visible,245.62099999999998,245.57299999999998,2.125,157,0.78,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1522,visible,247.423,246.699,2.125,122,0.78,1.15,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1523,visible,249.52700000000002,246.403,2.125,82,0.77,1.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1524,visible,251.081,244.954,2.125,47,0.74,1.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1525,visible,254.31599999999997,238.606,7.125,27,0.73,1.16,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1526,visible,257.551,232.25799999999998,7.125,27,0.69,1.16,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1527,visible,260.786,225.91,7.125,27,0.65,1.16,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1528,visible,264.02099999999996,219.562,7.125,27,0.63,1.16,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1529,visible,267.256,213.21400000000003,7.125,27,0.6,1.16,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1530,visible,270.491,206.86599999999999,7.125,27,0.56,1.16,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1531,visible,274.779,201.176,7.125,37,0.54,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1532,visible,281.555,198.97400000000002,7.125,72,0.51,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1533,visible,288.161,201.643,7.125,112,0.48,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1534,visible,292.04200000000003,207.61900000000003,7.125,147,0.47,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1535,visible,290.561,214.588,7.125,192,0.47,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1536,visible,289.08,221.55700000000002,7.125,192,0.51,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1537,visible,287.599,228.52599999999998,7.125,192,0.52,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1538,visible,284.93,235.132,7.125,202,0.54,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1539,visible,278.639,238.477,7.125,242,0.5700000000000001,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1540,visible,272.348,241.822,7.125,242,0.61,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1541,visible,267.58,247.11700000000002,7.125,222,0.6599999999999999,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1542,visible,262.812,252.412,7.125,222,0.7,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1543,visible,258.04400000000004,257.707,7.125,222,0.76,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1544,visible,251.485,260.491,7.125,247,0.8200000000000001,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1545,visible,244.516,259.01,7.125,282,0.89,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1546,visible,238.168,255.775,7.125,297,0.95,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1547,visible,231.82,252.54,7.125,297,1.0,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1548,visible,225.472,249.305,7.125,297,1.0,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1549,visible,218.351,249.05599999999998,7.125,272,1.0,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1550,visible,211.23,248.80700000000002,7.125,272,1.0,1.16,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1551,visible,209.106,248.733,2.125,272,1.0,1.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1552,visible,207.002,249.02900000000002,2.125,262,1.0,1.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1553,visible,205.58,250.608,2.125,222,1.0,1.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1554,visible,205.321,252.717,2.125,187,1.0,1.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1555,visible,206.47799999999998,254.49900000000002,2.125,147,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1556,visible,208.44799999999998,255.295,2.125,112,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1557,visible,210.46900000000002,254.638,2.125,72,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1558,visible,211.748,252.94099999999997,2.125,37,1.0,1.17,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1559,visible,213.02700000000002,251.24400000000003,2.125,37,1.0,1.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1560,visible,214.30599999999998,249.547,2.125,37,1.0,1.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1561,visible,215.585,247.85,2.125,37,1.0,1.17,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1562,visible,213.709,248.84799999999998,2.125,242,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1563,visible,212.74400000000003,250.74099999999999,2.125,207,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1564,visible,213.222,252.812,2.125,167,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1565,visible,214.919,254.09099999999998,2.125,127,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1566,visible,217.043,254.165,2.125,92,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1567,visible,218.718,252.857,2.125,52,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1568,visible,219.33900000000003,250.825,2.125,17,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1569,visible,218.50900000000001,248.86900000000003,2.125,337,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1570,visible,216.707,247.743,2.125,302,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1571,visible,214.60299999999998,248.03900000000002,2.125,262,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1572,visible,213.18099999999998,249.618,2.125,222,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1573,visible,211.75900000000001,251.197,2.125,222,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1574,visible,211.685,253.321,2.125,182,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1575,visible,212.842,255.10299999999998,2.125,147,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1576,visible,214.87400000000002,255.72400000000002,2.125,107,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1577,visible,216.83,254.894,2.125,67,1.0,1.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1578,visible,217.956,253.092,2.125,32,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1579,visible,217.66,250.988,2.125,352,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1580,visible,216.21099999999998,249.43400000000003,2.125,317,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1581,visible,214.102,249.175,2.125,277,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1582,visible,212.226,250.173,2.125,242,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1583,visible,211.43,252.143,2.125,202,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1584,visible,211.908,254.21400000000003,2.125,167,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1585,visible,213.605,255.493,2.125,127,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1586,visible,215.727,255.382,2.125,87,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1587,visible,217.40200000000002,254.074,2.125,52,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1588,visible,217.84400000000002,251.995,2.125,12,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1589,visible,217.014,250.03900000000002,2.125,337,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1590,visible,215.12099999999998,249.074,2.125,297,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1591,visible,213.017,249.37,2.125,262,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1592,visible,211.595,250.949,2.125,222,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,1593,visible,211.33599999999998,253.058,2.125,187,1.0,1.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
