pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,facing-5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,copying-5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1699,visible,342.06,105.337,7.125,150,0.91,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1700,visible,345.62300000000005,111.507,7.125,150,1.0,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1701,visible,349.185,117.677,7.125,150,1.0,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1702,visible,352.74800000000005,123.84700000000001,7.125,150,1.0,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1703,visible,356.31,130.017,7.125,150,1.0,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1704,visible,359.87300000000005,136.187,7.125,150,1.0,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1705,visible,363.435,142.357,7.125,150,1.0,0.55,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1706,visible,364.49800000000005,144.197,2.125,150,1.0,0.55,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1707,visible,365.56,146.037,2.125,150,1.0,0.55,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1708,visible,366.62300000000005,147.877,2.125,150,1.0,0.55,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1709,visible,366.43800000000005,149.994,2.125,185,1.0,0.56,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1710,visible,365.711,151.991,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1711,visible,364.98400000000004,153.988,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1712,visible,364.25699999999995,155.985,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1713,visible,363.53,157.982,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1714,visible,361.093,164.67700000000002,7.125,200,1.0,0.56,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1715,visible,358.656,171.372,7.125,200,1.0,0.56,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1716,visible,357.92900000000003,173.36900000000003,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1717,visible,357.202,175.36599999999999,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1718,visible,356.475,177.363,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1719,visible,355.74800000000005,179.36,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1720,visible,355.02099999999996,181.357,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1721,visible,354.29400000000004,183.354,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1722,visible,353.56699999999995,185.351,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1723,visible,352.84,187.34799999999998,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1724,visible,352.11300000000006,189.345,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1725,visible,351.38599999999997,191.342,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1726,visible,350.659,193.33900000000003,2.125,200,1.0,0.56,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1727,visible,349.93199999999996,195.33599999999998,2.125,200,1.0,0.56,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1728,visible,349.205,197.333,2.125,200,1.0,0.56,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1729,visible,348.478,199.33,2.125,200,1.0,0.56,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1730,visible,347.751,201.327,2.125,200,1.0,0.56,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1731,visible,347.024,203.324,2.125,200,1.0,0.56,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1732,visible,346.29699999999997,205.321,2.125,200,1.0,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1733,visible,345.57,207.31799999999998,2.125,200,1.0,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1734,visible,344.843,209.315,2.125,200,1.0,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1735,visible,344.116,211.312,2.125,200,1.0,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1736,visible,343.389,213.30900000000003,2.125,200,1.0,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1737,visible,342.662,215.30599999999998,2.125,200,0.97,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1738,visible,341.935,217.303,2.125,200,0.89,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1739,visible,341.208,219.3,2.125,200,0.8,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1740,visible,340.481,221.297,2.125,200,0.6799999999999999,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1741,visible,339.754,223.294,2.125,200,0.63,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1742,visible,339.027,225.291,2.125,200,0.69,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1743,visible,338.3,227.28799999999998,2.125,200,0.6799999999999999,0.57,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1744,visible,338.115,229.405,2.125,185,0.69,0.57,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1745,visible,339.17800000000005,231.245,2.125,150,0.6,0.57,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1746,visible,341.175,231.972,2.125,110,0.61,0.57,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1747,visible,343.228,231.422,2.125,75,0.55,0.57,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1748,visible,344.44699999999995,229.68099999999998,2.125,35,0.62,0.57,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1749,visible,344.816,227.588,2.125,10,0.6799999999999999,0.57,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1750,visible,345.185,225.495,2.125,10,0.72,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1751,visible,345.55400000000003,223.40200000000002,2.125,10,0.89,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1752,visible,345.923,221.30900000000003,2.125,10,0.84,0.57,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1753,visible,347.16,214.292,7.125,10,0.84,0.57,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1754,visible,348.397,207.275,7.125,10,0.89,0.57,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1755,visible,349.634,200.25799999999998,7.125,10,0.92,0.57,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1756,visible,350.871,193.24099999999999,7.125,10,0.9,0.57,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1757,visible,352.108,186.22400000000002,7.125,10,0.91,0.57,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1758,visible,352.477,184.13099999999997,2.125,10,0.92,0.57,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1759,visible,352.846,182.03799999999998,2.125,10,0.85,0.57,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1760,visible,353.215,179.945,2.125,10,0.91,0.58,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1761,visible,353.584,177.852,2.125,10,0.9,0.58,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1762,visible,353.95300000000003,175.75900000000001,2.125,10,0.93,0.58,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1763,visible,354.32199999999995,173.666,2.125,10,0.8200000000000001,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1764,visible,354.691,171.57299999999998,2.125,10,0.77,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1765,visible,355.06,169.48,2.125,10,0.77,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1766,visible,355.42900000000003,167.387,2.125,10,0.75,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1767,visible,355.798,165.294,2.125,10,0.8200000000000001,0.58,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1768,visible,356.69599999999997,163.368,2.125,25,0.86,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1769,visible,358.62199999999996,162.47,2.125,65,0.9,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1770,visible,360.73900000000003,162.655,2.125,95,0.96,0.58,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1771,visible,362.856,162.84,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1772,visible,364.973,163.025,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1773,visible,367.09,163.21,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1774,visible,369.207,163.395,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1775,visible,371.324,163.58,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1776,visible,373.441,163.765,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1777,visible,375.55800000000005,163.95,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1778,visible,377.675,164.135,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1779,visible,379.792,164.32,2.125,95,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1780,visible,381.718,163.422,2.125,65,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1781,visible,383.644,162.524,2.125,65,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1782,visible,385.57,161.626,2.125,65,1.0,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1783,visible,387.496,160.72799999999998,2.125,65,0.95,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1784,visible,385.379,160.543,2.125,275,0.84,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1785,visible,383.26199999999994,160.358,2.125,275,0.6699999999999999,0.58,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1786,visible,381.145,160.173,2.125,275,0.6799999999999999,0.59,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1787,visible,379.028,159.988,2.125,275,0.62,0.59,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1788,visible,380.86800000000005,161.05,2.125,120,0.46,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1789,visible,382.985,160.865,2.125,85,0.51,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1790,visible,384.48800000000006,159.362,2.125,45,0.6,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1791,visible,384.85699999999997,157.269,2.125,10,0.55,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1792,visible,383.795,155.429,2.125,330,0.49,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1793,visible,381.869,154.531,2.125,295,0.53,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1794,visible,379.816,155.08100000000002,2.125,255,0.44,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1795,visible,378.597,156.822,2.125,215,0.45,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1796,visible,378.597,158.947,2.125,180,0.49,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1797,visible,379.147,161.0,2.125,165,0.46,0.59,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1798,visible,380.991,167.882,7.125,165,0.37,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1799,visible,382.835,174.764,7.125,165,0.47,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1800,visible,384.67900000000003,181.646,7.125,165,0.72,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1801,visible,386.523,188.528,7.125,165,0.85,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1802,visible,390.61,194.364,7.125,145,1.0,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1803,visible,397.49199999999996,196.208,7.125,105,1.0,0.59,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1804,visible,404.59,195.58700000000002,7.125,85,1.0,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1805,visible,411.68800000000005,194.96599999999998,7.125,85,1.0,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1806,visible,418.786,194.345,7.125,85,1.0,0.59,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1807,visible,420.903,194.16,2.125,85,1.0,0.59,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1808,visible,422.996,193.791,2.125,80,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1809,visible,424.499,192.28799999999998,2.125,45,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1810,visible,424.684,190.171,2.125,5,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1811,visible,423.62199999999996,188.331,2.125,330,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1812,visible,421.625,187.604,2.125,290,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1813,visible,419.57199999999995,188.15400000000002,2.125,255,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1814,visible,417.519,188.704,2.125,255,1.0,0.59,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1815,visible,415.466,189.25400000000002,2.125,255,1.0,0.59,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1816,visible,416.832,190.882,2.125,140,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1817,visible,418.19800000000004,192.51,2.125,140,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1818,visible,420.291,192.87900000000002,2.125,100,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1819,visible,422.384,193.248,2.125,100,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1820,visible,424.477,193.61700000000002,2.125,100,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1821,visible,422.849,192.25099999999998,2.125,310,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1822,visible,420.724,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1823,visible,418.599,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1824,visible,416.474,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1825,visible,414.349,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1826,visible,412.224,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1827,visible,410.099,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1828,visible,407.974,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1829,visible,405.849,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1830,visible,403.724,192.25099999999998,2.125,270,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1831,visible,401.727,191.524,2.125,290,1.0,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1832,visible,399.67400000000004,192.074,2.125,255,1.0,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1833,visible,398.455,193.815,2.125,215,1.0,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1834,visible,398.64,195.93200000000002,2.125,175,1.0,0.6,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1835,visible,398.825,198.049,2.125,175,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1836,visible,399.01,200.166,2.125,175,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1837,visible,399.195,202.283,2.125,175,1.0,0.6,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1838,visible,400.093,200.357,2.125,25,1.0,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1839,visible,399.724,198.264,2.125,350,1.0,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1840,visible,398.096,196.898,2.125,310,1.0,0.61,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1841,visible,396.468,195.532,2.125,310,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1842,visible,394.84,194.166,2.125,310,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,1843,visible,393.212,192.8,2.125,310,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
