date,n_players_planned,noise,gameid,pid,half,avg_score,n_players
2016-10-26-13-10-8-460,6,0,9145-86cf7210-6abe-40ab-aa5c-5c89b76e2d2b.csv,4932-9bac3644-920b-4b73-99e1-dd37dc318ed4,first,0.0758333333333334,2
2016-10-26-13-10-8-460,6,0,9145-86cf7210-6abe-40ab-aa5c-5c89b76e2d2b.csv,4932-9bac3644-920b-4b73-99e1-dd37dc318ed4,second,0.26916666666666783,2
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,3845-16434e7c-caf5-4e6e-8868-e66cfc65890d,first,0.035833333333333585,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,3845-16434e7c-caf5-4e6e-8868-e66cfc65890d,second,0.163333333333333,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,4600-14d6f693-6569-4242-8370-05534a292157,first,0.22916666666666685,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,4600-14d6f693-6569-4242-8370-05534a292157,second,0.16000000000000045,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,5953-1bd0e532-fae9-4846-be73-525def6a5f61,first,0.13833333333333359,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,5953-1bd0e532-fae9-4846-be73-525def6a5f61,second,0.2391666666666668,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,6478-e95c5d91-1aa1-483b-9e6b-b38daf03b8ff,first,0.12749999999999986,4
2016-10-26-13-13-47-762,4,2,1304-09f7c594-08ce-4749-88da-2645a6873171.csv,6478-e95c5d91-1aa1-483b-9e6b-b38daf03b8ff,second,0.25333333333333413,4
2016-10-26-13-15-39-565,2,1,5633-5f78182a-1dc9-4bdb-84da-e0439e12d631.csv,1568-ecbd5d35-6795-4844-8d62-8c0c454b1805,first,0.20249999999999965,2
2016-10-26-13-15-39-565,2,1,5633-5f78182a-1dc9-4bdb-84da-e0439e12d631.csv,1568-ecbd5d35-6795-4844-8d62-8c0c454b1805,second,0.3266666666666659,2
2016-10-26-13-15-39-565,2,1,5633-5f78182a-1dc9-4bdb-84da-e0439e12d631.csv,6747-058e5e44-31bb-4002-9659-841e3a9d5dc8,first,0.1683333333333321,2
2016-10-26-13-15-39-565,2,1,5633-5f78182a-1dc9-4bdb-84da-e0439e12d631.csv,6747-058e5e44-31bb-4002-9659-841e3a9d5dc8,second,0.22416666666666676,2
2016-10-26-13-17-49-777,2,2,5007-4f2a3ea3-d1af-47cf-9525-d9822141bceb.csv,0868-253ef2c9-be8b-4ec2-ba5c-f2c14c1f7d7c,first,0.08583333333333325,1
2016-10-26-13-17-49-777,2,2,5007-4f2a3ea3-d1af-47cf-9525-d9822141bceb.csv,0868-253ef2c9-be8b-4ec2-ba5c-f2c14c1f7d7c,second,0.0999999999999999,1
2016-10-26-13-22-52-969,6,2,4963-721ec735-18e8-4b1e-a92d-56c68b2e3ed3.csv,4822-ccfa652a-54e5-47f0-a6f3-e23cd92d9764,first,0.06749999999999995,2
2016-10-26-13-22-52-969,6,2,4963-721ec735-18e8-4b1e-a92d-56c68b2e3ed3.csv,4822-ccfa652a-54e5-47f0-a6f3-e23cd92d9764,second,0.15000000000000047,2
2016-10-26-13-22-52-969,6,2,4963-721ec735-18e8-4b1e-a92d-56c68b2e3ed3.csv,6593-51c9c3c9-4104-4f26-a73d-f8332f4e8f67,first,0.12333333333333267,2
2016-10-26-13-22-52-969,6,2,4963-721ec735-18e8-4b1e-a92d-56c68b2e3ed3.csv,6593-51c9c3c9-4104-4f26-a73d-f8332f4e8f67,second,0,2
2016-10-26-13-32-13-799,6,3,3769-90996fbf-f6c4-4de9-a8a0-1b733d1c33f8.csv,8534-52ce6b82-0e46-4ee4-8ddf-9df200bba6fa,first,0.1508333333333332,1
2016-10-26-13-32-13-799,6,3,3769-90996fbf-f6c4-4de9-a8a0-1b733d1c33f8.csv,8534-52ce6b82-0e46-4ee4-8ddf-9df200bba6fa,second,0.1666666666666671,1
2016-10-26-13-39-27-707,2,0,0937-98d49783-bb47-4cd4-b9b3-13e45a65d588.csv,1000-5dac07c5-d9bf-476a-8642-8f5c9f4677fe,first,0.33333333333333476,1
2016-10-26-13-39-27-707,2,0,0937-98d49783-bb47-4cd4-b9b3-13e45a65d588.csv,1000-5dac07c5-d9bf-476a-8642-8f5c9f4677fe,second,0.19749999999999934,1
2016-10-26-13-43-27-965,5,2,0702-46d83da9-c5bc-4cba-8e19-a1414303b36c.csv,7439-dba5811a-b359-41a7-95f1-02078b52cdcd,first,0.08499999999999931,1
2016-10-26-13-43-27-965,5,2,0702-46d83da9-c5bc-4cba-8e19-a1414303b36c.csv,7439-dba5811a-b359-41a7-95f1-02078b52cdcd,second,0.12250000000000018,1
2016-10-26-13-6-55-508,3,3,8517-c436f5ec-f185-41f5-98e4-4487de261ec1.csv,4339-b13321a4-be67-4669-bbaa-259a8097ee39,first,0.43833333333333396,2
2016-10-26-13-6-55-508,3,3,8517-c436f5ec-f185-41f5-98e4-4487de261ec1.csv,4339-b13321a4-be67-4669-bbaa-259a8097ee39,second,0.4766666666666667,2
2016-10-26-13-6-55-508,3,3,8517-c436f5ec-f185-41f5-98e4-4487de261ec1.csv,9135-2908397d-6ed2-443b-9b94-e6676f5a8582,first,0.2908333333333345,2
2016-10-26-13-6-55-508,3,3,8517-c436f5ec-f185-41f5-98e4-4487de261ec1.csv,9135-2908397d-6ed2-443b-9b94-e6676f5a8582,second,0.4258333333333333,2
2016-10-26-14-0-7-249,3,1,2695-05883f34-aa77-4fbb-8e9a-53d0ac5c4dcc.csv,9220-4e978ca0-a4e1-43df-9a97-df736c942482,first,0.1399999999999996,2
2016-10-26-14-0-7-249,3,1,2695-05883f34-aa77-4fbb-8e9a-53d0ac5c4dcc.csv,9220-4e978ca0-a4e1-43df-9a97-df736c942482,second,0.25249999999999984,2
2016-10-26-14-0-7-249,3,1,2695-05883f34-aa77-4fbb-8e9a-53d0ac5c4dcc.csv,9692-ef1b8444-98e3-49d6-a3e3-ca9f91cab70f,first,0.10666666666666669,2
2016-10-26-14-0-7-249,3,1,2695-05883f34-aa77-4fbb-8e9a-53d0ac5c4dcc.csv,9692-ef1b8444-98e3-49d6-a3e3-ca9f91cab70f,second,0.28416666666666807,2
2016-10-26-14-57-17-680,4,2,7030-19f62a87-5e10-4eb7-ac96-135e1edd31da.csv,1199-82794af4-b001-4dc8-8356-66ec2fbb3e7f,first,0.2583333333333304,1
2016-10-26-14-57-17-680,4,2,7030-19f62a87-5e10-4eb7-ac96-135e1edd31da.csv,1199-82794af4-b001-4dc8-8356-66ec2fbb3e7f,second,0.25666666666666776,1
2016-10-26-15-33-55-38,1,1,1212-8de7a5a4-cb00-440c-b78f-e77ca10d5861.csv,7415-7a85f355-d004-42ff-823c-608a37b9f50b,first,0.03083333333333305,1
2016-10-26-15-33-55-38,1,1,1212-8de7a5a4-cb00-440c-b78f-e77ca10d5861.csv,7415-7a85f355-d004-42ff-823c-608a37b9f50b,second,0.0766666666666663,1
2016-10-26-16-34-45-751,6,3,0139-dc8932b1-0397-4a9b-b91e-ab7a90afe83b.csv,5840-42145284-5ab1-4ffa-9dab-016a9756ed7c,first,0.2649999999999995,1
2016-10-26-16-34-45-751,6,3,0139-dc8932b1-0397-4a9b-b91e-ab7a90afe83b.csv,5840-42145284-5ab1-4ffa-9dab-016a9756ed7c,second,0.3083333333333309,1
2016-11-2-12-58-28-966,1,1,4801-99c6aebf-eeb4-4719-9366-b40f4d71fdb0.csv,6668-211ec7eb-a0e9-4427-a094-9460b77d2304,first,0.18416666666666576,1
2016-11-2-12-58-28-966,1,1,4801-99c6aebf-eeb4-4719-9366-b40f4d71fdb0.csv,6668-211ec7eb-a0e9-4427-a094-9460b77d2304,second,0.29166666666666674,1
2016-11-2-12-58-57-184,3,1,5669-10bdc3d2-b3ae-476d-812d-479dbef9af29.csv,2715-92d0358b-134e-413f-970d-e38d8510e3e4,first,0.05916666666666685,3
2016-11-2-12-58-57-184,3,1,5669-10bdc3d2-b3ae-476d-812d-479dbef9af29.csv,2715-92d0358b-134e-413f-970d-e38d8510e3e4,second,0.2750000000000005,3
2016-11-2-12-58-57-184,3,1,5669-10bdc3d2-b3ae-476d-812d-479dbef9af29.csv,2765-b70deb21-5fd0-4a04-8bae-19668b842d3a,first,0.125,3
2016-11-2-12-58-57-184,3,1,5669-10bdc3d2-b3ae-476d-812d-479dbef9af29.csv,2765-b70deb21-5fd0-4a04-8bae-19668b842d3a,second,0.13583333333333328,3
2016-11-2-12-58-57-184,3,1,5669-10bdc3d2-b3ae-476d-812d-479dbef9af29.csv,4584-36b0c4ce-b813-47a2-842e-b7acd56a958b,first,0.11500000000000037,3
2016-11-2-12-58-57-184,3,1,5669-10bdc3d2-b3ae-476d-812d-479dbef9af29.csv,4584-36b0c4ce-b813-47a2-842e-b7acd56a958b,second,0.3158333333333337,3
2016-11-2-13-0-33-537,3,0,5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa.csv,3988-71fddb43-b747-42c3-9455-4784f482caa6,first,0.12999999999999934,3
2016-11-2-13-0-33-537,3,0,5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa.csv,3988-71fddb43-b747-42c3-9455-4784f482caa6,second,0.2433333333333337,3
2016-11-2-13-0-33-537,3,0,5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa.csv,4654-3fb01865-2257-4469-a187-7a432b31bf90,first,0.24916666666666618,3
2016-11-2-13-0-33-537,3,0,5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa.csv,4654-3fb01865-2257-4469-a187-7a432b31bf90,second,0.26833333333333403,3
2016-11-2-13-0-33-537,3,0,5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa.csv,8552-da58ddb7-b95d-4c18-b322-27e177297339,first,0.2158333333333321,3
2016-11-2-13-0-33-537,3,0,5517-17c5c5b4-cf5d-4dc5-a26a-28aa903019fa.csv,8552-da58ddb7-b95d-4c18-b322-27e177297339,second,0.28583333333333344,3
2016-11-2-13-12-0-499,4,0,0772-59ea39b0-2cf1-48ba-a97f-2522f0338591.csv,5717-1da34e1f-35ac-410b-98dd-c1068ccd45ee,first,0.22083333333333371,1
2016-11-2-13-12-0-499,4,0,0772-59ea39b0-2cf1-48ba-a97f-2522f0338591.csv,5717-1da34e1f-35ac-410b-98dd-c1068ccd45ee,second,0.12416666666666627,1
2016-11-2-13-16-16-784,6,2,3451-ded05607-1bab-4b6c-9575-07e4890f258e.csv,2894-a4142990-e810-42c1-badf-faf0113bad2b,first,0.14333333333333392,2
2016-11-2-13-16-16-784,6,2,3451-ded05607-1bab-4b6c-9575-07e4890f258e.csv,2894-a4142990-e810-42c1-badf-faf0113bad2b,second,0.2083333333333329,2
2016-11-2-13-16-16-784,6,2,3451-ded05607-1bab-4b6c-9575-07e4890f258e.csv,7779-6168ac88-3696-4c52-bd69-8470dad422e3,first,0.08750000000000045,2
2016-11-2-13-16-16-784,6,2,3451-ded05607-1bab-4b6c-9575-07e4890f258e.csv,7779-6168ac88-3696-4c52-bd69-8470dad422e3,second,0.2016666666666663,2
2016-11-2-13-27-54-723,2,1,7119-a0db1d8b-dc2a-4004-94d6-bec86a0b3354.csv,7462-5b243f02-3fd2-4262-aeec-aebc8fc4b2a1,first,0.17749999999999996,1
2016-11-2-13-27-54-723,2,1,7119-a0db1d8b-dc2a-4004-94d6-bec86a0b3354.csv,7462-5b243f02-3fd2-4262-aeec-aebc8fc4b2a1,second,0.125,1
2016-11-2-13-29-54-502,4,2,6434-eff09d45-1719-46a4-9d49-727451b5048e.csv,3569-ad6c821c-1eda-46f5-8ede-e6502074aa5c,first,0.15250000000000005,1
2016-11-2-13-29-54-502,4,2,6434-eff09d45-1719-46a4-9d49-727451b5048e.csv,3569-ad6c821c-1eda-46f5-8ede-e6502074aa5c,second,0.12583333333333388,1
2016-11-2-13-33-51-13,3,1,1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29.csv,3947-8cd558e3-f40e-453b-9e5f-cec0d53af0f8,first,0.08583333333333325,2
2016-11-2-13-33-51-13,3,1,1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29.csv,3947-8cd558e3-f40e-453b-9e5f-cec0d53af0f8,second,0.22250000000000097,2
2016-11-2-13-33-51-13,3,1,1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29.csv,9938-f6a0a713-7322-4cbc-8e91-a39edd0a76b8,first,0.311666666666666,2
2016-11-2-13-33-51-13,3,1,1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29.csv,9938-f6a0a713-7322-4cbc-8e91-a39edd0a76b8,second,0.3274999999999995,2
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,0076-eb6c0c65-b5d1-4d85-a678-a3592dc8dc1d,first,0.18833333333333388,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,0076-eb6c0c65-b5d1-4d85-a678-a3592dc8dc1d,second,0.25666666666666615,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,2452-d7df9b69-5538-4ae5-b31f-c0eb92304b21,first,0.11833333333333249,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,2452-d7df9b69-5538-4ae5-b31f-c0eb92304b21,second,0.1616666666666669,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,7021-9236046f-5eb7-453d-ac14-b46b709d7b71,first,0.08250000000000032,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,7021-9236046f-5eb7-453d-ac14-b46b709d7b71,second,0.1375,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,7296-0ecac966-ca44-4cef-abc4-e987f849b31d,first,0.16500000000000078,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,7296-0ecac966-ca44-4cef-abc4-e987f849b31d,second,0.13166666666666604,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,7728-4db324e5-9780-4826-81c5-7728f04f867d,first,0.03333333333333276,5
2016-11-2-13-38-0-730,6,0,7767-61544142-ada5-4ecd-9d9a-048f5191015b.csv,7728-4db324e5-9780-4826-81c5-7728f04f867d,second,0.17500000000000013,5
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,1470-104b8eef-48c9-47c2-97f8-f723d14173bd,first,0.13333333333333366,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,1470-104b8eef-48c9-47c2-97f8-f723d14173bd,second,0.09249999999999953,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,2205-bcec5d5e-5c31-48ef-a277-56d35f1825f4,first,0.13416666666666743,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,2205-bcec5d5e-5c31-48ef-a277-56d35f1825f4,second,0.15583333333333302,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,3880-559ea347-2669-4280-b1c2-933186a4ea71,first,0.08416666666666658,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,3880-559ea347-2669-4280-b1c2-933186a4ea71,second,0.09500000000000011,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,4580-9a96ac80-8d17-4561-8aef-fda95e232448,first,0.14749999999999924,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,4580-9a96ac80-8d17-4561-8aef-fda95e232448,second,0.2883333333333331,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,5565-e313bd46-ff96-4cd5-98cd-d80c6d2d4052,first,0.13499999999999981,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,5565-e313bd46-ff96-4cd5-98cd-d80c6d2d4052,second,0.16500000000000056,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,8571-b03f0437-591a-4053-a554-d4c0ba85c38f,first,0.14166666666666716,6
2016-11-2-13-39-5-261,6,0,5326-2b0f8141-2966-4c95-8503-aecdb95ce0cf.csv,8571-b03f0437-591a-4053-a554-d4c0ba85c38f,second,0.1816666666666667,6
2016-11-2-13-40-37-118,1,1,1382-06ec63b3-26d0-495b-822c-a27fad838ef8.csv,4770-22305ee1-fa03-4d26-876f-febde2525d63,first,0.04999999999999975,1
2016-11-2-13-40-37-118,1,1,1382-06ec63b3-26d0-495b-822c-a27fad838ef8.csv,4770-22305ee1-fa03-4d26-876f-febde2525d63,second,0.1716666666666665,1
2016-11-2-13-41-48-258,1,3,4506-245db82c-0ac7-45ad-889f-6ba69194c509.csv,9519-fe2a4c76-8655-4746-bca9-ff46f6926a67,first,0.08249999999999925,1
2016-11-2-13-41-48-258,1,3,4506-245db82c-0ac7-45ad-889f-6ba69194c509.csv,9519-fe2a4c76-8655-4746-bca9-ff46f6926a67,second,0.08416666666666614,1
2016-11-2-13-42-30-801,3,0,5674-3a8eb118-d49e-449d-b118-11fa4e00e55f.csv,2395-1c38199d-45a6-4aeb-aad1-57c7d85efe5a,first,0.039166666666666745,3
2016-11-2-13-42-30-801,3,0,5674-3a8eb118-d49e-449d-b118-11fa4e00e55f.csv,2395-1c38199d-45a6-4aeb-aad1-57c7d85efe5a,second,0.07333333333333364,3
2016-11-2-13-42-30-801,3,0,5674-3a8eb118-d49e-449d-b118-11fa4e00e55f.csv,3444-da8191e4-435a-4143-9cbf-56d0a7e013a7,first,0.03833333333333297,3
2016-11-2-13-42-30-801,3,0,5674-3a8eb118-d49e-449d-b118-11fa4e00e55f.csv,3444-da8191e4-435a-4143-9cbf-56d0a7e013a7,second,0.09750000000000195,3
2016-11-2-13-42-30-801,3,0,5674-3a8eb118-d49e-449d-b118-11fa4e00e55f.csv,6008-71e926a3-9c29-48f6-984a-f99a21a1205d,first,0.11250000000000104,3
2016-11-2-13-42-30-801,3,0,5674-3a8eb118-d49e-449d-b118-11fa4e00e55f.csv,6008-71e926a3-9c29-48f6-984a-f99a21a1205d,second,0.0625,3
2016-11-2-13-43-12-472,6,2,7816-5a567658-65ba-4c0b-8c5e-75f0d065163d.csv,1413-758f1324-6637-48ee-9850-7c3c1fccffe8,first,0.13999999999999965,3
2016-11-2-13-43-12-472,6,2,7816-5a567658-65ba-4c0b-8c5e-75f0d065163d.csv,1413-758f1324-6637-48ee-9850-7c3c1fccffe8,second,0.17416666666666655,3
2016-11-2-13-43-12-472,6,2,7816-5a567658-65ba-4c0b-8c5e-75f0d065163d.csv,3991-2a10c899-ae5b-48fd-92c5-64073eeaeb8c,first,0.13333333333333355,3
2016-11-2-13-43-12-472,6,2,7816-5a567658-65ba-4c0b-8c5e-75f0d065163d.csv,3991-2a10c899-ae5b-48fd-92c5-64073eeaeb8c,second,0.14666666666666558,3
2016-11-2-13-43-12-472,6,2,7816-5a567658-65ba-4c0b-8c5e-75f0d065163d.csv,7070-5a5a8255-9f12-4253-b0db-ccc1e01702cf,first,0.22833333333333378,3
2016-11-2-13-43-12-472,6,2,7816-5a567658-65ba-4c0b-8c5e-75f0d065163d.csv,7070-5a5a8255-9f12-4253-b0db-ccc1e01702cf,second,0.09333333333333303,3
2016-11-2-13-47-22-378,6,2,9238-141261e6-287c-48e0-88d6-334183f103ea.csv,2529-8dddd6db-32bb-4e42-8f8a-85c6b271eea8,first,0.08333333333333247,1
2016-11-2-13-47-22-378,6,2,9238-141261e6-287c-48e0-88d6-334183f103ea.csv,2529-8dddd6db-32bb-4e42-8f8a-85c6b271eea8,second,0.07083333333333346,1
2016-11-2-13-5-6-744,4,1,5632-15c22aa9-b388-41b0-ad7c-ab079cc51211.csv,1309-dfa92e13-6f6c-4589-951e-e723fa333f89,first,0.15249999999999897,3
2016-11-2-13-5-6-744,4,1,5632-15c22aa9-b388-41b0-ad7c-ab079cc51211.csv,1309-dfa92e13-6f6c-4589-951e-e723fa333f89,second,0.19166666666666626,3
2016-11-2-13-5-6-744,4,1,5632-15c22aa9-b388-41b0-ad7c-ab079cc51211.csv,4066-cd7170c6-5e08-4c52-bb21-a4becb8ec45a,first,0.08666666666666702,3
2016-11-2-13-5-6-744,4,1,5632-15c22aa9-b388-41b0-ad7c-ab079cc51211.csv,4066-cd7170c6-5e08-4c52-bb21-a4becb8ec45a,second,0.07749999999999958,3
2016-11-2-13-5-6-744,4,1,5632-15c22aa9-b388-41b0-ad7c-ab079cc51211.csv,6211-63127686-61e6-4fc6-96c5-aa8755c2cfd0,first,0.11333333333333304,3
2016-11-2-13-5-6-744,4,1,5632-15c22aa9-b388-41b0-ad7c-ab079cc51211.csv,6211-63127686-61e6-4fc6-96c5-aa8755c2cfd0,second,0.18250000000000055,3
2016-11-2-13-50-7-522,3,2,7221-c28ab679-f529-4c28-abbd-e60005d9d1df.csv,0248-2b878d97-2ec1-4f5e-9d2c-2d1307ddf127,first,0.07833333333333349,3
2016-11-2-13-50-7-522,3,2,7221-c28ab679-f529-4c28-abbd-e60005d9d1df.csv,0248-2b878d97-2ec1-4f5e-9d2c-2d1307ddf127,second,0.1958333333333337,3
2016-11-2-13-50-7-522,3,2,7221-c28ab679-f529-4c28-abbd-e60005d9d1df.csv,2595-c2b9062b-a8bd-4565-a1b1-9aa86fa5b8a4,first,0.13083333333333325,3
2016-11-2-13-50-7-522,3,2,7221-c28ab679-f529-4c28-abbd-e60005d9d1df.csv,2595-c2b9062b-a8bd-4565-a1b1-9aa86fa5b8a4,second,0.14666666666666622,3
2016-11-2-13-50-7-522,3,2,7221-c28ab679-f529-4c28-abbd-e60005d9d1df.csv,2639-11f62d10-7434-47c9-873f-67db2f2c6198,first,0.2008333333333333,3
2016-11-2-13-50-7-522,3,2,7221-c28ab679-f529-4c28-abbd-e60005d9d1df.csv,2639-11f62d10-7434-47c9-873f-67db2f2c6198,second,0.1933333333333336,3
2016-11-2-13-51-21-745,2,2,0136-c36c4d6b-1e5a-46a7-9b92-5afd7799102e.csv,4709-46dd54cb-b363-4ece-b544-4f1694e3f310,first,0.17250000000000026,1
2016-11-2-13-51-21-745,2,2,0136-c36c4d6b-1e5a-46a7-9b92-5afd7799102e.csv,4709-46dd54cb-b363-4ece-b544-4f1694e3f310,second,0.17749999999999988,1
2016-11-2-14-11-14-626,4,0,5232-e120619c-f58f-4c79-a525-14b3067a4d6e.csv,4897-1f43bc7b-77eb-4253-9c46-f7a6be8a6e95,first,0.2350000000000005,2
2016-11-2-14-11-14-626,4,0,5232-e120619c-f58f-4c79-a525-14b3067a4d6e.csv,4897-1f43bc7b-77eb-4253-9c46-f7a6be8a6e95,second,0.3616666666666674,2
2016-11-2-14-11-14-626,4,0,5232-e120619c-f58f-4c79-a525-14b3067a4d6e.csv,9179-6b023263-8c99-4205-9ae3-7cf07d54a489,first,0.19166666666666682,2
2016-11-2-14-11-14-626,4,0,5232-e120619c-f58f-4c79-a525-14b3067a4d6e.csv,9179-6b023263-8c99-4205-9ae3-7cf07d54a489,second,0.40499999999999936,2
2016-11-2-14-22-48-177,6,2,9204-27a9d954-4d87-4258-895a-409b63b18dce.csv,4184-3b3169b3-f583-4869-b293-2085e1b2b2fe,first,0.14166666666666686,2
2016-11-2-14-22-48-177,6,2,9204-27a9d954-4d87-4258-895a-409b63b18dce.csv,4184-3b3169b3-f583-4869-b293-2085e1b2b2fe,second,0.16166666666666665,2
2016-11-2-14-22-48-177,6,2,9204-27a9d954-4d87-4258-895a-409b63b18dce.csv,9304-bf91f5aa-eb89-4432-977d-e90d3fcaa35d,first,0.057500000000000294,2
2016-11-2-14-22-48-177,6,2,9204-27a9d954-4d87-4258-895a-409b63b18dce.csv,9304-bf91f5aa-eb89-4432-977d-e90d3fcaa35d,second,0.052500000000000074,2
2016-11-2-14-25-35-774,3,3,6764-c7f5ed36-b2e1-4759-8e7c-fd7841586643.csv,8087-cce27356-36a6-4ef0-8f5c-7d016e80c8b4,first,0.1699999999999985,1
2016-11-2-14-25-35-774,3,3,6764-c7f5ed36-b2e1-4759-8e7c-fd7841586643.csv,8087-cce27356-36a6-4ef0-8f5c-7d016e80c8b4,second,0.10499999999999997,1
2016-11-2-14-29-35-758,1,3,4298-17954aff-2e1b-4b15-9115-53b1260cea1d.csv,5172-21c8103e-25e1-4df4-a41b-5b48724546b5,first,0.19583333333333358,1
2016-11-2-14-29-35-758,1,3,4298-17954aff-2e1b-4b15-9115-53b1260cea1d.csv,5172-21c8103e-25e1-4df4-a41b-5b48724546b5,second,0.046666666666666516,1
2016-11-2-14-29-41-286,6,0,5378-fa0cad79-f760-4a8d-8a26-2ee34e94832b.csv,1317-02dc0b14-4c33-463f-beb9-43b1c0a1da8c,first,0.1875,2
2016-11-2-14-29-41-286,6,0,5378-fa0cad79-f760-4a8d-8a26-2ee34e94832b.csv,1317-02dc0b14-4c33-463f-beb9-43b1c0a1da8c,second,0.10666666666666676,2
2016-11-2-14-29-41-286,6,0,5378-fa0cad79-f760-4a8d-8a26-2ee34e94832b.csv,2026-9260d7bd-b71f-4a13-bbab-55863778c179,first,0.1941666666666663,2
2016-11-2-14-29-41-286,6,0,5378-fa0cad79-f760-4a8d-8a26-2ee34e94832b.csv,2026-9260d7bd-b71f-4a13-bbab-55863778c179,second,0.0625,2
2016-11-2-14-32-34-927,4,2,5956-fe35f668-a4cd-4e27-9b06-80a417d323c2.csv,0044-bca1ff2f-bab6-403a-838e-b6627236ad59,first,0.2341666666666665,3
2016-11-2-14-32-34-927,4,2,5956-fe35f668-a4cd-4e27-9b06-80a417d323c2.csv,0044-bca1ff2f-bab6-403a-838e-b6627236ad59,second,0.375833333333334,3
2016-11-2-14-32-34-927,4,2,5956-fe35f668-a4cd-4e27-9b06-80a417d323c2.csv,2115-ba474d4c-7fa8-4335-a2c1-d2381feff907,first,0.16833333333333303,3
2016-11-2-14-32-34-927,4,2,5956-fe35f668-a4cd-4e27-9b06-80a417d323c2.csv,2115-ba474d4c-7fa8-4335-a2c1-d2381feff907,second,0.4083333333333336,3
2016-11-2-14-32-34-927,4,2,5956-fe35f668-a4cd-4e27-9b06-80a417d323c2.csv,2378-5b845d41-57bb-484e-977c-767f4b25863c,first,0.1233333333333324,3
2016-11-2-14-32-34-927,4,2,5956-fe35f668-a4cd-4e27-9b06-80a417d323c2.csv,2378-5b845d41-57bb-484e-977c-767f4b25863c,second,0.4166666666666672,3
2016-11-2-14-33-33-292,4,3,1790-dc54ad3f-47d5-4a2b-8977-b875e646c946.csv,4961-23f29fa3-9a5a-49c7-ac2e-444cda7668a8,first,0.281666666666667,1
2016-11-2-14-33-33-292,4,3,1790-dc54ad3f-47d5-4a2b-8977-b875e646c946.csv,4961-23f29fa3-9a5a-49c7-ac2e-444cda7668a8,second,0.0724999999999991,1
2016-11-2-14-36-54-972,4,1,5105-2a8baf36-dd48-4e94-8a29-635a3ff7bafd.csv,0633-fbd5dc29-8e7a-4827-8fda-662511ce2c56,first,0.09083333333333314,1
