,assigned_n_players,bn_players,difficulty,first_half_score,fn_players,game,hn_players,max_lat,mean_lat,noise,pid,score,second_half_score,wait
532,4,3,,0.15666666666666668,3,2016-10-24-21-50-21-426_4_0_3388-d0464acb-c0b7-4980-b206-3bdb6b48cb45,3,147.5,11.894956231763235,0,0533-281105f2-a474-44c0-86b0-75d2fec3c901,0.11041666666666666,0.06416666666666666,262
533,4,3,,0.09,3,2016-10-24-21-50-21-426_4_0_3388-d0464acb-c0b7-4980-b206-3bdb6b48cb45,3,144.5,58.06604166666666,0,7535-326fb0d1-dc4d-45a4-8e50-1eba4c6ab14c,0.08125,0.0725,460
534,4,3,,0.1025,3,2016-10-24-21-50-21-426_4_0_3388-d0464acb-c0b7-4980-b206-3bdb6b48cb45,3,123.5,52.19770833333333,0,3371-d8cd7a16-9302-4824-a976-52e250bebc00,0.10625,0.11,1168
535,3,3,,0.08916666666666667,3,2016-10-24-22-10-35-316_3_1_7315-600c39ff-a7a4-44f8-a0ee-99f9b7486e99,3,283.0,36.87890787828262,1,4410-ec062d16-7c9b-4381-a6d9-3e2215e1b7c4,0.07875,0.06833333333333333,712
536,3,3,,0.13,3,2016-10-24-22-10-35-316_3_1_7315-600c39ff-a7a4-44f8-a0ee-99f9b7486e99,3,333.5,26.189037098791164,1,7936-38071c97-4d2b-4952-8c0d-9285f2f0a540,0.23666666666666666,0.3433333333333333,261
537,3,3,,0.12583333333333332,3,2016-10-24-22-10-35-316_3_1_7315-600c39ff-a7a4-44f8-a0ee-99f9b7486e99,3,375.0,36.82466722129784,1,9574-5b77516d-1b86-44d2-8b22-59a6290d732c,0.19125,0.25666666666666665,312
538,4,4,,0.16833333333333333,4,2016-10-24-21-41-56-733_4_1_5832-b947c0e5-4198-46d1-bd6a-d2637a1b3e7b,4,817.5,59.64729166666667,1,3939-327e59d9-4500-4bfa-920d-19dc3147cc56,0.2425,0.31666666666666665,392
539,4,4,,0.04083333333333333,4,2016-10-24-21-41-56-733_4_1_5832-b947c0e5-4198-46d1-bd6a-d2637a1b3e7b,4,235.0,50.28479166666666,1,3320-5644024a-31e8-4541-9fe7-71238b6ef4cd,0.11166666666666666,0.1825,261
540,4,4,,0.17416666666666666,4,2016-10-24-21-41-56-733_4_1_5832-b947c0e5-4198-46d1-bd6a-d2637a1b3e7b,4,129.5,33.07666666666667,1,8858-c64ede49-b529-4bf5-9225-91c92a5ed287,0.24458333333333335,0.315,356
541,4,4,,0.2175,4,2016-10-24-21-41-56-733_4_1_5832-b947c0e5-4198-46d1-bd6a-d2637a1b3e7b,4,273.0,28.906041666666667,1,8318-1ed5514d-9f83-460b-a745-d43a9a5e77fe,0.14416666666666667,0.07083333333333333,464
542,4,4,,0.22833333333333333,4,2016-10-26-12-54-1-701_4_0_2653-db7a53df-855e-4940-ac1c-dfd529379273,4,92.5,45.021458333333335,0,9559-806a0f4c-ad20-4928-b9ed-3fad28624a12,0.19041666666666668,0.1525,283
543,4,4,,0.14666666666666667,4,2016-10-26-12-54-1-701_4_0_2653-db7a53df-855e-4940-ac1c-dfd529379273,4,56.5,20.746458333333333,0,5904-abc759f1-98fd-42f2-9b0c-9114c9c1c266,0.13583333333333333,0.125,261
544,4,4,,0.08583333333333333,4,2016-10-26-12-54-1-701_4_0_2653-db7a53df-855e-4940-ac1c-dfd529379273,4,143.0,11.119216340141726,0,5494-04b2e8fb-3ec0-41b7-9d9c-94d32efedef1,0.08708333333333333,0.08833333333333333,295
545,4,4,,0.14333333333333334,4,2016-10-26-12-54-1-701_4_0_2653-db7a53df-855e-4940-ac1c-dfd529379273,4,276.5,21.764166666666668,0,4828-cd590143-5986-4b9b-be7d-639f1266ddf7,0.10666666666666667,0.07,393
546,3,2,,0.43833333333333335,2,2016-10-26-13-6-55-508_3_3_8517-c436f5ec-f185-41f5-98e4-4487de261ec1,2,265.5,49.906666666666666,3,4339-b13321a4-be67-4669-bbaa-259a8097ee39,0.4575,0.4766666666666667,1457
547,3,2,,0.29083333333333333,2,2016-10-26-13-6-55-508_3_3_8517-c436f5ec-f185-41f5-98e4-4487de261ec1,2,50.5,10.543333333333333,3,9135-2908397d-6ed2-443b-9b94-e6676f5a8582,0.35833333333333334,0.42583333333333334,454
548,5,1,,0.085,1,2016-10-26-13-43-27-965_5_2_0702-46d83da9-c5bc-4cba-8e19-a1414303b36c,1,404.5,19.24822842851188,2,7439-dba5811a-b359-41a7-95f1-02078b52cdcd,0.10375,0.1225,1457
549,2,2,,0.21333333333333335,2,2016-10-26-12-58-0-674_2_2_3382-892bf2a2-5c53-4907-8b37-520077d18f0f,2,35.0,23.54875,2,9921-60d8241b-2639-4e79-a103-4a6f5a70edd5,0.21333333333333335,0.21333333333333335,262
550,2,2,,0.15666666666666668,2,2016-10-26-12-58-0-674_2_2_3382-892bf2a2-5c53-4907-8b37-520077d18f0f,2,1396.5,89.86035848270113,2,9661-136fb0f0-d2b0-4795-a731-595891921649,0.1325,0.10833333333333334,1200
551,4,1,,0.25833333333333336,1,2016-10-26-14-57-17-680_4_2_7030-19f62a87-5e10-4eb7-ac96-135e1edd31da,1,902.5,73.63844870725605,2,1199-82794af4-b001-4dc8-8356-66ec2fbb3e7f,0.2575,0.25666666666666665,1457
552,2,2,,0.15,2,2016-10-26-12-53-33-642_2_1_7405-f48f624b-a7fb-4dbe-a87f-9f8f9b9a18f2,2,485.0,27.35785744060025,1,1851-1c3200b6-bafc-4235-b06b-58c38ef4fc7b,0.17916666666666667,0.20833333333333334,261
553,2,2,,0.1725,2,2016-10-26-12-53-33-642_2_1_7405-f48f624b-a7fb-4dbe-a87f-9f8f9b9a18f2,2,371.5,31.024176740308462,1,7755-dea313d3-a8e4-4afd-a6d4-5d289757ca54,0.20416666666666666,0.23583333333333334,312
554,1,1,,0.030833333333333334,1,2016-10-26-15-33-55-38_1_1_1212-8de7a5a4-cb00-440c-b78f-e77ca10d5861,1,852.0,114.18136230672796,1,7415-7a85f355-d004-42ff-823c-608a37b9f50b,0.05375,0.07666666666666666,262
555,4,4,,0.035833333333333335,4,2016-10-26-13-13-47-762_4_2_1304-09f7c594-08ce-4749-88da-2645a6873171,4,1151.5,43.37609329446064,2,3845-16434e7c-caf5-4e6e-8868-e66cfc65890d,0.09958333333333333,0.16333333333333333,262
556,4,4,,0.22916666666666666,4,2016-10-26-13-13-47-762_4_2_1304-09f7c594-08ce-4749-88da-2645a6873171,4,269.5,52.068958333333335,2,4600-14d6f693-6569-4242-8370-05534a292157,0.19458333333333333,0.16,622
557,4,4,,0.1275,4,2016-10-26-13-13-47-762_4_2_1304-09f7c594-08ce-4749-88da-2645a6873171,4,1368.0,119.5775,2,6478-e95c5d91-1aa1-483b-9e6b-b38daf03b8ff,0.19041666666666668,0.25333333333333335,489
558,4,4,,0.13833333333333334,4,2016-10-26-13-13-47-762_4_2_1304-09f7c594-08ce-4749-88da-2645a6873171,4,146.5,21.443934972905378,2,5953-1bd0e532-fae9-4846-be73-525def6a5f61,0.18875,0.23916666666666667,476
559,4,2,,0.0725,2,2016-10-24-16-32-2-912_4_1_8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b,2,183.0,56.023125,1,9823-3946d0b9-7b24-48fb-a1d8-f2445cec923f,0.17041666666666666,0.2683333333333333,641
560,4,2,,0.1875,2,2016-10-24-16-32-2-912_4_1_8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b,2,161.5,20.748645268862028,1,2783-8cf05fb4-bac2-493c-b291-2424d8614e1e,0.22791666666666666,0.2683333333333333,952
561,1,1,,0.10416666666666667,1,2016-10-24-13-33-32-270_1_2_2246-b987f427-d9ef-447a-b20e-0024643b9249,1,644.5,15.327844935389745,2,7637-0f0ffc9b-983c-4fdc-bd4d-8394b11750f8,0.1675,0.23083333333333333,263
562,6,6,,0.1375,6,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760,6,102.5,23.194375,0,8229-bbfd5973-cd09-46a9-b70e-da4ddb7877b7,0.11416666666666667,0.09083333333333334,1193
563,6,6,,0.06166666666666667,6,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760,6,333.5,47.12416666666667,0,7300-cc8188ad-6475-4485-9425-b7d472188885,0.10583333333333333,0.15,766
564,6,6,,0.095,6,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760,6,333.5,40.67208333333333,0,9091-d89162dd-274e-481d-94e6-2bfca620adb0,0.08208333333333333,0.06916666666666667,850
565,6,6,,0.041666666666666664,6,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760,6,169.5,18.843333333333334,0,8428-9b619fee-212f-4f8b-8025-addb228fc101,0.09208333333333334,0.1425,291
566,6,6,,0.10666666666666667,6,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760,6,126.0,59.555416666666666,0,8433-e87858da-7882-4f7a-838a-364af47f1ffc,0.09666666666666666,0.08666666666666667,261
567,6,6,,0.135,6,2016-10-24-13-7-7-449_6_0_7805-33b49f60-793d-4b32-ad0d-27083604e760,6,256.0,25.605833333333333,0,4085-773dcf09-2e19-4ec1-a8fb-8753e1ef8a60,0.13833333333333334,0.14166666666666666,334
568,4,3,,0.195,3,2016-10-24-15-5-44-439_4_3_1280-0b7bbbd3-1c7d-451f-8b19-ea8f83d4fe18,3,42.5,13.99583159649854,3,6226-8e3610c8-78a2-49dd-8f1b-5bfb1bf11377,0.31,0.425,279
569,4,3,,0.2,3,2016-10-24-15-5-44-439_4_3_1280-0b7bbbd3-1c7d-451f-8b19-ea8f83d4fe18,3,388.5,47.37119633180492,3,0620-5f3cf0ec-b868-4e17-9f2c-e58c92b07efc,0.3025,0.405,268
570,4,3,,0.115,3,2016-10-24-15-5-44-439_4_3_1280-0b7bbbd3-1c7d-451f-8b19-ea8f83d4fe18,3,4655.0,194.4983326385994,3,7746-e8e6250c-ca5f-4987-972b-4c71090154d8,0.14,0.165,261
571,1,1,,0.0875,1,2016-10-24-15-9-31-151_1_2_9820-ddd380c8-0808-4bf1-80ec-8a75a48ea80e,1,451.5,33.61358899541476,2,2779-df96ab3f-9234-4604-b9fe-eb4790a90ac1,0.09875,0.11,260
572,1,1,,0.06833333333333333,1,2016-10-24-16-15-34-358_1_1_0054-bdf81f13-d6fe-4174-a9ed-6d851cb6af92,1,92.5,27.898707794914547,1,4952-cce9ef2b-35b3-4d3f-be84-6e5f0674a93f,0.11333333333333333,0.15833333333333333,261
573,3,3,,0.23,3,2016-10-24-15-3-19-539_3_0_0504-6795c88d-0e7e-4847-8c2a-eda65141da88,3,804.0,28.827844935389745,0,3849-5b00b820-f38b-45ec-982c-ea046ddc0e84,0.15583333333333332,0.08166666666666667,262
574,3,3,,0.28833333333333333,3,2016-10-24-15-3-19-539_3_0_0504-6795c88d-0e7e-4847-8c2a-eda65141da88,3,443.0,43.863276365152146,0,8954-1f283aaa-c090-4433-8ef0-cb765a387929,0.2679166666666667,0.2475,413
575,3,3,,0.25,3,2016-10-24-15-3-19-539_3_0_0504-6795c88d-0e7e-4847-8c2a-eda65141da88,3,285.5,54.562916666666666,0,5288-97fed6be-d57e-4a87-8e9b-1352821e00db,0.25708333333333333,0.26416666666666666,345
576,6,6,,0.20833333333333334,6,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d,6,218.0,38.84326802834514,0,0549-d5991c03-cfc9-482a-a8c7-f0585b4bd6e9,0.25583333333333336,0.30333333333333334,330
577,6,6,,0.25583333333333336,6,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d,6,405.0,42.27282200917049,0,9171-32bbe75e-dd84-479c-bebc-c6b637680507,0.30333333333333334,0.35083333333333333,302
578,6,6,,0.3375,6,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d,6,358.0,39.07023759899958,0,0610-d595e617-0252-4dfb-a711-8ea8256cd705,0.33916666666666667,0.3408333333333333,272
579,6,6,,0.3441666666666667,6,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d,6,228.0,33.7696957065444,0,7712-4eab7ca0-dfc2-4624-bb6d-8ed74635b628,0.37416666666666665,0.4041666666666667,328
580,6,6,,0.27166666666666667,6,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d,6,426.0,39.36890370987911,0,1599-da267351-e965-479b-af99-c4d817da4d8a,0.34541666666666665,0.4191666666666667,261
581,6,6,,0.1875,6,2016-10-24-15-5-29-409_6_0_6044-510cb1cf-c18b-4626-bc72-52bfdbfa577d,6,90.5,43.55481450604419,0,7945-daebb3e3-66f6-4e23-8258-b51fe77167be,0.2554166666666667,0.3233333333333333,323
582,4,3,,0.0825,3,2016-10-24-16-11-53-278_4_2_9425-0c1c2ba6-822a-4d93-85ec-b88a4af9c9c6,3,624.0,27.674166666666668,2,3425-1ff9e8a0-98b1-4ae8-a8b5-c21c1eab3898,0.16208333333333333,0.24166666666666667,438
583,4,3,,0.13666666666666666,3,2016-10-24-16-11-53-278_4_2_9425-0c1c2ba6-822a-4d93-85ec-b88a4af9c9c6,3,931.0,57.8841642228739,2,0582-4f849244-6e69-4006-b193-d8360047df17,0.1675,0.19833333333333333,261
584,4,3,,0.14333333333333334,3,2016-10-24-16-11-53-278_4_2_9425-0c1c2ba6-822a-4d93-85ec-b88a4af9c9c6,3,125.5,34.353541666666665,2,1327-d72c0ddc-40f3-416d-b5df-5ea31af59129,0.15333333333333332,0.16333333333333333,395
585,1,1,,0.09333333333333334,1,2016-10-24-15-50-37-486_1_1_1705-f25a732b-f78c-4d0d-a37a-207469fe7a1e,1,1765.5,160.06115257048094,1,6593-3276f845-1054-48ff-b3bd-188e43367b20,0.125,0.15666666666666668,262
586,1,1,,0.10583333333333333,1,2016-10-24-15-48-5-306_1_0_3650-836ec119-6afa-4ca4-8d8c-952639893c54,1,295.0,57.052083333333336,0,0736-87d57a8e-3c1e-4c66-9745-b566c7c16ce2,0.1875,0.26916666666666667,262
587,3,3,,0.4025,3,2016-10-24-15-7-7-946_3_1_0816-55971883-e4f0-477b-8f52-0474f90ee23a,3,250.5,41.89328887036265,1,2423-e53d0ac4-17bd-4851-bc85-036ce9963026,0.3,0.1975,673
588,3,3,,0.0075,3,2016-10-24-15-7-7-946_3_1_0816-55971883-e4f0-477b-8f52-0474f90ee23a,3,412.5,45.2256046705588,1,9259-4462ac0e-54e3-4f61-827a-9f2136aaaad8,0.043333333333333335,0.07916666666666666,261
589,3,3,,0.4141666666666667,3,2016-10-24-15-7-7-946_3_1_0816-55971883-e4f0-477b-8f52-0474f90ee23a,3,322.0,49.619633180491874,1,2318-d6bb2568-3f04-46fe-a1f1-1e330deffbdd,0.34041666666666665,0.26666666666666666,329
590,6,4,,0.04833333333333333,4,2016-10-24-16-9-23-284_6_0_8655-194c4fe7-7cc2-457e-afda-098189af2b5b,4,484.0,61.002916666666664,0,1746-72471ba2-0dd2-496a-9a00-254078944738,0.08833333333333333,0.12833333333333333,427
591,6,4,,0.11333333333333333,4,2016-10-24-16-9-23-284_6_0_8655-194c4fe7-7cc2-457e-afda-098189af2b5b,4,1194.5,51.964568570237596,0,7308-f75d1fc1-f6ae-4842-9e58-0e232366b1c5,0.09375,0.07416666666666667,261
592,6,4,,0.2,4,2016-10-24-16-9-23-284_6_0_8655-194c4fe7-7cc2-457e-afda-098189af2b5b,4,212.5,42.715923301375575,0,8481-9d9721c3-bfda-4a96-8c19-c1b93f42c700,0.25875,0.3175,422
593,6,4,,0.19416666666666665,4,2016-10-24-16-9-23-284_6_0_8655-194c4fe7-7cc2-457e-afda-098189af2b5b,4,494.5,22.04397665694039,0,5079-bce0ba17-c3b2-4a82-97e2-ab8f4b5a3ce6,0.22625,0.25833333333333336,1372
594,5,1,,0.21166666666666667,1,2016-10-24-16-34-59-538_5_2_3952-22b77239-7dd1-409a-8388-31bf0c80e282,1,762.0,33.09625,2,3515-30cd8f74-be0c-4bcf-be07-e70e9b23f078,0.17625,0.14083333333333334,1453
595,3,3,,0.0475,3,2016-10-24-15-51-34-717_3_1_3126-8e1eec36-3bdc-4580-bd78-1765a8c93fb5,3,357.0,27.222592746977906,1,3722-bad2327a-f435-49a7-80d4-619e2b38fa5f,0.09916666666666667,0.15083333333333335,261
596,3,3,,0.08083333333333333,3,2016-10-24-15-51-34-717_3_1_3126-8e1eec36-3bdc-4580-bd78-1765a8c93fb5,3,416.0,62.8375,1,7361-cab84101-3fbf-4ae4-8afe-5ad4ff621265,0.19041666666666668,0.3,367
597,3,3,,0.06416666666666666,3,2016-10-24-15-51-34-717_3_1_3126-8e1eec36-3bdc-4580-bd78-1765a8c93fb5,3,234.5,28.124218424343475,1,2363-bc1973d9-645e-4182-8975-1df7afb9c017,0.13708333333333333,0.21,275
598,6,6,,0.20666666666666667,6,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c,6,2395.0,95.78386827844935,2,9620-6bc9aad7-3fe2-47dc-91f6-65bbb000be25,0.18791666666666668,0.16916666666666666,649
599,6,6,,0.085,6,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c,6,106.0,17.461650687786577,2,5465-6eb75606-32e8-44bc-b7be-b569a1796a99,0.13416666666666666,0.18333333333333332,608
600,6,6,,0.11083333333333334,6,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c,6,40.0,24.824927052938726,2,8420-42d17b1e-0f90-42a3-8fa8-f0778e0a644c,0.13458333333333333,0.15833333333333333,762
601,6,6,,0.16083333333333333,6,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c,6,392.0,42.50312630262609,2,4553-6f26874f-9df7-486b-8cec-139097d5cefd,0.11833333333333333,0.07583333333333334,481
602,6,6,,0.09416666666666666,6,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c,6,590.5,55.47959183673469,2,1359-0b88fd32-2e74-4a8f-9e70-35b7af5bfc70,0.155,0.21583333333333332,261
603,6,6,,0.1675,6,2016-10-24-16-16-19-402_6_2_8870-d6d64710-1186-46a2-8aae-2a96f634372c,6,982.5,109.33500208594076,2,4775-fa51e8cf-73a2-4c81-8939-bef34e178363,0.20291666666666666,0.23833333333333334,271
604,4,2,,0.08166666666666667,2,2016-10-24-15-57-56-336_4_2_6919-f2823f37-3597-4c19-a110-8f4692153fc3,2,2131.5,135.45979166666666,2,2091-2763e283-0007-4054-8804-7ea2d5ef6b59,0.07708333333333334,0.0725,1449
605,4,2,,0.03,2,2016-10-24-15-57-56-336_4_2_6919-f2823f37-3597-4c19-a110-8f4692153fc3,2,703.0,65.74614422676115,2,7360-f2f61498-4f3d-462a-8110-29f766b49753,0.03958333333333333,0.049166666666666664,653
606,3,1,,0.15333333333333332,1,2016-10-24-15-39-1-35_3_2_2942-60e89cba-9512-44c7-acb3-fd514bfb4490,1,207.0,32.748958333333334,2,2785-5ec3fe9f-b4a1-4b09-b9b7-35dcc24f9b35,0.15708333333333332,0.16083333333333333,1458
607,5,5,,0.095,5,2016-10-24-13-4-56-125_5_0_7931-f7153f3f-a134-431f-84f9-dcb76fc84de9,5,214.5,32.03854166666667,0,2703-8ef373cf-c4a3-47fe-9fa8-3e6dcff255d2,0.10791666666666666,0.12083333333333333,354
608,5,5,,0.06833333333333333,5,2016-10-24-13-4-56-125_5_0_7931-f7153f3f-a134-431f-84f9-dcb76fc84de9,5,359.5,18.943101292205085,0,0323-a905a631-1096-40cf-a589-7b037e2b5157,0.11291666666666667,0.1575,325
609,5,5,,0.27416666666666667,5,2016-10-24-13-4-56-125_5_0_7931-f7153f3f-a134-431f-84f9-dcb76fc84de9,5,274.5,23.83034597749062,0,7618-d4356054-c9c2-437d-932b-a41c95da6fce,0.2125,0.15083333333333335,361
610,5,5,,0.1275,5,2016-10-24-13-4-56-125_5_0_7931-f7153f3f-a134-431f-84f9-dcb76fc84de9,5,422.0,50.56604166666666,0,9705-be29dbb1-ee6c-43e4-8b6a-55fe7faa85e6,0.19208333333333333,0.25666666666666665,262
611,5,5,,0.16583333333333333,5,2016-10-24-13-4-56-125_5_0_7931-f7153f3f-a134-431f-84f9-dcb76fc84de9,5,257.5,41.535833333333336,0,8651-fee549a6-377e-4dab-b8ce-8d838656d4f1,0.13875,0.11166666666666666,358
612,5,4,,0.13,4,2016-10-24-15-52-7-212_5_0_2997-bbbd393f-4539-4efe-826e-4ca123265dd8,4,140.5,34.633125,0,5922-0c3962f9-0883-4190-afd9-ef725469deb4,0.12583333333333332,0.12166666666666667,262
613,5,4,,0.15,4,2016-10-24-15-52-7-212_5_0_2997-bbbd393f-4539-4efe-826e-4ca123265dd8,4,719.5,14.145625,0,6263-96943c2e-d8b5-4da6-9c4b-778ed37568aa,0.2075,0.265,559
614,5,4,,0.125,4,2016-10-24-15-52-7-212_5_0_2997-bbbd393f-4539-4efe-826e-4ca123265dd8,4,71.0,30.105208333333334,0,6286-215face1-7d8f-4c02-8870-7150003d33c0,0.20625,0.2875,364
615,5,4,,0.12416666666666666,4,2016-10-24-15-52-7-212_5_0_2997-bbbd393f-4539-4efe-826e-4ca123265dd8,4,52.0,35.286875,0,3118-8674399c-4145-4deb-985e-aba1e034774a,0.13416666666666666,0.14416666666666667,509
616,2,2,,0.19666666666666666,2,2016-10-24-14-7-5-793_2_0_6350-e0f49aee-4039-44d3-9df2-fbd8d88d72ae,2,101.0,29.241041666666668,0,9978-c3095c46-e1e5-4075-80be-53b49741f592,0.16,0.12333333333333334,851
617,2,2,,0.16,2,2016-10-24-14-7-5-793_2_0_6350-e0f49aee-4039-44d3-9df2-fbd8d88d72ae,2,263.0,43.381875,0,1081-862e39e3-49d0-47f8-8b7d-76a62e2a10a8,0.18083333333333335,0.20166666666666666,263
618,2,1,,0.19083333333333333,0,2016-10-24-17-10-32-888_2_3_8651-51946594-9321-48aa-8433-058c2ebd7099,1,5418.0,282.51258741258744,3,0565-ffe2a0ec-a6e0-4d10-99a9-fa404baf6898,0.15771349862258954,0.0,312
619,4,3,,0.06833333333333333,3,2016-10-24-16-14-46-947_4_2_4546-854928c0-aeb9-4a07-b7a0-d26bdcdd777e,3,42.5,19.778449353897457,2,5775-e65c57c8-8437-441a-97a9-5cec13dfd6b1,0.10625,0.14416666666666667,501
620,4,3,,0.16416666666666666,3,2016-10-24-16-14-46-947_4_2_4546-854928c0-aeb9-4a07-b7a0-d26bdcdd777e,3,737.0,30.18236765318883,2,3460-a5e690a2-975e-49b3-a907-cdd8af1549b2,0.175,0.18583333333333332,621
621,4,3,,0.14416666666666667,3,2016-10-24-16-14-46-947_4_2_4546-854928c0-aeb9-4a07-b7a0-d26bdcdd777e,3,786.0,69.45708333333333,2,7559-6ba6fe79-7d9a-431d-b406-667620806fd2,0.12625,0.10833333333333334,261
622,6,5,,0.1875,5,2016-10-24-15-55-41-109_6_3_1679-b6aad9f2-96d5-4a68-a621-046be0749548,5,170.0,17.320967069612337,3,3645-bbb4d5e1-fdc8-4d58-90c7-8d976c1fc5f0,0.20291666666666666,0.21833333333333332,747
623,6,5,,0.14833333333333334,5,2016-10-24-15-55-41-109_6_3_1679-b6aad9f2-96d5-4a68-a621-046be0749548,5,298.0,20.3905794080867,3,9434-6a541314-c77c-42ff-bd73-cfb7751af7bb,0.18458333333333332,0.22083333333333333,1117
624,6,5,,0.21583333333333332,5,2016-10-24-15-55-41-109_6_3_1679-b6aad9f2-96d5-4a68-a621-046be0749548,5,140.0,8.712588578574406,3,5805-914be24d-f469-466f-a091-f42229bf93d7,0.17833333333333334,0.14083333333333334,409
625,6,5,,0.14166666666666666,5,2016-10-24-15-55-41-109_6_3_1679-b6aad9f2-96d5-4a68-a621-046be0749548,5,315.0,74.69007919966653,3,8595-7310b481-2df0-430f-bae8-cc54532eb3af,0.15208333333333332,0.1625,364
626,6,5,,0.3825,5,2016-10-24-15-55-41-109_6_3_1679-b6aad9f2-96d5-4a68-a621-046be0749548,5,436.0,22.85452271779908,3,3413-f463a379-1032-4cd5-b1a0-9ea225075561,0.33166666666666667,0.2808333333333333,585
627,6,3,,0.041666666666666664,3,2016-10-24-16-0-57-894_6_2_1316-6daadf61-ab4c-464d-bf6f-cfcf4b4adc57,3,289.5,34.74197582325969,2,8470-04fe4259-9bb1-4aee-a171-ed878dacdb0f,0.04375,0.04583333333333333,1450
628,6,3,,0.07083333333333333,3,2016-10-24-16-0-57-894_6_2_1316-6daadf61-ab4c-464d-bf6f-cfcf4b4adc57,3,517.5,93.33375,2,5192-dca2838a-68dd-402d-ac91-eb5d8d76eed7,0.13958333333333334,0.20833333333333334,836
629,6,3,,0.25166666666666665,3,2016-10-24-16-0-57-894_6_2_1316-6daadf61-ab4c-464d-bf6f-cfcf4b4adc57,3,490.0,85.79783243017924,2,2793-022f71d7-34e7-4a5a-9cdf-dfc58ec5a813,0.15125,0.050833333333333335,560
630,1,1,,0.16083333333333333,1,2016-10-24-16-40-32-38_1_3_6743-ba497244-7908-4b92-8401-119472b98552,1,242.5,40.68174239266361,3,7098-ffe0735a-f3a7-4ba4-ba11-b7b97988bc41,0.12916666666666668,0.0975,262
631,1,1,,0.0975,1,2016-10-24-16-29-14-667_1_1_4304-b9e1e066-f2be-4d5e-939e-9aa9880e4f9f,1,1304.0,98.32388495206337,1,7110-1394a5c1-4107-4d77-aebe-30edca80f765,0.16791666666666666,0.23833333333333334,262
632,4,2,,0.14166666666666666,2,2016-10-24-15-21-41-916_4_0_5472-a83051f2-8161-49f3-9678-8fcda11c8bc2,2,438.0,22.008347245409016,0,5883-b79856b5-80cd-4dc1-bfa6-c3feec7d8826,0.17333333333333334,0.205,893
633,4,2,,0.06333333333333334,2,2016-10-24-15-21-41-916_4_0_5472-a83051f2-8161-49f3-9678-8fcda11c8bc2,2,436.0,49.291666666666664,0,5593-d30fdada-55a1-46dc-8a99-b490f93ad860,0.05291666666666667,0.0425,1454
634,5,2,,0.21583333333333332,2,2016-10-24-16-48-57-807_5_3_5972-c144ac64-6519-4343-9137-688291b2e115,2,153.5,12.948311796581908,3,2785-8bfe62ad-aaba-48b0-a920-1b262ab8b748,0.15208333333333332,0.08833333333333333,1455
635,5,2,,0.0275,2,2016-10-24-16-48-57-807_5_3_5972-c144ac64-6519-4343-9137-688291b2e115,2,170.5,55.358691121300545,3,8057-c813893c-05fe-41aa-816e-ad10f32cc711,0.055,0.0825,611
636,1,1,,0.16583333333333333,1,2016-10-24-15-27-53-515_1_0_3183-bf962516-3301-44a5-94e8-418a6795bf40,1,709.5,91.06622240733027,0,7755-d88d08c6-8f3e-4331-bab9-203b2e96f6b4,0.12375,0.08166666666666667,262
637,3,3,,0.28,3,2016-10-24-15-1-36-896_3_1_2937-c44d093e-2c0f-462e-b6d1-211844306acc,3,180.0,19.05377240516882,1,9886-18f50789-fa56-4414-854a-d0b8e3787a81,0.28875,0.2975,262
638,3,3,,0.19416666666666665,3,2016-10-24-15-1-36-896_3_1_2937-c44d093e-2c0f-462e-b6d1-211844306acc,3,1022.0,20.392872030012505,1,9196-8c545ad7-32a0-4a16-a430-8f096daafc3c,0.225,0.25583333333333336,1045
639,3,3,,0.255,3,2016-10-24-15-1-36-896_3_1_2937-c44d093e-2c0f-462e-b6d1-211844306acc,3,316.5,51.30158399333055,1,4607-bea52dcb-5837-4acf-979d-af2b956bb4d5,0.23333333333333334,0.21166666666666667,294
